model_key,model,concurrency_group,pair_id,language,difficulty,abs_z_diff,human_delta,valid,correct,model_sign,ab_correct,ba_correct,margin_ab,margin_ba,content_margin,position_margin,debiased_correct,content_tie,ab_first_choice,ba_first_choice
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5944,cuda,hard,0.3864129368313334,0.3864129368313334,False,False,,True,False,0.0,0.25,-0.125,0.125,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5945,cuda,hard,0.4888947491283664,0.4888947491283664,True,False,-1.0,False,False,-0.25,0.0,-0.125,-0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5946,cuda,hard,0.296351233861444,-0.296351233861444,True,True,-1.0,True,True,-0.5,0.5,-0.5,0.0,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5947,cuda,hard,0.4460936688267591,-0.4460936688267591,True,True,-1.0,True,True,-0.25,0.25,-0.25,0.0,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5948,cuda,hard,0.2509403035701181,0.2509403035701181,True,False,-1.0,False,False,-0.25,0.5,-0.375,0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5949,cuda,hard,0.3175411796346945,0.3175411796346945,False,False,,True,False,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5950,cuda,hard,0.3463693149781205,0.34636931497812057,True,False,-1.0,False,False,-0.5,0.0,-0.25,-0.25,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5951,cuda,hard,0.4181440378418033,-0.4181440378418033,True,True,-1.0,True,True,-0.25,0.0,-0.125,-0.125,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5952,cuda,hard,0.310721246231278,0.310721246231278,False,False,,False,True,-0.25,-0.5,0.125,-0.375,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5953,cuda,hard,0.3189348654174133,0.3189348654174133,True,False,-1.0,False,False,-0.25,0.25,-0.25,0.0,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5954,cuda,hard,0.2539076783663232,-0.2539076783663232,False,False,,True,False,-0.25,-0.5,0.125,-0.375,False,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5955,cuda,hard,0.4480564333892193,0.4480564333892193,False,False,,True,False,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5956,cuda,hard,0.3077027940933671,-0.3077027940933671,True,True,-1.0,True,True,-0.25,0.0,-0.125,-0.125,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5957,cuda,hard,0.4106464148337559,-0.4106464148337559,False,False,,True,False,-0.25,-0.25,0.0,-0.25,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5958,cuda,hard,0.2840952327371988,0.28409523273719883,True,False,-1.0,False,False,-0.5,0.25,-0.375,-0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5959,cuda,hard,0.4251343320024481,-0.42513433200244816,True,False,1.0,False,False,0.0,-0.25,0.125,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5960,cuda,hard,0.3738801334635192,0.3738801334635192,True,True,1.0,True,True,0.0,-0.25,0.125,-0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5961,cuda,hard,0.4945219146561408,-0.4945219146561408,False,False,,False,True,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5962,cuda,hard,0.3236431191346238,-0.32364311913462385,True,True,-1.0,True,True,-0.5,0.25,-0.375,-0.125,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5963,cuda,hard,0.4625443505579115,0.46254435055791154,False,False,,True,False,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5964,cuda,hard,0.2077740853808409,0.20777408538084097,True,True,1.0,True,True,0.0,-0.25,0.125,-0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5965,cuda,hard,0.4379371276043829,0.4379371276043829,False,False,,True,False,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5966,cuda,hard,0.4948276758064346,0.49482767580643466,False,False,,False,True,-0.5,-0.25,-0.125,-0.375,False,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5967,cuda,hard,0.4973005354897546,0.4973005354897546,False,False,,True,False,0.25,0.0,0.125,0.125,True,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5968,cuda,hard,0.2975846640102634,-0.2975846640102634,True,False,1.0,False,False,0.0,-0.25,0.125,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5969,cuda,hard,0.2416587845440123,0.24165878454401235,True,False,-1.0,False,False,-0.25,0.0,-0.125,-0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5970,cuda,hard,0.4979435019265334,-0.49794350192653347,False,False,,False,True,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5971,cuda,hard,0.2970560953321072,-0.2970560953321072,False,False,,True,False,-0.5,-0.25,-0.125,-0.375,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5972,cuda,hard,0.2718952766089708,0.27189527660897084,True,True,1.0,True,True,0.25,-0.5,0.375,-0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5973,cuda,hard,0.3668521054423124,0.3668521054423124,True,False,-1.0,False,False,-0.5,0.25,-0.375,-0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5974,cuda,hard,0.330369587333208,-0.330369587333208,True,False,1.0,False,False,0.0,-0.25,0.125,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5975,cuda,hard,0.2225007335119462,-0.2225007335119462,True,False,1.0,False,False,0.25,-0.25,0.25,0.0,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5976,cuda,hard,0.3917951863933335,0.39179518639333355,True,True,1.0,True,True,0.0,-0.25,0.125,-0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5977,cuda,hard,0.4615955276255786,-0.46159552762557865,True,False,1.0,False,False,0.75,-0.5,0.625,0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5978,cuda,hard,0.3841752178278808,0.3841752178278808,True,False,-1.0,False,False,-0.25,0.0,-0.125,-0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5979,cuda,hard,0.3515754803032638,0.3515754803032638,True,False,-1.0,False,False,-0.25,0.0,-0.125,-0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5980,cuda,hard,0.4455188989303117,-0.4455188989303117,False,False,,False,True,0.25,0.0,0.125,0.125,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5981,cuda,hard,0.2148960376889217,-0.21489603768892174,True,False,1.0,False,False,0.5,-0.5,0.5,0.0,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5982,cuda,hard,0.4766987546724017,-0.47669875467240175,False,False,,False,True,0.5,0.0,0.25,0.25,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5983,cuda,hard,0.481161791280949,0.481161791280949,True,False,-1.0,False,False,-0.5,0.0,-0.25,-0.25,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5984,cuda,hard,0.4932858526911462,-0.4932858526911462,False,False,,False,True,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5985,cuda,hard,0.4924010597071245,0.49240105970712456,True,True,1.0,True,True,0.25,-0.25,0.25,0.0,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5986,cuda,hard,0.2322542365423125,0.23225423654231256,True,False,-1.0,False,False,-1.0,0.25,-0.625,-0.375,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5987,cuda,hard,0.2639935594472505,0.26399355944725056,True,True,1.0,True,True,0.0,-0.25,0.125,-0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5988,cuda,hard,0.3396789406023361,0.3396789406023361,False,False,,True,False,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5989,cuda,hard,0.2853997862482269,0.2853997862482269,True,False,-1.0,False,False,-0.25,0.75,-0.5,0.25,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5990,cuda,hard,0.4943213218130071,0.49432132181300714,True,True,1.0,True,True,0.0,-0.25,0.125,-0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5991,cuda,hard,0.2239694148932099,0.22396941489320998,True,True,1.0,True,True,0.0,-0.25,0.125,-0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5992,cuda,hard,0.4755846406520437,0.47558464065204376,False,False,,False,True,-0.25,-0.25,0.0,-0.25,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5993,cuda,hard,0.4500384680932568,0.45003846809325687,True,False,-1.0,False,False,-0.25,0.25,-0.25,0.0,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5994,cuda,hard,0.4660240568459329,0.4660240568459329,True,True,1.0,True,True,0.25,-0.25,0.25,0.0,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5995,cuda,hard,0.2828343949111643,-0.28283439491116436,True,True,-1.0,True,True,-0.5,0.5,-0.5,0.0,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5996,cuda,hard,0.3519033565496244,-0.3519033565496244,True,False,1.0,False,False,0.25,-0.5,0.375,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5997,cuda,hard,0.4598013221825075,0.4598013221825075,True,True,1.0,True,True,0.25,-0.25,0.25,0.0,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5998,cuda,hard,0.2008757287511835,0.20087572875118354,True,False,-1.0,False,False,-0.5,0.25,-0.375,-0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_5999,cuda,hard,0.4295007760682213,-0.42950077606822135,True,False,1.0,False,False,0.0,-0.5,0.25,-0.25,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6000,python,easy,1.1028246458080244,1.1028246458080244,True,True,1.0,True,True,0.25,-0.25,0.25,0.0,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6001,python,easy,1.0539302715637044,-1.0539302715637044,True,False,1.0,False,False,0.5,-0.25,0.375,0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6002,python,easy,1.163590624678384,-1.163590624678384,True,True,-1.0,True,True,-0.5,0.0,-0.25,-0.25,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6003,python,easy,1.9945658552085137,-1.9945658552085137,True,False,1.0,False,False,0.25,-0.5,0.375,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6004,python,easy,1.0732546374248202,1.0732546374248202,True,False,-1.0,False,False,-0.25,0.25,-0.25,0.0,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6005,python,easy,1.005759586468756,1.005759586468756,True,True,1.0,True,True,0.0,-0.5,0.25,-0.25,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6006,python,easy,2.0417494812129853,-2.0417494812129853,True,False,1.0,False,False,1.0,-0.25,0.625,0.375,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6007,python,easy,1.0997091432113808,-1.0997091432113808,True,False,1.0,False,False,0.25,-0.25,0.25,0.0,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6008,python,easy,1.2913337961040128,-1.2913337961040128,False,False,,False,True,1.0,0.0,0.5,0.5,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6009,python,easy,1.3028567565490274,-1.3028567565490274,True,False,1.0,False,False,1.25,-0.25,0.75,0.5,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6010,python,easy,1.0771638136272674,-1.0771638136272674,True,True,-1.0,True,True,-0.5,0.25,-0.375,-0.125,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6011,python,easy,2.0945506892492367,2.0945506892492367,False,False,,True,False,0.25,0.0,0.125,0.125,True,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6012,python,easy,1.5040424699512362,-1.5040424699512362,True,False,1.0,False,False,0.5,-0.5,0.5,0.0,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6013,python,easy,1.0223675640986432,-1.0223675640986432,True,False,1.0,False,False,0.25,-0.25,0.25,0.0,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6014,python,easy,2.2146712956749486,2.2146712956749486,True,False,-1.0,False,False,-0.5,0.25,-0.375,-0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6015,python,easy,1.0945075109788187,1.0945075109788187,True,False,-1.0,False,False,-0.25,0.0,-0.125,-0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6016,python,easy,1.186003050930006,-1.1860030509300061,True,False,1.0,False,False,0.5,-0.25,0.375,0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6017,python,easy,1.7460651257487076,1.7460651257487076,True,True,1.0,True,True,0.25,-0.25,0.25,0.0,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6018,python,easy,1.6612232739651294,1.6612232739651294,True,False,-1.0,False,False,-0.5,0.5,-0.5,0.0,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6019,python,easy,1.519579249548634,-1.519579249548634,False,False,,False,True,1.0,0.25,0.375,0.625,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6020,python,easy,2.5989187382575283,2.5989187382575283,True,False,-1.0,False,False,-0.25,1.25,-0.75,0.5,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6021,python,easy,1.025351145034803,-1.025351145034803,False,False,,False,True,0.5,0.0,0.25,0.25,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6022,python,easy,1.583200830153348,-1.583200830153348,True,False,1.0,False,False,0.5,-0.25,0.375,0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6023,python,easy,2.377981532067169,-2.377981532067169,True,False,1.0,False,False,0.0,-0.25,0.125,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6024,python,easy,1.2459342741345223,-1.2459342741345225,False,False,,False,True,0.0,0.25,-0.125,0.125,True,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6025,python,easy,1.0756077162354645,-1.0756077162354643,True,True,-1.0,True,True,-0.25,0.0,-0.125,-0.125,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6026,python,easy,1.027475803221354,1.027475803221354,True,True,1.0,True,True,0.0,-0.5,0.25,-0.25,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6027,python,easy,1.8618794569537696,1.8618794569537696,True,False,-1.0,False,False,-0.25,0.75,-0.5,0.25,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6028,python,easy,1.142269004698714,1.142269004698714,True,False,-1.0,False,False,-0.5,0.25,-0.375,-0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6029,python,easy,1.943700395517012,1.9437003955170116,True,False,-1.0,False,False,-0.25,1.0,-0.625,0.375,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6030,python,easy,1.417100372087254,-1.417100372087254,True,True,-1.0,True,True,-0.5,0.5,-0.5,0.0,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6031,python,easy,1.1540868487209464,1.1540868487209464,False,False,,True,False,0.0,1.0,-0.5,0.5,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6032,python,easy,1.0512835421974875,1.0512835421974875,False,False,,True,False,0.25,0.0,0.125,0.125,True,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6033,python,easy,1.0625324028168146,1.0625324028168146,True,False,-1.0,False,False,-0.5,0.5,-0.5,0.0,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6034,python,easy,1.45050244304981,-1.45050244304981,True,True,-1.0,True,True,-0.25,0.25,-0.25,0.0,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6035,python,easy,1.3938621981085637,-1.3938621981085635,False,False,,False,True,0.0,0.25,-0.125,0.125,True,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6036,python,easy,1.8221960961123125,1.8221960961123123,True,False,-1.0,False,False,-0.5,1.0,-0.75,0.25,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6037,python,easy,1.28075398038447,-1.2807539803844699,True,False,1.0,False,False,1.0,-0.25,0.625,0.375,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6038,python,easy,1.24083881392935,1.24083881392935,False,False,,True,False,0.0,1.0,-0.5,0.5,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6039,python,easy,1.0294713898124392,-1.0294713898124392,True,False,1.0,False,False,0.25,-0.25,0.25,0.0,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6040,python,easy,1.2165797422717533,1.2165797422717533,True,True,1.0,True,True,0.5,-0.25,0.375,0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6041,python,easy,1.0370594480076003,-1.0370594480076005,False,False,,False,True,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6042,python,easy,1.8164894709906785,1.8164894709906783,True,False,-1.0,False,False,-0.25,0.25,-0.25,0.0,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6043,python,easy,1.0659861676171083,-1.0659861676171085,True,False,1.0,False,False,1.0,-0.5,0.75,0.25,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6044,python,easy,1.0117757672503895,-1.0117757672503895,True,True,-1.0,True,True,-0.25,0.25,-0.25,0.0,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6045,python,easy,1.062009568812536,1.062009568812536,True,False,-1.0,False,False,-0.25,0.5,-0.375,0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6046,python,easy,1.1732754709535886,-1.1732754709535886,False,False,,False,True,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6047,python,easy,1.0857964482606544,-1.0857964482606544,False,False,,False,True,1.0,0.0,0.5,0.5,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6048,python,easy,1.0560465974102182,-1.0560465974102182,True,True,-1.0,True,True,-0.5,0.5,-0.5,0.0,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6049,python,easy,1.4301464505749395,1.4301464505749397,True,False,-1.0,False,False,-0.25,0.5,-0.375,0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6050,python,easy,1.5904932346944949,-1.5904932346944949,True,False,1.0,False,False,0.25,-0.25,0.25,0.0,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6051,python,easy,1.6397142740875417,1.6397142740875417,True,True,1.0,True,True,0.0,-0.25,0.125,-0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6052,python,easy,1.6324729611533264,1.6324729611533264,True,True,1.0,True,True,0.5,-0.25,0.375,0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6053,python,easy,1.0340990642131094,-1.0340990642131094,False,False,,False,True,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6054,python,easy,1.830736273112158,1.8307362731121581,True,True,1.0,True,True,0.5,-0.25,0.375,0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6055,python,easy,1.3149697660982471,-1.3149697660982471,True,False,1.0,False,False,0.75,-0.25,0.5,0.25,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6056,python,easy,1.2552260561041428,-1.2552260561041428,True,False,1.0,False,False,0.5,-0.25,0.375,0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6057,python,easy,1.0743506495808712,1.0743506495808712,False,False,,True,False,0.0,0.25,-0.125,0.125,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6058,python,easy,2.0787158434773594,-2.0787158434773594,True,False,1.0,False,False,0.25,-0.5,0.375,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6059,python,easy,1.0736317104925743,1.0736317104925743,False,False,,True,False,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6060,python,easy,1.2855107019827487,1.2855107019827487,True,False,-1.0,False,False,-0.25,0.25,-0.25,0.0,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6061,python,easy,2.237165462512768,2.2371654625127673,True,False,-1.0,False,False,-0.25,0.5,-0.375,0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6062,python,easy,1.8186131864779569,-1.8186131864779567,True,True,-1.0,True,True,-0.5,0.25,-0.375,-0.125,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6063,python,easy,1.2966503526754714,-1.2966503526754714,True,False,1.0,False,False,0.0,-0.25,0.125,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6064,python,easy,1.2069537468493516,-1.2069537468493516,True,True,-1.0,True,True,-0.25,0.0,-0.125,-0.125,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6065,python,easy,1.6498673036484552,-1.6498673036484552,True,True,-1.0,True,True,-0.5,0.0,-0.25,-0.25,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6066,python,easy,1.816097310399754,1.816097310399754,True,False,-1.0,False,False,-0.25,0.0,-0.125,-0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6067,python,easy,1.5197562748698443,1.5197562748698443,False,False,,False,True,-0.25,-0.25,0.0,-0.25,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6068,python,easy,1.3410612265431487,-1.3410612265431487,True,True,-1.0,True,True,-0.25,0.5,-0.375,0.125,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6069,python,easy,1.528104542305583,-1.528104542305583,True,False,1.0,False,False,0.0,-0.25,0.125,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6070,python,easy,1.3962791227812046,1.3962791227812046,True,True,1.0,True,True,0.0,-0.5,0.25,-0.25,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6071,python,easy,1.383399278782393,1.383399278782393,False,False,,True,False,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6072,python,easy,1.315853987160083,-1.315853987160083,False,False,,False,True,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6073,python,easy,1.4871190205431484,-1.4871190205431484,True,True,-1.0,True,True,-0.25,0.0,-0.125,-0.125,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6074,python,easy,1.0890088099291282,-1.0890088099291282,False,False,,False,True,0.25,0.0,0.125,0.125,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6075,python,easy,1.4184228804252816,-1.4184228804252816,True,True,-1.0,True,True,-0.25,0.0,-0.125,-0.125,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6076,python,easy,1.352435561740808,-1.352435561740808,True,False,1.0,False,False,1.5,-0.25,0.875,0.625,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6077,python,easy,1.0066637662229758,-1.0066637662229758,True,True,-1.0,True,True,-0.5,0.5,-0.5,0.0,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6078,python,easy,1.3037912419229034,-1.3037912419229034,True,True,-1.0,True,True,-0.25,0.25,-0.25,0.0,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6079,python,easy,1.3930349322282094,1.3930349322282094,True,False,-1.0,False,False,-0.25,1.0,-0.625,0.375,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6080,python,easy,1.1670321877724803,1.1670321877724805,True,False,-1.0,False,False,-0.5,0.5,-0.5,0.0,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6081,python,easy,3.368758144395895,3.368758144395895,True,False,-1.0,False,False,-0.25,1.5,-0.875,0.625,False,False,False,True
