model_key,model,pair_id,language,difficulty,abs_z_diff,human_delta,human_preference,valid,strict_choice,correct,model_sign,ab_correct,ba_correct,ab_first_choice,ba_first_choice,parse_failure_calls,margin_ab,margin_ba,position_margin_b,content_margin_c,debiased_choice,debiased_correct,complete_effective_logits,content_tie,boundary,bc_rule_evaluable,bc_valid_prediction,bc_rule_violation
gemma4,google/gemma-4-12B-it,rq1_3605,cuda,easy,1.6520756843298503,1.6520756843298503,dorn_cuda_018,True,dorn_cuda_018,True,1.0,True,True,True,False,0,5.375,-3.875,0.75,4.625,dorn_cuda_018,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3606,cuda,easy,1.3193418632253384,-1.3193418632253384,dorn_cuda_060,True,dorn_cuda_060,True,-1.0,True,True,False,True,0,-8.625,7.0,-0.8125,-7.8125,dorn_cuda_060,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3607,cuda,easy,2.0201037206565022,2.0201037206565022,dorn_cuda_027,True,dorn_cuda_027,True,1.0,True,True,True,False,0,12.0,-13.5625,-0.78125,12.78125,dorn_cuda_027,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3608,cuda,easy,2.420572811591496,-2.4205728115914953,dorn_cuda_065,False,,False,,False,True,True,True,0,4.875,7.875,6.375,-1.5,dorn_cuda_065,True,True,False,False,True,False,False
gemma4,google/gemma-4-12B-it,rq1_3609,cuda,easy,1.1160857871015062,1.1160857871015062,dorn_cuda_026,False,,False,,False,True,False,False,0,-7.5,-3.125,-5.3125,-2.1875,dorn_cuda_042,False,True,False,False,True,False,False
gemma4,google/gemma-4-12B-it,rq1_3610,cuda,easy,1.513165508145324,1.5131655081453241,dorn_cuda_065,True,dorn_cuda_065,True,1.0,True,True,True,False,0,8.875,-12.3125,-1.71875,10.59375,dorn_cuda_065,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3611,cuda,easy,2.3015827966591207,-2.3015827966591207,dorn_cuda_100,True,dorn_cuda_100,True,-1.0,True,True,False,True,0,-15.78125,10.1875,-2.796875,-12.984375,dorn_cuda_100,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3612,cuda,easy,1.175749592068722,1.175749592068722,dorn_cuda_009,True,dorn_cuda_009,True,1.0,True,True,True,False,0,7.875,-15.0,-3.5625,11.4375,dorn_cuda_009,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3613,cuda,easy,1.313883592349549,1.3138835923495493,dorn_cuda_044,True,dorn_cuda_044,True,1.0,True,True,True,False,0,7.375,-4.5,1.4375,5.9375,dorn_cuda_044,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3614,cuda,easy,1.7759262893373555,-1.7759262893373555,dorn_cuda_059,False,,False,,False,True,True,True,0,3.375,5.25,4.3125,-0.9375,dorn_cuda_059,True,True,False,False,True,False,False
gemma4,google/gemma-4-12B-it,rq1_3615,cuda,easy,1.5084950678307982,1.5084950678307982,dorn_cuda_076,True,dorn_cuda_076,True,1.0,True,True,True,False,0,2.75,-0.75,1.0,1.75,dorn_cuda_076,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3616,cuda,easy,1.83505649079267,-1.83505649079267,dorn_cuda_099,True,dorn_cuda_072,False,1.0,False,False,True,False,0,6.375,-6.375,0.0,6.375,dorn_cuda_072,False,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3617,cuda,easy,2.1287506386507395,2.1287506386507395,dorn_cuda_029,True,dorn_cuda_029,True,1.0,True,True,True,False,0,8.25,-10.8125,-1.28125,9.53125,dorn_cuda_029,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3618,cuda,easy,1.0434624124513343,1.0434624124513345,dorn_cuda_060,False,,False,,True,False,True,True,0,7.125,2.375,4.75,2.375,dorn_cuda_060,True,True,False,False,True,False,False
gemma4,google/gemma-4-12B-it,rq1_3619,cuda,easy,1.0821361126309714,-1.0821361126309714,dorn_cuda_062,True,dorn_cuda_002,False,1.0,False,False,True,False,0,0.0,-6.5,-3.25,3.25,dorn_cuda_002,False,True,False,True,False,False,False
gemma4,google/gemma-4-12B-it,rq1_3620,cuda,easy,1.9562326561286048,1.9562326561286054,dorn_cuda_037,False,,False,,False,True,False,False,0,-2.25,-3.0,-2.625,0.375,dorn_cuda_037,True,True,False,False,True,False,False
gemma4,google/gemma-4-12B-it,rq1_3621,cuda,easy,1.5891080351390752,1.5891080351390752,dorn_cuda_104,True,dorn_cuda_104,True,1.0,True,True,True,False,0,11.75,-15.5625,-1.90625,13.65625,dorn_cuda_104,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3622,cuda,easy,1.9135101798918888,-1.9135101798918888,dorn_cuda_107,True,dorn_cuda_107,True,-1.0,True,True,False,True,0,-13.375,11.25,-1.0625,-12.3125,dorn_cuda_107,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3623,cuda,easy,2.855192385944449,2.8551923859444486,dorn_cuda_068,True,dorn_cuda_068,True,1.0,True,True,True,False,0,13.25,-13.75,-0.25,13.5,dorn_cuda_068,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3624,cuda,easy,1.1883532235042595,1.1883532235042595,dorn_cuda_028,True,dorn_cuda_028,True,1.0,True,True,True,False,0,11.4375,-14.9375,-1.75,13.1875,dorn_cuda_028,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3625,cuda,easy,1.8636852030989148,1.8636852030989148,dorn_cuda_019,False,,False,,False,True,False,False,0,-7.5,-2.25,-4.875,-2.625,dorn_cuda_043,False,True,False,False,True,False,False
gemma4,google/gemma-4-12B-it,rq1_3626,cuda,easy,2.483098345778356,2.483098345778356,dorn_cuda_008,True,dorn_cuda_008,True,1.0,True,True,True,False,0,7.625,-12.0625,-2.21875,9.84375,dorn_cuda_008,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3627,cuda,easy,2.552673545966208,-2.5526735459662078,dorn_cuda_099,True,dorn_cuda_099,True,-1.0,True,True,False,True,0,-5.375,6.5,0.5625,-5.9375,dorn_cuda_099,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3628,cuda,easy,1.9836252466398456,-1.9836252466398456,dorn_cuda_060,True,dorn_cuda_060,True,-1.0,True,True,False,True,0,-9.875,5.5,-2.1875,-7.6875,dorn_cuda_060,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3629,cuda,easy,1.8893036222576904,1.8893036222576902,dorn_cuda_062,False,,False,,False,True,False,False,0,-0.5,-9.625,-5.0625,4.5625,dorn_cuda_062,True,True,False,False,True,False,False
gemma4,google/gemma-4-12B-it,rq1_3630,cuda,easy,3.304071401352215,3.304071401352215,dorn_cuda_040,False,,False,,False,True,False,False,0,-2.75,-6.375,-4.5625,1.8125,dorn_cuda_040,True,True,False,False,True,False,False
gemma4,google/gemma-4-12B-it,rq1_3631,cuda,easy,1.8890953027790145,1.8890953027790145,dorn_cuda_018,True,dorn_cuda_018,True,1.0,True,True,True,False,0,5.0,-10.25,-2.625,7.625,dorn_cuda_018,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3632,cuda,easy,2.2158819889319594,2.2158819889319594,dorn_cuda_021,True,dorn_cuda_021,True,1.0,True,True,True,False,0,6.75,-11.6875,-2.46875,9.21875,dorn_cuda_021,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3633,cuda,easy,1.0392634410754062,-1.0392634410754062,dorn_cuda_022,True,dorn_cuda_022,True,-1.0,True,True,False,True,0,-3.875,5.625,0.875,-4.75,dorn_cuda_022,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3634,cuda,easy,1.7653798903606808,1.7653798903606808,dorn_cuda_041,True,dorn_cuda_041,True,1.0,True,True,True,False,0,7.125,-9.625,-1.25,8.375,dorn_cuda_041,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3635,cuda,easy,1.4548975620316889,1.4548975620316889,dorn_cuda_113,True,dorn_cuda_113,True,1.0,True,True,True,False,0,6.25,-12.0,-2.875,9.125,dorn_cuda_113,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3636,cuda,easy,1.7733799358441171,1.7733799358441173,dorn_cuda_008,True,dorn_cuda_008,True,1.0,True,True,True,False,0,5.125,-6.375,-0.625,5.75,dorn_cuda_008,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3637,cuda,easy,2.072977934674684,-2.072977934674684,dorn_cuda_113,True,dorn_cuda_113,True,-1.0,True,True,False,True,0,-7.25,3.375,-1.9375,-5.3125,dorn_cuda_113,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3638,cuda,easy,2.045381404152656,-2.045381404152656,dorn_cuda_079,True,dorn_cuda_079,True,-1.0,True,True,False,True,0,-9.375,8.25,-0.5625,-8.8125,dorn_cuda_079,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3639,cuda,easy,1.6378428984422364,-1.6378428984422364,dorn_cuda_113,True,dorn_cuda_113,True,-1.0,True,True,False,True,0,-12.3125,6.75,-2.78125,-9.53125,dorn_cuda_113,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3640,cuda,easy,1.0659731479486638,-1.0659731479486638,dorn_cuda_019,True,dorn_cuda_015,False,1.0,False,False,True,False,0,8.5,-9.875,-0.6875,9.1875,dorn_cuda_015,False,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3641,cuda,easy,3.786178076415831,-3.786178076415831,dorn_cuda_088,True,dorn_cuda_088,True,-1.0,True,True,False,True,0,-9.0625,3.875,-2.59375,-6.46875,dorn_cuda_088,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3642,cuda,easy,1.1069987944279167,-1.1069987944279167,dorn_cuda_102,True,dorn_cuda_102,True,-1.0,True,True,False,True,0,-10.375,8.4375,-0.96875,-9.40625,dorn_cuda_102,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3643,cuda,easy,1.5267548939983595,1.5267548939983597,dorn_cuda_005,True,dorn_cuda_005,True,1.0,True,True,True,False,0,8.5625,-8.125,0.21875,8.34375,dorn_cuda_005,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3644,cuda,easy,1.0307510180171078,1.0307510180171078,dorn_cuda_013,True,dorn_cuda_013,True,1.0,True,True,True,False,0,11.8125,-12.1875,-0.1875,12.0,dorn_cuda_013,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3645,cuda,easy,3.0827917842007064,3.0827917842007064,dorn_cuda_028,True,dorn_cuda_028,True,1.0,True,True,True,False,0,11.625,-14.125,-1.25,12.875,dorn_cuda_028,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3646,cuda,easy,1.215220023762794,1.2152200237627941,dorn_cuda_008,True,dorn_cuda_008,True,1.0,True,True,True,False,0,0.75,-0.625,0.0625,0.6875,dorn_cuda_008,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3647,cuda,easy,2.444021230602752,2.4440212306027522,dorn_cuda_041,True,dorn_cuda_041,True,1.0,True,True,True,False,0,6.125,-11.125,-2.5,8.625,dorn_cuda_041,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3648,cuda,easy,1.910902915591854,-1.910902915591854,dorn_cuda_029,False,,False,,False,True,True,True,0,0.25,7.75,4.0,-3.75,dorn_cuda_029,True,True,False,False,True,False,False
gemma4,google/gemma-4-12B-it,rq1_3649,cuda,easy,1.263640624478111,1.2636406244781113,dorn_cuda_104,True,dorn_cuda_104,True,1.0,True,True,True,False,0,9.6875,-12.25,-1.28125,10.96875,dorn_cuda_104,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3650,cuda,easy,3.0178937263290067,3.0178937263290067,dorn_cuda_004,True,dorn_cuda_004,True,1.0,True,True,True,False,0,5.125,-6.375,-0.625,5.75,dorn_cuda_004,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3651,cuda,easy,2.135810579005308,2.135810579005308,dorn_cuda_090,True,dorn_cuda_090,True,1.0,True,True,True,False,0,10.75,-13.875,-1.5625,12.3125,dorn_cuda_090,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3652,cuda,easy,1.7691954074502907,1.7691954074502907,dorn_cuda_031,False,,False,,True,False,True,True,0,2.125,5.125,3.625,-1.5,dorn_cuda_103,False,True,False,False,True,False,False
gemma4,google/gemma-4-12B-it,rq1_3653,cuda,easy,2.5077219629775254,2.5077219629775254,dorn_cuda_049,True,dorn_cuda_049,True,1.0,True,True,True,False,0,12.90625,-10.0625,1.421875,11.484375,dorn_cuda_049,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3654,cuda,easy,2.7836739827022376,2.7836739827022376,dorn_cuda_041,True,dorn_cuda_041,True,1.0,True,True,True,False,0,9.25,-14.125,-2.4375,11.6875,dorn_cuda_041,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3655,cuda,easy,1.7529859420554108,1.7529859420554108,dorn_cuda_005,True,dorn_cuda_005,True,1.0,True,True,True,False,0,6.5,-5.5,0.5,6.0,dorn_cuda_005,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3656,cuda,easy,2.8811310135996657,-2.8811310135996657,dorn_cuda_090,True,dorn_cuda_090,True,-1.0,True,True,False,True,0,-15.9375,11.6875,-2.125,-13.8125,dorn_cuda_090,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3657,cuda,easy,1.1478180344912583,-1.1478180344912583,dorn_cuda_065,True,dorn_cuda_017,False,1.0,False,False,True,False,0,7.625,-9.25,-0.8125,8.4375,dorn_cuda_017,False,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3658,cuda,easy,1.4614049803221707,-1.4614049803221707,dorn_cuda_117,True,dorn_cuda_117,True,-1.0,True,True,False,True,0,-3.25,4.75,0.75,-4.0,dorn_cuda_117,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3659,cuda,easy,2.8948308693019795,-2.8948308693019795,dorn_cuda_111,True,dorn_cuda_111,True,-1.0,True,True,False,True,0,-10.1875,10.25,0.03125,-10.21875,dorn_cuda_111,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3660,cuda,easy,1.0615681843155254,1.0615681843155254,dorn_cuda_031,True,dorn_cuda_031,True,1.0,True,True,True,False,0,3.0,-0.25,1.375,1.625,dorn_cuda_031,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3661,cuda,easy,1.1188389930504858,1.1188389930504858,dorn_cuda_040,True,dorn_cuda_060,False,-1.0,False,False,False,True,0,-5.375,4.25,-0.5625,-4.8125,dorn_cuda_060,False,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3662,cuda,easy,1.2032200422735826,-1.2032200422735826,dorn_cuda_086,True,dorn_cuda_086,True,-1.0,True,True,False,True,0,-6.75,10.6875,1.96875,-8.71875,dorn_cuda_086,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3663,cuda,easy,1.5657220988165337,1.5657220988165337,dorn_cuda_042,True,dorn_cuda_042,True,1.0,True,True,True,False,0,13.8125,-15.65625,-0.921875,14.734375,dorn_cuda_042,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3664,cuda,easy,1.2100757339961652,-1.2100757339961652,dorn_cuda_080,True,dorn_cuda_080,True,-1.0,True,True,False,True,0,-7.25,8.625,0.6875,-7.9375,dorn_cuda_080,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3665,cuda,easy,1.1588261683772392,1.1588261683772392,dorn_cuda_053,False,,False,,False,True,False,False,0,-3.0,-10.0,-6.5,3.5,dorn_cuda_053,True,True,False,False,True,False,False
gemma4,google/gemma-4-12B-it,rq1_3666,cuda,easy,1.2142060336187503,-1.2142060336187503,dorn_cuda_085,True,dorn_cuda_020,False,1.0,False,False,True,False,0,3.5,-2.25,0.625,2.875,dorn_cuda_020,False,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3667,cuda,easy,2.5457378305482634,-2.5457378305482634,dorn_cuda_099,True,dorn_cuda_099,True,-1.0,True,True,False,True,0,-8.125,3.125,-2.5,-5.625,dorn_cuda_099,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3668,cuda,easy,1.3284960370763763,-1.3284960370763763,dorn_cuda_111,True,dorn_cuda_111,True,-1.0,True,True,False,True,0,-6.5,6.0,-0.25,-6.25,dorn_cuda_111,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3669,cuda,easy,2.097455848366798,-2.097455848366798,dorn_cuda_048,True,dorn_cuda_048,True,-1.0,True,True,False,True,0,-13.875,9.5,-2.1875,-11.6875,dorn_cuda_048,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3670,cuda,easy,1.437925539239845,-1.437925539239845,dorn_cuda_107,True,dorn_cuda_107,True,-1.0,True,True,False,True,0,-10.625,3.375,-3.625,-7.0,dorn_cuda_107,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3671,cuda,easy,1.7201452618785864,1.7201452618785864,dorn_cuda_049,True,dorn_cuda_049,True,1.0,True,True,True,False,0,2.5,-4.0,-0.75,3.25,dorn_cuda_049,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3672,cuda,easy,1.0807611510377897,-1.0807611510377897,dorn_cuda_105,False,,False,,True,False,False,False,0,-4.25,-4.0,-4.125,-0.125,dorn_cuda_105,True,True,False,False,True,False,False
gemma4,google/gemma-4-12B-it,rq1_3673,cuda,easy,1.7100541708633288,-1.7100541708633288,dorn_cuda_111,True,dorn_cuda_111,True,-1.0,True,True,False,True,0,-3.25,4.25,0.5,-3.75,dorn_cuda_111,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3674,cuda,easy,1.0377835120482457,-1.0377835120482455,dorn_cuda_101,True,dorn_cuda_101,True,-1.0,True,True,False,True,0,-5.0,8.6875,1.84375,-6.84375,dorn_cuda_101,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3675,cuda,easy,1.36837973918925,-1.36837973918925,dorn_cuda_099,True,dorn_cuda_063,False,1.0,False,False,True,False,0,8.25,-5.25,1.5,6.75,dorn_cuda_063,False,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3676,cuda,easy,1.34558924356622,1.34558924356622,dorn_cuda_026,True,dorn_cuda_026,True,1.0,True,True,True,False,0,7.125,-10.5,-1.6875,8.8125,dorn_cuda_026,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3677,cuda,easy,1.5532150425426456,-1.5532150425426456,dorn_cuda_028,True,dorn_cuda_028,True,-1.0,True,True,False,True,0,-13.75,11.25,-1.25,-12.5,dorn_cuda_028,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3678,cuda,easy,2.3324459781931246,-2.3324459781931246,dorn_cuda_106,True,dorn_cuda_106,True,-1.0,True,True,False,True,0,-11.9375,10.0,-0.96875,-10.96875,dorn_cuda_106,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3679,cuda,easy,1.4649377846282257,1.4649377846282257,dorn_cuda_051,True,dorn_cuda_051,True,1.0,True,True,True,False,0,5.375,-8.0,-1.3125,6.6875,dorn_cuda_051,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3680,cuda,easy,1.7421220324715367,1.7421220324715367,dorn_cuda_111,True,dorn_cuda_111,True,1.0,True,True,True,False,0,0.75,-3.375,-1.3125,2.0625,dorn_cuda_111,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3681,cuda,easy,1.11125894191372,-1.11125894191372,dorn_cuda_111,False,,False,,False,True,True,True,0,2.0,4.0,3.0,-1.0,dorn_cuda_111,True,True,False,False,True,False,False
gemma4,google/gemma-4-12B-it,rq1_3682,cuda,easy,1.3193157578674035,1.3193157578674035,dorn_cuda_052,True,dorn_cuda_052,True,1.0,True,True,True,False,0,9.3125,-14.0625,-2.375,11.6875,dorn_cuda_052,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3683,cuda,easy,1.7774440154578377,-1.7774440154578375,dorn_cuda_094,True,dorn_cuda_094,True,-1.0,True,True,False,True,0,-5.0,10.6875,2.84375,-7.84375,dorn_cuda_094,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3684,cuda,easy,1.5165178413919786,1.5165178413919786,dorn_cuda_005,True,dorn_cuda_005,True,1.0,True,True,True,False,0,5.75,-9.5625,-1.90625,7.65625,dorn_cuda_005,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3685,cuda,easy,1.4726894355719216,-1.4726894355719216,dorn_cuda_106,True,dorn_cuda_106,True,-1.0,True,True,False,True,0,-10.9375,10.0,-0.46875,-10.46875,dorn_cuda_106,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3686,cuda,easy,2.0011482058936414,2.0011482058936414,dorn_cuda_031,True,dorn_cuda_031,True,1.0,True,True,True,False,0,5.0,-5.75,-0.375,5.375,dorn_cuda_031,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3687,cuda,easy,1.685386290628105,1.685386290628105,dorn_cuda_008,True,dorn_cuda_008,True,1.0,True,True,True,False,0,1.375,-5.125,-1.875,3.25,dorn_cuda_008,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3688,cuda,easy,1.3335374821644903,1.3335374821644903,dorn_cuda_023,True,dorn_cuda_023,True,1.0,True,True,True,False,0,12.125,-10.3125,0.90625,11.21875,dorn_cuda_023,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3689,cuda,easy,1.864716470231008,1.8647164702310082,dorn_cuda_054,True,dorn_cuda_054,True,1.0,True,True,True,False,0,7.75,-9.0,-0.625,8.375,dorn_cuda_054,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3690,cuda,easy,1.110964448486092,-1.1109644484860919,dorn_cuda_071,True,dorn_cuda_071,True,-1.0,True,True,False,True,0,-7.25,1.5,-2.875,-4.375,dorn_cuda_071,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3691,cuda,easy,1.66394070590732,1.6639407059073201,dorn_cuda_002,True,dorn_cuda_002,True,1.0,True,True,True,False,0,11.0,-11.5625,-0.28125,11.28125,dorn_cuda_002,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3692,cuda,easy,2.886917211282209,-2.886917211282209,dorn_cuda_117,True,dorn_cuda_117,True,-1.0,True,True,False,True,0,-9.5625,3.25,-3.15625,-6.40625,dorn_cuda_117,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3693,cuda,easy,1.9641877158048184,1.9641877158048184,dorn_cuda_027,False,,False,,False,True,False,False,0,-1.25,-5.875,-3.5625,2.3125,dorn_cuda_027,True,True,False,False,True,False,False
gemma4,google/gemma-4-12B-it,rq1_3694,cuda,easy,1.1890961166140932,-1.1890961166140932,dorn_cuda_107,True,dorn_cuda_028,False,1.0,False,False,True,False,0,6.25,-9.5,-1.625,7.875,dorn_cuda_028,False,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3695,cuda,easy,1.1386019801138771,-1.1386019801138771,dorn_cuda_029,False,,False,,False,True,True,True,0,6.75,0.0,3.375,3.375,dorn_cuda_020,False,True,False,True,False,False,False
gemma4,google/gemma-4-12B-it,rq1_3696,cuda,easy,2.5758998973213965,2.5758998973213965,dorn_cuda_065,True,dorn_cuda_065,True,1.0,True,True,True,False,0,5.625,-5.375,0.125,5.5,dorn_cuda_065,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3697,cuda,easy,1.5911322151487246,-1.5911322151487246,dorn_cuda_073,True,dorn_cuda_073,True,-1.0,True,True,False,True,0,-3.25,5.0,0.875,-4.125,dorn_cuda_073,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3698,cuda,easy,1.4178763398317136,1.4178763398317136,dorn_cuda_014,True,dorn_cuda_014,True,1.0,True,True,True,False,0,12.3125,-14.21875,-0.953125,13.265625,dorn_cuda_014,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3699,cuda,easy,3.1560292681248727,-3.1560292681248727,dorn_cuda_107,True,dorn_cuda_107,True,-1.0,True,True,False,True,0,-12.0,10.5625,-0.71875,-11.28125,dorn_cuda_107,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3700,cuda,easy,1.896647003805283,-1.896647003805283,dorn_cuda_052,True,dorn_cuda_052,True,-1.0,True,True,False,True,0,-12.4375,12.125,-0.15625,-12.28125,dorn_cuda_052,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3701,cuda,easy,1.2282403266547337,1.2282403266547335,dorn_cuda_054,True,dorn_cuda_118,False,-1.0,False,False,False,True,0,-9.125,5.375,-1.875,-7.25,dorn_cuda_118,False,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3702,cuda,easy,2.675974029046103,2.675974029046103,dorn_cuda_041,True,dorn_cuda_041,True,1.0,True,True,True,False,0,7.375,-14.625,-3.625,11.0,dorn_cuda_041,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3703,cuda,easy,1.2078501838856897,-1.2078501838856897,dorn_cuda_065,True,dorn_cuda_049,False,1.0,False,False,True,False,0,2.0,-6.5,-2.25,4.25,dorn_cuda_049,False,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3704,cuda,easy,1.2339644106447647,-1.2339644106447647,dorn_cuda_096,True,dorn_cuda_085,False,1.0,False,False,True,False,0,4.375,-2.5,0.9375,3.4375,dorn_cuda_085,False,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3705,cuda,easy,1.0982971707284277,1.0982971707284275,dorn_cuda_027,True,dorn_cuda_027,True,1.0,True,True,True,False,0,11.1875,-12.0,-0.40625,11.59375,dorn_cuda_027,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3706,cuda,easy,1.940293042813905,-1.940293042813905,dorn_cuda_088,True,dorn_cuda_061,False,1.0,False,False,True,False,0,8.625,-5.0,1.8125,6.8125,dorn_cuda_061,False,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3707,cuda,easy,1.3686517354319885,1.3686517354319885,dorn_cuda_028,True,dorn_cuda_028,True,1.0,True,True,True,False,0,6.75,-9.125,-1.1875,7.9375,dorn_cuda_028,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3708,cuda,easy,1.873130351646096,-1.8731303516460958,dorn_cuda_099,True,dorn_cuda_099,True,-1.0,True,True,False,True,0,-4.125,3.0,-0.5625,-3.5625,dorn_cuda_099,True,True,False,False,True,True,False
gemma4,google/gemma-4-12B-it,rq1_3709,cuda,easy,1.952825791382512,1.9528257913825118,dorn_cuda_019,False,,False,,False,True,False,False,0,-5.375,-7.25,-6.3125,0.9375,dorn_cuda_019,True,True,False,False,True,False,False
gemma4,google/gemma-4-12B-it,rq1_3710,cuda,easy,1.9633820474643864,-1.9633820474643864,dorn_cuda_105,True,dorn_cuda_105,True,-1.0,True,True,False,True,0,-14.8125,11.75,-1.53125,-13.28125,dorn_cuda_105,True,True,False,False,True,True,False
