model_key,model_name,pair_id,language,difficulty,snippet_x_id,snippet_y_id,human_preference,ab_verdict,ba_verdict,ab_choice,ba_choice,ab_parse_fail,ba_parse_fail,is_valid_strict_swap,is_correct_and_valid
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00017,cuda,easy,dorn_cuda_010,dorn_cuda_054,dorn_cuda_054,A,A,dorn_cuda_010,dorn_cuda_054,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00018,cuda,easy,dorn_cuda_098,dorn_cuda_111,dorn_cuda_111,B,A,dorn_cuda_111,dorn_cuda_111,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00019,cuda,easy,dorn_cuda_055,dorn_cuda_068,dorn_cuda_068,B,A,dorn_cuda_068,dorn_cuda_068,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00020,cuda,easy,dorn_cuda_067,dorn_cuda_100,dorn_cuda_100,A,A,dorn_cuda_067,dorn_cuda_100,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00021,cuda,easy,dorn_cuda_041,dorn_cuda_084,dorn_cuda_041,A,B,dorn_cuda_041,dorn_cuda_041,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00022,cuda,easy,dorn_cuda_074,dorn_cuda_078,dorn_cuda_074,A,B,dorn_cuda_074,dorn_cuda_074,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00023,cuda,easy,dorn_cuda_005,dorn_cuda_087,dorn_cuda_005,A,B,dorn_cuda_005,dorn_cuda_005,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00024,cuda,easy,dorn_cuda_052,dorn_cuda_069,dorn_cuda_052,A,B,dorn_cuda_052,dorn_cuda_052,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00025,cuda,easy,dorn_cuda_056,dorn_cuda_060,dorn_cuda_060,A,A,dorn_cuda_056,dorn_cuda_060,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00026,cuda,easy,dorn_cuda_018,dorn_cuda_065,dorn_cuda_065,B,A,dorn_cuda_065,dorn_cuda_065,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00027,cuda,easy,dorn_cuda_006,dorn_cuda_117,dorn_cuda_117,A,A,dorn_cuda_006,dorn_cuda_117,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00028,cuda,easy,dorn_cuda_068,dorn_cuda_078,dorn_cuda_068,A,B,dorn_cuda_068,dorn_cuda_068,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00029,cuda,easy,dorn_cuda_040,dorn_cuda_083,dorn_cuda_040,A,B,dorn_cuda_040,dorn_cuda_040,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00030,cuda,easy,dorn_cuda_060,dorn_cuda_072,dorn_cuda_060,A,A,dorn_cuda_060,dorn_cuda_072,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00031,cuda,easy,dorn_cuda_025,dorn_cuda_028,dorn_cuda_028,B,A,dorn_cuda_028,dorn_cuda_028,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00032,cuda,easy,dorn_cuda_017,dorn_cuda_075,dorn_cuda_017,A,A,dorn_cuda_017,dorn_cuda_075,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00033,cuda,easy,dorn_cuda_001,dorn_cuda_018,dorn_cuda_018,A,B,dorn_cuda_001,dorn_cuda_001,False,False,True,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00034,cuda,easy,dorn_cuda_104,dorn_cuda_109,dorn_cuda_109,A,B,dorn_cuda_104,dorn_cuda_104,False,False,True,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00035,cuda,easy,dorn_cuda_052,dorn_cuda_097,dorn_cuda_052,A,B,dorn_cuda_052,dorn_cuda_052,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00036,cuda,easy,dorn_cuda_012,dorn_cuda_118,dorn_cuda_012,A,A,dorn_cuda_012,dorn_cuda_118,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00037,cuda,easy,dorn_cuda_025,dorn_cuda_099,dorn_cuda_099,A,B,dorn_cuda_025,dorn_cuda_025,False,False,True,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00038,cuda,easy,dorn_cuda_011,dorn_cuda_111,dorn_cuda_111,A,A,dorn_cuda_011,dorn_cuda_111,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00039,cuda,easy,dorn_cuda_031,dorn_cuda_056,dorn_cuda_031,A,A,dorn_cuda_031,dorn_cuda_056,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00040,cuda,easy,dorn_cuda_012,dorn_cuda_056,dorn_cuda_012,A,A,dorn_cuda_012,dorn_cuda_056,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00041,cuda,easy,dorn_cuda_030,dorn_cuda_040,dorn_cuda_040,A,A,dorn_cuda_030,dorn_cuda_040,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00042,cuda,easy,dorn_cuda_090,dorn_cuda_100,dorn_cuda_090,A,B,dorn_cuda_090,dorn_cuda_090,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00043,cuda,easy,dorn_cuda_054,dorn_cuda_088,dorn_cuda_088,A,A,dorn_cuda_054,dorn_cuda_088,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00044,cuda,easy,dorn_cuda_004,dorn_cuda_112,dorn_cuda_004,A,A,dorn_cuda_004,dorn_cuda_112,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00045,cuda,easy,dorn_cuda_033,dorn_cuda_088,dorn_cuda_088,A,B,dorn_cuda_033,dorn_cuda_033,False,False,True,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00046,cuda,easy,dorn_cuda_044,dorn_cuda_047,dorn_cuda_044,A,B,dorn_cuda_044,dorn_cuda_044,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00047,cuda,easy,dorn_cuda_001,dorn_cuda_109,dorn_cuda_109,A,B,dorn_cuda_001,dorn_cuda_001,False,False,True,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00048,cuda,easy,dorn_cuda_024,dorn_cuda_036,dorn_cuda_036,B,A,dorn_cuda_036,dorn_cuda_036,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00049,cuda,easy,dorn_cuda_012,dorn_cuda_084,dorn_cuda_012,A,B,dorn_cuda_012,dorn_cuda_012,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00050,cuda,easy,dorn_cuda_013,dorn_cuda_072,dorn_cuda_013,A,B,dorn_cuda_013,dorn_cuda_013,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00051,cuda,easy,dorn_cuda_010,dorn_cuda_119,dorn_cuda_119,B,A,dorn_cuda_119,dorn_cuda_119,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00052,cuda,easy,dorn_cuda_019,dorn_cuda_042,dorn_cuda_019,B,A,dorn_cuda_042,dorn_cuda_042,False,False,True,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00053,cuda,easy,dorn_cuda_005,dorn_cuda_071,dorn_cuda_005,A,A,dorn_cuda_005,dorn_cuda_071,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00054,cuda,easy,dorn_cuda_051,dorn_cuda_119,dorn_cuda_119,B,A,dorn_cuda_119,dorn_cuda_119,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00055,cuda,easy,dorn_cuda_015,dorn_cuda_090,dorn_cuda_090,B,A,dorn_cuda_090,dorn_cuda_090,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00056,cuda,easy,dorn_cuda_065,dorn_cuda_114,dorn_cuda_065,A,B,dorn_cuda_065,dorn_cuda_065,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00057,cuda,easy,dorn_cuda_004,dorn_cuda_093,dorn_cuda_004,A,B,dorn_cuda_004,dorn_cuda_004,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00058,cuda,easy,dorn_cuda_052,dorn_cuda_105,dorn_cuda_052,A,A,dorn_cuda_052,dorn_cuda_105,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00059,cuda,easy,dorn_cuda_004,dorn_cuda_010,dorn_cuda_004,A,A,dorn_cuda_004,dorn_cuda_010,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00060,cuda,easy,dorn_cuda_001,dorn_cuda_022,dorn_cuda_022,A,B,dorn_cuda_001,dorn_cuda_001,False,False,True,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00061,cuda,easy,dorn_cuda_047,dorn_cuda_080,dorn_cuda_080,B,A,dorn_cuda_080,dorn_cuda_080,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00062,cuda,easy,dorn_cuda_028,dorn_cuda_063,dorn_cuda_028,A,A,dorn_cuda_028,dorn_cuda_063,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00063,cuda,easy,dorn_cuda_073,dorn_cuda_093,dorn_cuda_073,A,B,dorn_cuda_073,dorn_cuda_073,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00064,cuda,easy,dorn_cuda_032,dorn_cuda_044,dorn_cuda_044,A,B,dorn_cuda_032,dorn_cuda_032,False,False,True,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00065,cuda,easy,dorn_cuda_060,dorn_cuda_075,dorn_cuda_060,A,A,dorn_cuda_060,dorn_cuda_075,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00066,cuda,easy,dorn_cuda_042,dorn_cuda_108,dorn_cuda_042,A,B,dorn_cuda_042,dorn_cuda_042,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00067,cuda,easy,dorn_cuda_010,dorn_cuda_060,dorn_cuda_060,A,A,dorn_cuda_010,dorn_cuda_060,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00068,cuda,easy,dorn_cuda_021,dorn_cuda_043,dorn_cuda_021,A,A,dorn_cuda_021,dorn_cuda_043,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00069,cuda,easy,dorn_cuda_088,dorn_cuda_114,dorn_cuda_088,A,B,dorn_cuda_088,dorn_cuda_088,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00070,cuda,easy,dorn_cuda_017,dorn_cuda_033,dorn_cuda_017,A,B,dorn_cuda_017,dorn_cuda_017,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00071,cuda,easy,dorn_cuda_027,dorn_cuda_067,dorn_cuda_027,A,B,dorn_cuda_027,dorn_cuda_027,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00072,cuda,easy,dorn_cuda_078,dorn_cuda_096,dorn_cuda_096,A,A,dorn_cuda_078,dorn_cuda_096,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00073,cuda,easy,dorn_cuda_004,dorn_cuda_094,dorn_cuda_004,A,A,dorn_cuda_004,dorn_cuda_094,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00074,cuda,easy,dorn_cuda_059,dorn_cuda_072,dorn_cuda_059,A,A,dorn_cuda_059,dorn_cuda_072,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00075,cuda,easy,dorn_cuda_005,dorn_cuda_113,dorn_cuda_005,A,B,dorn_cuda_005,dorn_cuda_005,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00076,cuda,easy,dorn_cuda_113,dorn_cuda_116,dorn_cuda_116,B,A,dorn_cuda_116,dorn_cuda_116,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00077,cuda,easy,dorn_cuda_029,dorn_cuda_064,dorn_cuda_029,A,A,dorn_cuda_029,dorn_cuda_064,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00078,cuda,easy,dorn_cuda_040,dorn_cuda_064,dorn_cuda_040,A,A,dorn_cuda_040,dorn_cuda_064,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00079,cuda,easy,dorn_cuda_007,dorn_cuda_057,dorn_cuda_057,B,A,dorn_cuda_057,dorn_cuda_057,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00080,cuda,easy,dorn_cuda_088,dorn_cuda_097,dorn_cuda_088,B,A,dorn_cuda_097,dorn_cuda_097,False,False,True,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00081,cuda,easy,dorn_cuda_034,dorn_cuda_040,dorn_cuda_040,A,A,dorn_cuda_034,dorn_cuda_040,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00082,cuda,easy,dorn_cuda_109,dorn_cuda_113,dorn_cuda_109,A,A,dorn_cuda_109,dorn_cuda_113,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00083,cuda,easy,dorn_cuda_027,dorn_cuda_093,dorn_cuda_027,A,B,dorn_cuda_027,dorn_cuda_027,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00084,cuda,easy,dorn_cuda_056,dorn_cuda_100,dorn_cuda_100,A,A,dorn_cuda_056,dorn_cuda_100,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00085,cuda,easy,dorn_cuda_026,dorn_cuda_066,dorn_cuda_026,A,B,dorn_cuda_026,dorn_cuda_026,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00086,cuda,easy,dorn_cuda_078,dorn_cuda_104,dorn_cuda_104,B,A,dorn_cuda_104,dorn_cuda_104,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00087,cuda,easy,dorn_cuda_033,dorn_cuda_093,dorn_cuda_033,A,B,dorn_cuda_033,dorn_cuda_033,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00088,cuda,easy,dorn_cuda_041,dorn_cuda_104,dorn_cuda_041,A,B,dorn_cuda_041,dorn_cuda_041,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00089,cuda,easy,dorn_cuda_098,dorn_cuda_101,dorn_cuda_101,B,A,dorn_cuda_101,dorn_cuda_101,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00090,cuda,easy,dorn_cuda_025,dorn_cuda_033,dorn_cuda_033,A,A,dorn_cuda_025,dorn_cuda_033,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00091,cuda,easy,dorn_cuda_003,dorn_cuda_078,dorn_cuda_003,A,B,dorn_cuda_003,dorn_cuda_003,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00092,cuda,easy,dorn_cuda_102,dorn_cuda_111,dorn_cuda_111,A,A,dorn_cuda_102,dorn_cuda_111,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00093,cuda,easy,dorn_cuda_025,dorn_cuda_096,dorn_cuda_096,A,B,dorn_cuda_025,dorn_cuda_025,False,False,True,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00094,cuda,easy,dorn_cuda_077,dorn_cuda_078,dorn_cuda_077,A,A,dorn_cuda_077,dorn_cuda_078,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00095,cuda,easy,dorn_cuda_028,dorn_cuda_109,dorn_cuda_109,A,B,dorn_cuda_028,dorn_cuda_028,False,False,True,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00096,cuda,easy,dorn_cuda_031,dorn_cuda_036,dorn_cuda_031,A,B,dorn_cuda_031,dorn_cuda_031,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00097,cuda,easy,dorn_cuda_099,dorn_cuda_118,dorn_cuda_099,B,A,dorn_cuda_118,dorn_cuda_118,False,False,True,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00098,cuda,easy,dorn_cuda_050,dorn_cuda_118,dorn_cuda_118,B,A,dorn_cuda_118,dorn_cuda_118,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_easy_00099,cuda,easy,dorn_cuda_034,dorn_cuda_100,dorn_cuda_100,A,A,dorn_cuda_034,dorn_cuda_100,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01000,cuda,medium,dorn_cuda_007,dorn_cuda_018,dorn_cuda_018,A,A,dorn_cuda_007,dorn_cuda_018,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01001,cuda,medium,dorn_cuda_012,dorn_cuda_033,dorn_cuda_012,A,A,dorn_cuda_012,dorn_cuda_033,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01002,cuda,medium,dorn_cuda_021,dorn_cuda_113,dorn_cuda_021,B,A,dorn_cuda_113,dorn_cuda_113,False,False,True,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01003,cuda,medium,dorn_cuda_021,dorn_cuda_080,dorn_cuda_021,B,A,dorn_cuda_080,dorn_cuda_080,False,False,True,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01004,cuda,medium,dorn_cuda_082,dorn_cuda_114,dorn_cuda_082,A,B,dorn_cuda_082,dorn_cuda_082,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01005,cuda,medium,dorn_cuda_029,dorn_cuda_046,dorn_cuda_029,A,A,dorn_cuda_029,dorn_cuda_046,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01006,cuda,medium,dorn_cuda_059,dorn_cuda_068,dorn_cuda_068,B,A,dorn_cuda_068,dorn_cuda_068,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01007,cuda,medium,dorn_cuda_049,dorn_cuda_102,dorn_cuda_049,A,A,dorn_cuda_049,dorn_cuda_102,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01008,cuda,medium,dorn_cuda_060,dorn_cuda_104,dorn_cuda_060,A,A,dorn_cuda_060,dorn_cuda_104,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01009,cuda,medium,dorn_cuda_096,dorn_cuda_107,dorn_cuda_107,B,A,dorn_cuda_107,dorn_cuda_107,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01010,cuda,medium,dorn_cuda_024,dorn_cuda_025,dorn_cuda_025,B,A,dorn_cuda_025,dorn_cuda_025,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01011,cuda,medium,dorn_cuda_035,dorn_cuda_054,dorn_cuda_054,A,A,dorn_cuda_035,dorn_cuda_054,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01012,cuda,medium,dorn_cuda_041,dorn_cuda_062,dorn_cuda_041,A,B,dorn_cuda_041,dorn_cuda_041,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01013,cuda,medium,dorn_cuda_003,dorn_cuda_056,dorn_cuda_003,A,A,dorn_cuda_003,dorn_cuda_056,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01014,cuda,medium,dorn_cuda_014,dorn_cuda_070,dorn_cuda_070,A,A,dorn_cuda_014,dorn_cuda_070,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01015,cuda,medium,dorn_cuda_052,dorn_cuda_095,dorn_cuda_052,A,A,dorn_cuda_052,dorn_cuda_095,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01016,cuda,medium,dorn_cuda_007,dorn_cuda_049,dorn_cuda_049,A,A,dorn_cuda_007,dorn_cuda_049,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01017,cuda,medium,dorn_cuda_033,dorn_cuda_034,dorn_cuda_033,A,B,dorn_cuda_033,dorn_cuda_033,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01018,cuda,medium,dorn_cuda_020,dorn_cuda_105,dorn_cuda_105,A,A,dorn_cuda_020,dorn_cuda_105,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01019,cuda,medium,dorn_cuda_000,dorn_cuda_072,dorn_cuda_000,A,B,dorn_cuda_000,dorn_cuda_000,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01020,cuda,medium,dorn_cuda_001,dorn_cuda_083,dorn_cuda_083,A,B,dorn_cuda_001,dorn_cuda_001,False,False,True,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01021,cuda,medium,dorn_cuda_042,dorn_cuda_082,dorn_cuda_042,A,B,dorn_cuda_042,dorn_cuda_042,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01022,cuda,medium,dorn_cuda_006,dorn_cuda_075,dorn_cuda_075,B,A,dorn_cuda_075,dorn_cuda_075,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01023,cuda,medium,dorn_cuda_043,dorn_cuda_077,dorn_cuda_077,A,A,dorn_cuda_043,dorn_cuda_077,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01024,cuda,medium,dorn_cuda_033,dorn_cuda_048,dorn_cuda_048,A,A,dorn_cuda_033,dorn_cuda_048,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01025,cuda,medium,dorn_cuda_013,dorn_cuda_014,dorn_cuda_013,A,A,dorn_cuda_013,dorn_cuda_014,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01026,cuda,medium,dorn_cuda_074,dorn_cuda_080,dorn_cuda_074,A,A,dorn_cuda_074,dorn_cuda_080,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01027,cuda,medium,dorn_cuda_076,dorn_cuda_113,dorn_cuda_076,A,B,dorn_cuda_076,dorn_cuda_076,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01028,cuda,medium,dorn_cuda_079,dorn_cuda_102,dorn_cuda_102,A,A,dorn_cuda_079,dorn_cuda_102,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01029,cuda,medium,dorn_cuda_019,dorn_cuda_074,dorn_cuda_019,B,A,dorn_cuda_074,dorn_cuda_074,False,False,True,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01030,cuda,medium,dorn_cuda_063,dorn_cuda_098,dorn_cuda_063,A,B,dorn_cuda_063,dorn_cuda_063,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01031,cuda,medium,dorn_cuda_068,dorn_cuda_090,dorn_cuda_090,A,A,dorn_cuda_068,dorn_cuda_090,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01032,cuda,medium,dorn_cuda_034,dorn_cuda_038,dorn_cuda_034,A,B,dorn_cuda_034,dorn_cuda_034,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01033,cuda,medium,dorn_cuda_000,dorn_cuda_059,dorn_cuda_059,A,B,dorn_cuda_000,dorn_cuda_000,False,False,True,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01034,cuda,medium,dorn_cuda_030,dorn_cuda_084,dorn_cuda_030,A,B,dorn_cuda_030,dorn_cuda_030,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01035,cuda,medium,dorn_cuda_032,dorn_cuda_047,dorn_cuda_032,A,B,dorn_cuda_032,dorn_cuda_032,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01036,cuda,medium,dorn_cuda_090,dorn_cuda_106,dorn_cuda_090,A,B,dorn_cuda_090,dorn_cuda_090,False,False,True,True
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01037,cuda,medium,dorn_cuda_097,dorn_cuda_118,dorn_cuda_097,A,A,dorn_cuda_097,dorn_cuda_118,False,False,False,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,ext_dorn_cuda_medium_01038,cuda,medium,dorn_cuda_103,dorn_cuda_110,dorn_cuda_103,A,B,dorn_cuda_103,dorn_cuda_103,False,False,True,True
