run_id,model,model_revision,language,contrast_id,contrast_type,variant_i,variant_j,preference_target_variant,strict_valid,target_selected,parse_failure,content_signal_c,position_bias_b,target_content_signal,debiased_target_selected,debiased_tie
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_061__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,3.625,-0.125,3.625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_061__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,3.75,0.125,3.75,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_061__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.1875,-0.5625,0.1875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_062__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,-0.125,1.25,-0.125,False,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_062__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,4.375,0.0,4.375,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_062__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,5.125,0.0,5.125,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_062__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,4.0625,-0.0625,4.0625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_062__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,4.6875,-0.1875,4.6875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_062__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.3125,-1.4375,0.3125,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_063__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,0.25,0.625,0.25,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_063__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,3.875,0.5,3.875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_063__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,3.9375,0.6875,3.9375,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_063__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,3.5,0.375,3.5,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_063__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,3.625,0.5,3.625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_063__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,-0.0625,-0.4375,-0.0625,False,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_064__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,0.125,0.75,0.125,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_064__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,5.25,0.0,5.25,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_064__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,5.0625,-0.0625,5.0625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_064__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,5.1875,-0.1875,5.1875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_064__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,4.875,-0.125,4.875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_064__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,-0.0625,-0.5625,-0.0625,False,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_065__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,0.0,0.375,0.0,False,True
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_065__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,3.3125,0.1875,3.3125,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_065__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,3.75,0.25,3.75,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_065__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,3.375,0.125,3.375,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_065__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,3.4375,0.1875,3.4375,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_065__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.125,-1.5,0.125,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_066__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,-0.125,0.5,-0.125,False,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_066__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,4.625,0.0,4.625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_066__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,4.75,0.0,4.75,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_066__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,4.5625,-0.1875,4.5625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_066__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,4.75,-0.25,4.75,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_066__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.0625,-1.5625,0.0625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_067__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,-0.1875,1.3125,-0.1875,False,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_067__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,4.125,0.625,4.125,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_067__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,4.3125,0.3125,4.3125,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_067__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,4.5625,0.3125,4.5625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_067__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,4.625,0.0,4.625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_067__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,-0.125,-0.75,-0.125,False,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_068__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,0.5,0.625,0.5,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_068__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,3.6875,0.0625,3.6875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_068__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,3.3125,0.4375,3.3125,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_068__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,3.25,0.125,3.25,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_068__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,3.125,0.25,3.125,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_068__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,-0.1875,-0.6875,-0.1875,False,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_069__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,0.25,0.625,0.25,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_069__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,4.1875,0.6875,4.1875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_069__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,4.125,0.75,4.125,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_069__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,3.875,0.5,3.875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_069__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,3.875,0.625,3.875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_069__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.0625,0.1875,0.0625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_070__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,0.4375,2.0625,0.4375,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_070__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,4.5625,0.9375,4.5625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_070__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,4.8125,0.6875,4.8125,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_070__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,4.5,1.0,4.5,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_070__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,4.5625,0.8125,4.5625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_070__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.1875,-0.5625,0.1875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_071__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,0.0,2.125,0.0,False,True
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_071__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,4.9375,0.5625,4.9375,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_071__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,4.9375,0.4375,4.9375,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_071__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,4.9375,0.6875,4.9375,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_071__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,4.9375,0.6875,4.9375,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_071__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,-0.125,-1.0,-0.125,False,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_072__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,-0.1875,-0.6875,-0.1875,False,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_072__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,3.4375,0.5625,3.4375,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_072__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,3.75,0.5,3.75,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_072__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,3.6875,0.5625,3.6875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_072__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,3.875,0.375,3.875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_072__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.0,-0.75,0.0,False,True
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_073__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,0.625,-1.125,0.625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_073__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,3.625,0.875,3.625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_073__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,3.6875,0.6875,3.6875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_073__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,3.375,0.25,3.375,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_073__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,3.3125,0.5625,3.3125,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_073__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.125,-1.25,0.125,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_074__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,0.0,0.375,0.0,False,True
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_074__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,3.9375,0.1875,3.9375,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_074__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,4.0,0.0,4.0,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_074__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,4.1875,0.0625,4.1875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_074__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,4.0,0.0,4.0,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_074__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.0625,-0.4375,0.0625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_075__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,-0.0625,0.6875,-0.0625,False,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_075__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,4.9375,-1.3125,4.9375,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_075__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,4.625,-1.5,4.625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_075__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,5.1875,-1.3125,5.1875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_075__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,4.8125,-1.0625,4.8125,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_075__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.0625,-3.1875,0.0625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_076__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,0.1875,0.5625,0.1875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_076__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,3.0,0.125,3.0,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_076__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,3.0625,0.4375,3.0625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_076__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,3.0625,0.3125,3.0625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_076__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,3.1875,0.4375,3.1875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_076__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.0625,1.1875,0.0625,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_077__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,0.3125,0.5625,0.3125,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_077__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,4.125,0.875,4.125,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_077__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,4.1875,0.9375,4.1875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_077__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,4.1875,0.6875,4.1875,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_077__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,4.125,0.5,4.125,True,False
E5A_rq3_text_plus_image_internvl_retry2_20260730,OpenGVLab/InternVL3-8B,853e3a797a661694b1b8ece0cb72dc2b23e3dac9,python,rq3g_python_077__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.125,-0.75,0.125,True,False
