experiment,condition,model,model_revision,language,pair_id,source_pair_id,difficulty_rank,abs_z_diff,snippet_i,snippet_j,gold_snippet,selected_ab,selected_ba,parsed_both,strict_valid,strict_correct,margin_ab,margin_ba,b_position,c_content,is_boundary,is_exact_tie,first_pos_ab,first_pos_ba,z_i,z_j,human_score_i_z,human_score_j_z,human_preference,dataset_name_i,dataset_name_j,preference_score_basis,effective_correct,debiased_selected,debiased_correct
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1379,ext_dorn_python_medium_07137,middle,0.5672096551699066,dorn_python_035,dorn_python_073,dorn_python_073,dorn_python_073,dorn_python_073,True,True,True,-8.25,5.0,-1.625,-6.625,False,False,False,True,,,-0.387199809414657,0.1800098457552496,dorn_python_073,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_073,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1380,ext_dorn_python_medium_07141,middle,0.983648791558783,dorn_python_053,dorn_python_103,dorn_python_103,dorn_python_103,dorn_python_103,True,True,True,-6.25,3.25,-1.5,-4.75,False,False,False,True,,,0.8055893694750154,1.7892381610337984,dorn_python_103,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_103,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1381,ext_dorn_python_medium_07143,middle,0.6738378482512526,dorn_python_078,dorn_python_102,dorn_python_102,dorn_python_102,dorn_python_102,True,True,True,-3.25,1.0,-1.125,-2.125,False,False,False,True,,,0.2608780614761332,0.9347159097273858,dorn_python_102,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_102,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1382,ext_dorn_python_medium_07144,middle,0.886623052407483,dorn_python_027,dorn_python_107,dorn_python_027,dorn_python_107,dorn_python_027,True,False,False,-5.0,-3.75,-4.375,-0.625,False,False,False,False,,,1.5496818141619186,0.6630587617544357,dorn_python_027,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_107,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1383,ext_dorn_python_medium_07146,middle,0.5621576676547906,dorn_python_065,dorn_python_072,dorn_python_065,dorn_python_072,dorn_python_065,True,False,False,-6.5,-2.25,-4.375,-2.125,False,False,False,False,,,0.4189282049401385,-0.1432294627146521,dorn_python_065,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_072,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1384,ext_dorn_python_medium_07148,middle,0.9392716041529912,dorn_python_039,dorn_python_058,dorn_python_039,dorn_python_039,dorn_python_039,True,True,True,2.25,-8.0,-2.875,5.125,False,False,True,False,,,1.5787641559268126,0.6394925517738215,dorn_python_039,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_039,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1385,ext_dorn_python_medium_07150,middle,0.878997939796422,dorn_python_048,dorn_python_080,dorn_python_048,dorn_python_080,dorn_python_080,True,True,False,-1.75,1.0,-0.375,-1.375,False,False,False,True,,,1.246269019545052,0.3672710797486301,dorn_python_048,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_080,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1386,ext_dorn_python_medium_07158,middle,0.737149982281784,dorn_python_001,dorn_python_052,dorn_python_052,dorn_python_001,dorn_python_001,True,True,False,1.25,-6.25,-2.5,3.75,False,False,True,False,,,0.4469219654080971,1.184071947689881,dorn_python_052,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_001,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1387,ext_dorn_python_medium_07160,middle,0.6677426930165974,dorn_python_000,dorn_python_018,dorn_python_018,dorn_python_000,dorn_python_000,True,True,False,1.25,-3.25,-1.0,2.25,False,False,True,False,,,0.1758505164183208,0.8435932094349182,dorn_python_018,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_000,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1388,ext_dorn_python_medium_07163,middle,0.7206765413136904,dorn_python_035,dorn_python_094,dorn_python_094,dorn_python_094,dorn_python_094,True,True,True,-7.5,0.75,-3.375,-4.125,False,False,False,True,,,-0.387199809414657,0.3334767318990334,dorn_python_094,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_094,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1389,ext_dorn_python_medium_07165,middle,0.9456449515988802,dorn_python_018,dorn_python_103,dorn_python_103,dorn_python_103,dorn_python_103,True,True,True,-3.75,3.5,-0.125,-3.625,False,False,False,True,,,0.8435932094349182,1.7892381610337984,dorn_python_103,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_103,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1390,ext_dorn_python_medium_07167,middle,0.8136226662737838,dorn_python_057,dorn_python_108,dorn_python_108,dorn_python_108,dorn_python_108,True,True,True,-3.75,0.0,-1.875,-1.875,True,False,False,True,,,0.8145360131662223,1.628158679440006,dorn_python_108,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_108,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1391,ext_dorn_python_medium_07169,middle,0.6564467752548921,dorn_python_075,dorn_python_090,dorn_python_075,dorn_python_090,dorn_python_090,True,True,False,-5.75,0.25,-2.75,-3.0,False,False,False,True,,,0.9416424663374544,0.2851956910825622,dorn_python_075,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_090,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1392,ext_dorn_python_medium_07170,middle,0.9905376389260524,dorn_python_063,dorn_python_065,dorn_python_063,dorn_python_063,dorn_python_063,True,True,True,4.25,-8.5,-2.125,6.375,False,False,True,False,,,1.409465843866191,0.4189282049401385,dorn_python_063,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_063,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1393,ext_dorn_python_medium_07173,middle,0.7657919499191336,dorn_python_000,dorn_python_075,dorn_python_075,dorn_python_000,dorn_python_000,True,True,False,2.5,-2.5,0.0,2.5,False,False,True,False,,,0.1758505164183208,0.9416424663374544,dorn_python_075,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_000,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1394,ext_dorn_python_medium_07174,middle,0.7910288157141108,dorn_python_042,dorn_python_103,dorn_python_103,dorn_python_103,dorn_python_103,True,True,True,-3.25,3.75,0.25,-3.5,False,False,False,True,,,0.9982093453196876,1.7892381610337984,dorn_python_103,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_103,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1395,ext_dorn_python_medium_07178,middle,0.6687959418388261,dorn_python_013,dorn_python_055,dorn_python_055,dorn_python_013,dorn_python_013,True,True,False,4.0,-9.5,-2.75,6.75,False,False,True,False,,,0.2480833414248618,0.9168792832636878,dorn_python_055,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_013,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1396,ext_dorn_python_medium_07180,middle,0.6807565559015184,dorn_python_072,dorn_python_085,dorn_python_072,dorn_python_072,dorn_python_072,True,True,True,4.5,-3.0,0.75,3.75,False,False,True,False,,,-0.1432294627146521,-0.8239860186161705,dorn_python_072,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_072,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1397,ext_dorn_python_medium_07183,middle,0.7271290441937361,dorn_python_011,dorn_python_053,dorn_python_011,dorn_python_053,dorn_python_053,True,True,False,-2.5,2.0,-0.25,-2.25,False,False,False,True,,,1.5327184136687515,0.8055893694750154,dorn_python_011,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_053,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1398,ext_dorn_python_medium_07189,middle,0.669989761245658,dorn_python_066,dorn_python_078,dorn_python_066,dorn_python_066,dorn_python_078,True,False,False,0.5,1.25,0.875,-0.375,False,False,True,True,,,0.9308678227217912,0.2608780614761332,dorn_python_066,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_078,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1399,ext_dorn_python_medium_07191,middle,0.8538793246411323,dorn_python_013,dorn_python_101,dorn_python_101,dorn_python_101,dorn_python_013,True,False,False,-2.5,-3.0,-2.75,0.25,False,False,False,False,,,0.2480833414248618,1.101962666065994,dorn_python_101,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_013,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1400,ext_dorn_python_medium_07192,middle,0.9152641769641638,dorn_python_038,dorn_python_066,dorn_python_066,dorn_python_038,dorn_python_038,True,True,False,4.25,-6.75,-1.25,5.5,False,False,True,False,,,0.0156036457576274,0.9308678227217912,dorn_python_066,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_038,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1401,ext_dorn_python_medium_07198,middle,0.7722573193424267,dorn_python_077,dorn_python_111,dorn_python_077,dorn_python_077,dorn_python_077,True,True,True,7.25,-8.0,-0.375,7.625,False,False,True,False,,,0.1566468819337092,-0.6156104374087175,dorn_python_077,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_077,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1402,ext_dorn_python_medium_07205,middle,0.9802732016117228,dorn_python_030,dorn_python_096,dorn_python_030,dorn_python_096,dorn_python_030,True,False,False,-0.25,-3.75,-2.0,1.75,False,False,False,False,,,1.445270163082495,0.4649969614707721,dorn_python_030,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_030,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1403,ext_dorn_python_medium_07207,middle,0.6558562913575432,dorn_python_031,dorn_python_084,dorn_python_084,dorn_python_084,dorn_python_031,True,False,False,-2.25,-3.0,-2.625,0.375,False,False,False,False,,,-0.0089570365590908,0.6468992547984524,dorn_python_084,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_031,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1404,ext_dorn_python_medium_07213,middle,0.7635535099153257,dorn_python_046,dorn_python_072,dorn_python_046,dorn_python_072,dorn_python_046,True,False,False,-4.75,-2.75,-3.75,-1.0,False,False,False,False,,,0.6203240472006736,-0.1432294627146521,dorn_python_046,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_072,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1405,ext_dorn_python_medium_07215,middle,0.5274631747787558,dorn_python_009,dorn_python_089,dorn_python_089,dorn_python_089,dorn_python_089,True,True,True,-2.75,1.5,-0.625,-2.125,False,False,False,True,,,0.7340747451133941,1.26153791989215,dorn_python_089,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_089,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1406,ext_dorn_python_medium_07216,middle,0.8111215758955823,dorn_python_003,dorn_python_029,dorn_python_003,dorn_python_003,dorn_python_029,True,False,False,3.0,0.0,1.5,1.5,True,False,True,True,,,0.4016858942343241,-0.4094356816612582,dorn_python_003,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_003,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1407,ext_dorn_python_medium_07226,middle,0.9868226721495704,dorn_python_018,dorn_python_072,dorn_python_018,dorn_python_018,dorn_python_018,True,True,True,0.25,-3.0,-1.375,1.625,False,False,True,False,,,0.8435932094349182,-0.1432294627146521,dorn_python_018,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_018,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1408,ext_dorn_python_medium_07229,middle,0.9488298317124148,dorn_python_053,dorn_python_086,dorn_python_086,dorn_python_086,dorn_python_086,True,True,True,-8.5,5.5,-1.5,-7.0,False,False,False,True,,,0.8055893694750154,1.7544192011874302,dorn_python_086,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_086,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1409,ext_dorn_python_medium_07230,middle,0.8797314793058881,dorn_python_051,dorn_python_081,dorn_python_051,dorn_python_051,dorn_python_051,True,True,True,8.25,-3.5,2.375,5.875,False,False,True,False,,,0.67957312826787,-0.2001583510380181,dorn_python_051,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_051,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1410,ext_dorn_python_medium_07236,middle,0.9448469389322508,dorn_python_031,dorn_python_041,dorn_python_041,dorn_python_041,dorn_python_041,True,True,True,-7.75,2.0,-2.875,-4.875,False,False,False,True,,,-0.0089570365590908,0.93588990237316,dorn_python_041,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_041,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1411,ext_dorn_python_medium_07240,middle,0.5588664533340596,dorn_python_094,dorn_python_095,dorn_python_094,dorn_python_094,dorn_python_094,True,True,True,0.0,-6.5,-3.25,3.25,True,False,True,False,,,0.3334767318990334,-0.2253897214350262,dorn_python_094,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_094,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1412,ext_dorn_python_medium_07241,middle,0.7147732810883154,dorn_python_043,dorn_python_110,dorn_python_110,dorn_python_110,dorn_python_110,True,True,True,-8.25,6.5,-0.875,-7.375,False,False,False,True,,,-1.402256929439164,-0.6874836483508486,dorn_python_110,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_110,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1413,ext_dorn_python_medium_07242,middle,0.5202786019936456,dorn_python_083,dorn_python_117,dorn_python_083,dorn_python_117,dorn_python_083,True,False,False,-1.0,-4.75,-2.875,1.875,False,False,False,False,,,0.9741383329868224,0.4538597309931768,dorn_python_083,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_083,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1414,ext_dorn_python_medium_07246,middle,0.8268624958347661,dorn_python_023,dorn_python_090,dorn_python_090,dorn_python_090,dorn_python_090,True,True,True,-1.5,4.75,1.625,-3.125,False,False,False,True,,,-0.5416668047522039,0.2851956910825622,dorn_python_090,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_090,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1415,ext_dorn_python_medium_07247,middle,0.5198933631174363,dorn_python_038,dorn_python_040,dorn_python_040,dorn_python_040,dorn_python_038,True,False,False,-4.0,-6.0,-5.0,1.0,False,False,False,False,,,0.0156036457576274,0.5354970088750637,dorn_python_040,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_038,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1416,ext_dorn_python_medium_07252,middle,0.8225693099649907,dorn_python_053,dorn_python_108,dorn_python_108,dorn_python_108,dorn_python_108,True,True,True,-3.0,1.25,-0.875,-2.125,False,False,False,True,,,0.8055893694750154,1.628158679440006,dorn_python_108,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_108,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1417,ext_dorn_python_medium_07262,middle,0.6312140831663449,dorn_python_038,dorn_python_111,dorn_python_038,dorn_python_038,dorn_python_038,True,True,True,7.25,-8.75,-0.75,8.0,False,False,True,False,,,0.0156036457576274,-0.6156104374087175,dorn_python_038,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_038,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1418,ext_dorn_python_medium_07265,middle,0.6579648559275699,dorn_python_057,dorn_python_097,dorn_python_097,dorn_python_097,dorn_python_097,True,True,True,-3.75,0.0,-1.875,-1.875,True,False,False,True,,,0.8145360131662223,1.4725008690937922,dorn_python_097,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_097,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1419,ext_dorn_python_medium_07271,middle,0.5090744877985323,dorn_python_016,dorn_python_017,dorn_python_017,dorn_python_016,dorn_python_016,True,True,False,5.0,-4.5,0.25,4.75,False,False,True,False,,,-0.2401466540210834,0.2689278337774489,dorn_python_017,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_016,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1420,ext_dorn_python_medium_07275,middle,0.5819647916242799,dorn_python_051,dorn_python_089,dorn_python_089,dorn_python_051,dorn_python_089,True,False,False,2.25,6.5,4.375,-2.125,False,False,True,True,,,0.67957312826787,1.26153791989215,dorn_python_089,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_089,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1421,ext_dorn_python_medium_07278,middle,0.7214987530666583,dorn_python_007,dorn_python_078,dorn_python_078,dorn_python_078,dorn_python_078,True,True,True,-6.0,1.75,-2.125,-3.875,False,False,False,True,,,-0.4606206915905252,0.2608780614761332,dorn_python_078,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_078,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1422,ext_dorn_python_medium_07279,middle,0.7268955711687034,dorn_python_017,dorn_python_099,dorn_python_017,dorn_python_099,dorn_python_017,True,False,False,-1.0,-0.75,-0.875,-0.125,False,False,False,False,,,0.2689278337774489,-0.4579677373912545,dorn_python_017,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_099,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1423,ext_dorn_python_medium_07281,middle,0.7912680786240933,dorn_python_001,dorn_python_116,dorn_python_116,dorn_python_001,dorn_python_001,True,True,False,3.5,-6.5,-1.5,5.0,False,False,True,False,,,0.4469219654080971,1.2381900440321905,dorn_python_116,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_001,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1424,ext_dorn_python_medium_07282,middle,0.9346758782356092,dorn_python_015,dorn_python_046,dorn_python_015,dorn_python_015,dorn_python_015,True,True,True,1.25,-1.25,0.0,1.25,False,False,True,False,,,1.5549999254362827,0.6203240472006736,dorn_python_015,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_015,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1425,ext_dorn_python_medium_07283,middle,0.6956016190205956,dorn_python_078,dorn_python_087,dorn_python_087,dorn_python_087,dorn_python_078,True,False,False,-0.5,-2.0,-1.25,0.75,False,False,False,False,,,0.2608780614761332,0.9564796804967288,dorn_python_087,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_078,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1426,ext_dorn_python_medium_07286,middle,0.7891417966655173,dorn_python_046,dorn_python_063,dorn_python_063,dorn_python_063,dorn_python_063,True,True,True,-6.5,2.0,-2.25,-4.25,False,False,False,True,,,0.6203240472006736,1.409465843866191,dorn_python_063,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_063,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1427,ext_dorn_python_medium_07289,middle,0.6524565351214362,dorn_python_086,dorn_python_101,dorn_python_086,dorn_python_086,dorn_python_086,True,True,True,0.5,-4.25,-1.875,2.375,False,False,True,False,,,1.7544192011874302,1.101962666065994,dorn_python_086,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_086,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1428,ext_dorn_python_medium_07290,middle,0.9479539441674998,dorn_python_028,dorn_python_097,dorn_python_097,dorn_python_097,dorn_python_097,True,True,True,-6.75,3.75,-1.5,-5.25,False,False,False,True,,,0.5245469249262924,1.4725008690937922,dorn_python_097,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_097,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1429,ext_dorn_python_medium_07298,middle,0.6023113025233681,dorn_python_097,dorn_python_113,dorn_python_097,dorn_python_097,dorn_python_097,True,True,True,4.25,-3.5,0.375,3.875,False,False,True,False,,,1.4725008690937922,0.8701895665704241,dorn_python_097,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_097,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1430,ext_dorn_python_medium_07300,middle,0.5320801561396244,dorn_python_037,dorn_python_084,dorn_python_084,dorn_python_037,dorn_python_037,True,True,False,4.25,-5.25,-0.5,4.75,False,False,True,False,,,0.114819098658828,0.6468992547984524,dorn_python_084,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_037,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1431,ext_dorn_python_medium_07303,middle,0.948585551172136,dorn_python_051,dorn_python_108,dorn_python_108,dorn_python_108,dorn_python_108,True,True,True,-1.25,3.0,0.875,-2.125,False,False,False,True,,,0.67957312826787,1.628158679440006,dorn_python_108,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_108,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1432,ext_dorn_python_medium_07304,middle,0.526196013374012,dorn_python_101,dorn_python_108,dorn_python_108,dorn_python_108,dorn_python_101,True,False,False,-2.25,-6.25,-4.25,2.0,False,False,False,False,,,1.101962666065994,1.628158679440006,dorn_python_108,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_101,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1433,ext_dorn_python_medium_07306,middle,0.5672198306718479,dorn_python_010,dorn_python_107,dorn_python_010,dorn_python_107,dorn_python_010,True,False,False,-2.25,-1.75,-2.0,-0.25,False,False,False,False,,,1.2302785924262836,0.6630587617544357,dorn_python_010,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_107,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1434,ext_dorn_python_medium_07307,middle,0.8410595404078338,dorn_python_035,dorn_python_117,dorn_python_117,dorn_python_035,dorn_python_035,True,True,False,3.75,-2.5,0.625,3.125,False,False,True,False,,,-0.387199809414657,0.4538597309931768,dorn_python_117,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_035,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1435,ext_dorn_python_medium_07314,middle,0.529974181694502,dorn_python_075,dorn_python_088,dorn_python_088,dorn_python_075,dorn_python_075,True,True,False,2.75,-4.0,-0.625,3.375,False,False,True,False,,,0.9416424663374544,1.4716166480319564,dorn_python_088,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_075,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1436,ext_dorn_python_medium_07315,middle,0.7759951070723077,dorn_python_033,dorn_python_102,dorn_python_102,dorn_python_102,dorn_python_102,True,True,True,-7.0,3.75,-1.625,-5.375,False,False,False,True,,,0.1587208026550782,0.9347159097273858,dorn_python_102,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_102,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1437,ext_dorn_python_medium_07320,middle,0.6487105643209349,dorn_python_060,dorn_python_062,dorn_python_060,dorn_python_060,dorn_python_060,True,True,True,6.5,-7.5,-0.5,7.0,False,False,True,False,,,1.0541712309438214,0.4054606666228865,dorn_python_060,Dorn,Dorn,human_score_z_within_dataset,1,dorn_python_060,True
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1438,ext_dorn_python_medium_07321,middle,0.6127453369859229,dorn_python_038,dorn_python_098,dorn_python_098,dorn_python_038,dorn_python_038,True,True,False,4.75,-8.5,-1.875,6.625,False,False,True,False,,,0.0156036457576274,0.6283489827435503,dorn_python_098,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_038,False
perturbation,gaussian_sigma_4,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,python,u3_1439,ext_dorn_python_medium_07326,middle,0.7571259186852695,dorn_python_025,dorn_python_029,dorn_python_025,dorn_python_029,dorn_python_025,True,False,False,-2.0,-3.0,-2.5,0.5,False,False,False,False,,,0.3476902370240112,-0.4094356816612582,dorn_python_025,Dorn,Dorn,human_score_z_within_dataset,0,dorn_python_025,True
