base_id,rq0_id,language,family,node_type,start_byte_original,end_byte_original,original,replacement
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,1926,1928,b0,opaque_12267d_sym008
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,1930,1932,b1,opaque_12267d_225
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,1934,1936,b2,opaque_12267d_sym010
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,1938,1940,b3,opaque_12267d_227
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,1942,1944,b4,opaque_12267d_sym012
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,1946,1948,b5,opaque_12267d_229
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,1965,1979,password_count,opaque_12267d_sym051
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,1987,2004,incrementCounters,opaque_12267d_231
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_cue_erasure,comment,2038,2078,// Copy the shared variables to the host,// opaque semantic cue 008
rq3g_cuda_000,dorn_cuda_108,cuda,literal_corruption,string_literal,2086,2089,"""C""","""opaque_009"""
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,2095,2116,copyDCCDataToConstant,opaque_12267d_sym076
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,2123,2134,hostCharset,opaque_12267d_233
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,2140,2153,charsetLength,opaque_12267d_sym078
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,2178,2196,hostCharsetLengths,opaque_12267d_235
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,2213,2229,hostSharedBitmap,opaque_12267d_sym080
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,2235,2243,threadId,opaque_12267d_237
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,2268,2273,salts,opaque_12267d_sym082
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,2290,2301,saltLengths,opaque_12267d_239
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,2312,2326,numberOfHashes,opaque_12267d_sym084
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_cue_erasure,comment,2334,2412,"//printf(""Thread %d in CHHashTypeMD5.cu, copyMD5DataToCharset()\n"", threadId);",// opaque semantic cue 010
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,2417,2431,CUDA_SAFE_CALL,opaque_12267d_241
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,2432,2450,cudaMemcpyToSymbol,opaque_12267d_sym086
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,2451,2464,deviceCharset,opaque_12267d_243
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,2466,2477,hostCharset,opaque_12267d_sym077
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,2480,2498,MAX_CHARSET_LENGTH,opaque_12267d_245
rq3g_cuda_000,dorn_cuda_108,cuda,operator_inversion,*,2499,2500,*,%
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,2501,2514,charsetLength,opaque_12267d_sym078
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,2523,2537,CUDA_SAFE_CALL,opaque_12267d_247
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,2538,2556,cudaMemcpyToSymbol,opaque_12267d_sym086
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,2557,2571,constantBitmap,opaque_12267d_249
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,2573,2589,hostSharedBitmap,opaque_12267d_sym080
rq3g_cuda_000,dorn_cuda_108,cuda,literal_corruption,number_literal,2591,2595,8192,32404
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,2603,2617,CUDA_SAFE_CALL,opaque_12267d_251
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,2618,2636,cudaMemcpyToSymbol,opaque_12267d_sym086
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,2637,2651,charsetLengths,opaque_12267d_253
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,2653,2671,hostCharsetLengths,opaque_12267d_sym079
rq3g_cuda_000,dorn_cuda_108,cuda,literal_corruption,number_literal,2673,2675,16,32501
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,2683,2697,CUDA_SAFE_CALL,opaque_12267d_255
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,2698,2716,cudaMemcpyToSymbol,opaque_12267d_sym086
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,2717,2730,constantSalts,opaque_12267d_257
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,2732,2737,salts,opaque_12267d_sym082
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,2739,2753,numberOfHashes,opaque_12267d_259
rq3g_cuda_000,dorn_cuda_108,cuda,operator_inversion,*,2754,2755,*,%
rq3g_cuda_000,dorn_cuda_108,cuda,literal_corruption,number_literal,2756,2758,32,32598
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,2766,2780,CUDA_SAFE_CALL,opaque_12267d_sym085
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,2781,2799,cudaMemcpyToSymbol,opaque_12267d_261
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,2800,2819,constantSaltLengths,opaque_12267d_sym070
rq3g_cuda_000,dorn_cuda_108,cuda,identity_fragmentation,identifier,2821,2832,saltLengths,opaque_12267d_263
rq3g_cuda_000,dorn_cuda_108,cuda,semantic_identifier_masking,identifier,2834,2848,numberOfHashes,opaque_12267d_sym084
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,8,13,MD4HH,opaque_eb1908_sym000
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,15,16,b,opaque_eb1908_001
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,18,19,c,opaque_eb1908_sym002
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,21,22,d,opaque_eb1908_003
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,24,25,a,opaque_eb1908_sym004
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,27,30,b12,opaque_eb1908_005
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,32,38,MD4S34,opaque_eb1908_sym006
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,51,56,MD4HH,opaque_eb1908_007
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,58,59,a,opaque_eb1908_sym004
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,61,62,b,opaque_eb1908_009
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,64,65,c,opaque_eb1908_sym002
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,67,68,d,opaque_eb1908_011
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,70,72,b2,opaque_eb1908_sym007
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,74,80,MD4S31,opaque_eb1908_013
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,93,98,MD4HH,opaque_eb1908_sym000
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,100,101,d,opaque_eb1908_015
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,103,104,a,opaque_eb1908_sym004
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,106,107,b,opaque_eb1908_017
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,109,110,c,opaque_eb1908_sym002
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,112,115,b10,opaque_eb1908_019
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,117,123,MD4S32,opaque_eb1908_sym010
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,136,141,MD4HH,opaque_eb1908_021
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,143,144,c,opaque_eb1908_sym002
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,146,147,d,opaque_eb1908_023
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,149,150,a,opaque_eb1908_sym004
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,152,153,b,opaque_eb1908_025
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,155,157,b6,opaque_eb1908_sym011
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,159,165,MD4S33,opaque_eb1908_027
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,178,183,MD4HH,opaque_eb1908_sym000
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,185,186,b,opaque_eb1908_029
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,188,189,c,opaque_eb1908_sym002
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,191,192,d,opaque_eb1908_031
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,194,195,a,opaque_eb1908_sym004
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,197,200,b14,opaque_eb1908_033
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,202,208,MD4S34,opaque_eb1908_sym006
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,221,226,MD4HH,opaque_eb1908_035
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,228,229,a,opaque_eb1908_sym004
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,231,232,b,opaque_eb1908_037
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,234,235,c,opaque_eb1908_sym002
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,237,238,d,opaque_eb1908_039
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,240,242,b1,opaque_eb1908_sym014
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,244,250,MD4S31,opaque_eb1908_041
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,267,275,pass_len,opaque_eb1908_sym015
rq3g_cuda_001,dorn_cuda_069,cuda,operator_inversion,>,276,277,>,<=
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,278,279,6,31337
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,297,302,MD4HH,opaque_eb1908_043
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,304,305,d,opaque_eb1908_sym003
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,307,308,a,opaque_eb1908_045
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,310,311,b,opaque_eb1908_sym001
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,313,314,c,opaque_eb1908_047
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,316,318,b9,opaque_eb1908_sym016
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,320,326,MD4S32,opaque_eb1908_049
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,343,348,MD4HH,opaque_eb1908_sym000
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,350,351,c,opaque_eb1908_051
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,353,354,d,opaque_eb1908_sym003
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,356,357,a,opaque_eb1908_053
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,359,360,b,opaque_eb1908_sym001
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,362,364,b5,opaque_eb1908_055
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,366,372,MD4S33,opaque_eb1908_sym012
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,389,394,MD4HH,opaque_eb1908_057
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,396,397,b,opaque_eb1908_sym001
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,399,400,c,opaque_eb1908_059
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,402,403,d,opaque_eb1908_sym003
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,405,406,a,opaque_eb1908_061
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,408,411,b13,opaque_eb1908_sym018
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,413,419,MD4S34,opaque_eb1908_063
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,436,441,MD4HH,opaque_eb1908_sym000
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,443,444,a,opaque_eb1908_065
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,446,447,b,opaque_eb1908_sym001
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,449,450,c,opaque_eb1908_067
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,452,453,d,opaque_eb1908_sym003
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,455,457,b3,opaque_eb1908_069
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,459,465,MD4S31,opaque_eb1908_sym008
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,486,494,pass_len,opaque_eb1908_071
rq3g_cuda_001,dorn_cuda_069,cuda,operator_inversion,>,495,496,>,<=
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,497,499,14,31434
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,521,526,MD4HH,opaque_eb1908_sym000
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,528,529,d,opaque_eb1908_073
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,531,532,a,opaque_eb1908_sym004
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,534,535,b,opaque_eb1908_075
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,537,538,c,opaque_eb1908_sym002
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,540,543,b11,opaque_eb1908_077
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,545,551,MD4S32,opaque_eb1908_sym010
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,572,577,MD4HH,opaque_eb1908_079
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,579,580,c,opaque_eb1908_sym002
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,582,583,d,opaque_eb1908_081
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,585,586,a,opaque_eb1908_sym004
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,588,589,b,opaque_eb1908_083
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,591,593,b7,opaque_eb1908_sym021
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,595,601,MD4S33,opaque_eb1908_085
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,642,660,checkHash128LENTLM,opaque_eb1908_sym022
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,661,662,a,opaque_eb1908_087
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,664,665,b,opaque_eb1908_sym001
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,667,668,c,opaque_eb1908_089
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,670,671,d,opaque_eb1908_sym003
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,673,675,b0,opaque_eb1908_091
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,677,679,b1,opaque_eb1908_sym014
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,681,683,b2,opaque_eb1908_093
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,685,687,b3,opaque_eb1908_sym019
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,703,705,b4,opaque_eb1908_095
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,707,709,b5,opaque_eb1908_sym017
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,711,713,b6,opaque_eb1908_097
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,715,717,b7,opaque_eb1908_sym021
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,719,731,sharedBitmap,opaque_eb1908_099
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,747,775,deviceGlobalBitmapAPlainNTLM,opaque_eb1908_sym026
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,777,805,deviceGlobalBitmapBPlainNTLM,opaque_eb1908_101
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,821,849,deviceGlobalBitmapCPlainNTLM,opaque_eb1908_sym028
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,851,879,deviceGlobalBitmapDPlainNTLM,opaque_eb1908_103
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,895,930,deviceGlobalFoundPasswordsPlainNTLM,opaque_eb1908_sym030
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,932,971,deviceGlobalFoundPasswordFlagsPlainNTLM,opaque_eb1908_105
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,987,1023,deviceGlobalHashlistAddressPlainNTLM,opaque_eb1908_sym032
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,1025,1048,numberOfHashesPlainNTLM,opaque_eb1908_107
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,1064,1087,passwordLengthPlainNTLM,opaque_eb1908_sym034
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,1104,1127,charsetLengthsPlainNTLM,opaque_eb1908_109
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,1128,1129,1,31531
rq3g_cuda_001,dorn_cuda_069,cuda,operator_inversion,==,1131,1133,==,!=
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,1134,1135,0,31628
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,1157,1186,makeMFNSingleIncrementorsNTLM,opaque_eb1908_sym036
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,1613,1642,MAKE_MFN_NTLM_KERNEL1_8LENGTH,opaque_eb1908_111
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,1643,1644,1,31725
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,1647,1676,MAKE_MFN_NTLM_KERNEL1_8LENGTH,opaque_eb1908_sym037
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,1677,1678,2,31822
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,1681,1710,MAKE_MFN_NTLM_KERNEL1_8LENGTH,opaque_eb1908_113
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,1711,1712,3,31919
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,1715,1744,MAKE_MFN_NTLM_KERNEL1_8LENGTH,opaque_eb1908_sym037
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,1745,1746,4,32016
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,1749,1778,MAKE_MFN_NTLM_KERNEL1_8LENGTH,opaque_eb1908_115
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,1779,1780,5,32113
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,1783,1812,MAKE_MFN_NTLM_KERNEL1_8LENGTH,opaque_eb1908_sym037
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,1813,1814,6,32210
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,1817,1846,MAKE_MFN_NTLM_KERNEL1_8LENGTH,opaque_eb1908_117
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,1847,1848,7,32307
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,1851,1880,MAKE_MFN_NTLM_KERNEL1_8LENGTH,opaque_eb1908_sym037
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,1881,1882,8,32404
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,1885,1914,MAKE_MFN_NTLM_KERNEL1_8LENGTH,opaque_eb1908_119
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,1915,1916,9,32501
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,1919,1948,MAKE_MFN_NTLM_KERNEL1_8LENGTH,opaque_eb1908_sym037
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,1949,1951,10,32598
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,1954,1983,MAKE_MFN_NTLM_KERNEL1_8LENGTH,opaque_eb1908_121
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,1984,1986,11,32695
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,1989,2018,MAKE_MFN_NTLM_KERNEL1_8LENGTH,opaque_eb1908_sym037
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,2019,2021,12,32792
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,2024,2053,MAKE_MFN_NTLM_KERNEL1_8LENGTH,opaque_eb1908_123
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,2054,2056,13,32889
rq3g_cuda_001,dorn_cuda_069,cuda,semantic_identifier_masking,identifier,2059,2088,MAKE_MFN_NTLM_KERNEL1_8LENGTH,opaque_eb1908_sym037
rq3g_cuda_001,dorn_cuda_069,cuda,literal_corruption,number_literal,2089,2091,14,32986
rq3g_cuda_001,dorn_cuda_069,cuda,identity_fragmentation,identifier,2094,2123,MAKE_MFN_NTLM_KERNEL1_8LENGTH,opaque_eb1908_125
