rq0_id,dataset_name,language,raw_code,human_mean_score,human_score_z_within_dataset,formatting_code_hash,score_for_stratum,human_score_z_within_language,has_error,error_nodes,identifier_nodes,behavior_nodes,eligible,mutation_feasible,score_stratum,base_index,base_id
dorn_cuda_114,Dorn,cuda,"      for (hash_to_check = 0; hash_to_check < numberOfPasswords; hash_to_check++) { \
          clearB0toB15(b0, b1, b2, b3, b4, b5, b6, b7, b8, b9, b10, b11, b12, b13, b14, b15); \
          LoadPasswordAtPosition(pass_length, 0, sharedCharset, \
            p0, p1, p2, p3, p4, p5, p6, p7, p8, p9, p10, p11, p12, p13, p14, p15, \
            b0, b1, b2, b3, b4, b5, b6, b7, b8, b9, b10, b11, b12, b13, b14, b15); \
          LoadSalt(pass_length, hash_to_check, constantSalts, constantSaltLengths, \
            b0, b1, b2, b3, b4, b5, b6, b7, b8, b9, b10, b11, b12, b13, b14, b15); \
          SetCharacterAtPosition(0x80, pass_length + constantSaltLengths[hash_to_check], \
            b0, b1, b2, b3, b4, b5, b6, b7, b8, b9, b10, b11, b12, b13, b14, b15); \
          b15 = (pass_length + constantSaltLengths[hash_to_check]) * 8 << 24; \
          SHA_TRANSFORM(a, b, c, d, e, b0, b1, b2, b3, b4, b5, b6, b7, b8, b9, b10, b11, b12, b13, b14, b15); \
        checkHashMultiSHA1(pass_length, sharedBitmap, DEVICE_HashTable, numberOfPasswords, \
		DEVICE_Hashes_32, success, OutputPassword,  \
		p0, p1, p2, p3, p4, p5, p6, p7, p8, p9, p10, p11, p12, p13, p14, p15,  \
		b0, b1, b2, b3, b4, a, b, c, d, e, b5); \
      } \
  password_count++;  \
  incrementCounters##length##Multi(); \
  } \
}


CUDA_SSHA_KERNEL_CREATE(1)
CUDA_SSHA_KERNEL_CREATE(2)
CUDA_SSHA_KERNEL_CREATE(3)
CUDA_SSHA_KERNEL_CREATE(4)
CUDA_SSHA_KERNEL_CREATE(5)
CUDA_SSHA_KERNEL_CREATE(6)
CUDA_SSHA_KERNEL_CREATE(7)
CUDA_SSHA_KERNEL_CREATE(8)
CUDA_SSHA_KERNEL_CREATE(9)
CUDA_SSHA_KERNEL_CREATE(10)
CUDA_SSHA_KERNEL_CREATE(11)
CUDA_SSHA_KERNEL_CREATE(12)
CUDA_SSHA_KERNEL_CREATE(13)
CUDA_SSHA_KERNEL_CREATE(14)
CUDA_SSHA_KERNEL_CREATE(15)
CUDA_SSHA_KERNEL_CREATE(16)

// Copy the shared variables to the host
extern ""C"" void copySSHADataToConstant(char *hostCharset, int charsetLength,
        unsigned char *hostCharsetLengths, unsigned char *hostSharedBitmap, int threadId,
        unsigned char *salts, unsigned char *saltLengths, uint32_t numberOfHashes) {
    //printf(""Thread %d in CHHashTypeMD5.cu, copyMD5DataToCharset()\n"", threadId);
    CUDA_SAFE_CALL(cudaMemcpyToSymbol(deviceCharset, hostCharset, (MAX_CHARSET_LENGTH * charsetLength)));
    CUDA_SAFE_CALL(cudaMemcpyToSymbol(constantBitmap, hostSharedBitmap, 8192));
    CUDA_SAFE_CALL(cudaMemcpyToSymbol(charsetLengths, hostCharsetLengths, 16));
    CUDA_SAFE_CALL(cudaMemcpyToSymbol(constantSalts, salts, numberOfHashes * 32));
    CUDA_SAFE_CALL(cudaMemcpyToSymbol(constantSaltLengths, saltLengths, numberOfHashes));
}
",2.0051020408163267,-2.104310802940527,4e345bfefc8fd1b8ec606d71367802c1d4396d60e0197ac8a934fb9ccba0396d,-1.3240318844564616,-1.3240318844564616,True,18,209,44,True,True,low,10,rq3g_cuda_010
dorn_cuda_098,Dorn,cuda,"	b0, b1, b2, b3, b4, b5, b6, b7, b8, b9, b10, b11, b12, b13, b14, b15);	 \
  SHA_TRANSFORM_SMALL(a, b, c, d, e, b0, b1, b2, b3, b4, b5, b6, b7, b8, b9, b10, b11, b12, b13, b14, b15); \
  checkHashMultiSHA1(pass_length, sharedBitmap, DEVICE_HashTable, numberOfPasswords, \
		DEVICE_Hashes_32, success, OutputPassword, \
		p0, p1, p2, p3, p4, p5, p6, p7, p8, p9, p10, p11, p12, p13, p14, p15, \
		b0, b1, b2, b3, b4, a, b, c, d, e, b5); \
  password_count++; \
  incrementCounters##length##Multi(); \
  } \
}
",2.0104166666666665,-2.0952918490211663,a57d03579eb291cfe6787648a6dae3f2d131243491bb19226ffe1170b02cfb89,-1.315702535174997,-1.315702535174997,True,4,75,3,True,True,low,11,rq3g_cuda_011
dorn_cuda_115,Dorn,cuda,"	// Texture binding
	const int numBlocks = bDim.x*bDim.y*bDim.z;
	CUDA_SAFE_CALL(cudaBindTexture(0, targetImageArray_texture, *targetImageArray_d, targetImage->nvox*sizeof(float)));
	CUDA_SAFE_CALL(cudaBindTexture(0, resultImageArray_texture, *resultImageArray_d, targetImage->nvox*sizeof(float)));	
    CUDA_SAFE_CALL(cudaBindTexture(0, activeBlock_texture, *activeBlock_d, numBlocks*sizeof(int)));    
	
	// Copy the sform transformation matrix onto the device memort
	mat44 *xyz_mat;
	if(targetImage->sform_code>0)
		xyz_mat=&(targetImage->sto_xyz);
	else xyz_mat=&(targetImage->qto_xyz);
	float4 t_m_a_h = make_float4(xyz_mat->m[0][0],xyz_mat->m[0][1],xyz_mat->m[0][2],xyz_mat->m[0][3]);
	float4 t_m_b_h = make_float4(xyz_mat->m[1][0],xyz_mat->m[1][1],xyz_mat->m[1][2],xyz_mat->m[1][3]);
	float4 t_m_c_h = make_float4(xyz_mat->m[2][0],xyz_mat->m[2][1],xyz_mat->m[2][2],xyz_mat->m[2][3]);
	CUDA_SAFE_CALL(cudaMemcpyToSymbol(t_m_a, &t_m_a_h,sizeof(float4)));
	CUDA_SAFE_CALL(cudaMemcpyToSymbol(t_m_b, &t_m_b_h,sizeof(float4)));
	CUDA_SAFE_CALL(cudaMemcpyToSymbol(t_m_c, &t_m_c_h,sizeof(float4)));	
	// We need to allocate some memory to keep track of overlap areas and values for blocks
	unsigned memSize = BLOCK_SIZE * params->activeBlockNumber;    
	float * targetValues;CUDA_SAFE_CALL(cudaMalloc((void **)&targetValues, memSize * sizeof(float)));    
    memSize = BLOCK_SIZE * params->activeBlockNumber;
	float * resultValues;CUDA_SAFE_CALL(cudaMalloc((void **)&resultValues, memSize * sizeof(float)));        
    unsigned int Grid_block_matching = (unsigned int)ceil((float)params->activeBlockNumber/(float)Block_target_block);
    unsigned int Grid_block_matching_2 = 1;

    // We have hit the limit in one dimension
    if (Grid_block_matching > 65335) {
        Grid_block_matching_2 = (unsigned int)ceil((float)Grid_block_matching/65535.0f);
        Grid_block_matching = 65335;
    }
",2.0615384615384613,-2.008537837505146,b9abe82033318646c0f4f314e0da5635d7db0742e49147c0921406a9a8df8ebd,-1.235581883717409,-1.235581883717409,False,0,111,41,True,True,low,12,rq3g_cuda_012
dorn_cuda_055,Dorn,cuda,"        } \
    } \
    if (CurrentStep >= (NTLM_Regenerate_Device_Chain_Length - 1)) { \
    } \
    else { \
        SaveNTLMRegistersIntoGlobalMemory(b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15, \
            InitialArray32, NTLM_Regenerate_Device_Number_Of_Chains_To_Regen, password_index, pass_length); \
     } \
}

",2.092050209205021,-1.956759207371425,e814dda626e6f34c4046bff499dbd0f1bb08c4edec14fc74c1b042b90fa88192,-1.187762336178341,-1.187762336178341,True,2,23,4,True,True,low,13,rq3g_cuda_013
dorn_cuda_064,Dorn,cuda,"#include ""_reg_mutualinformation_gpu.h""
#include ""_reg_mutualinformation_kernels.cu""

void reg_getVoxelBasedNMIGradientUsingPW_gpu(   nifti_image *targetImage,
                                                nifti_image *resultImage,
                                                float **targetImageArray_d,
                                                float **resultImageArray_d,
                                                float4 **resultGradientArray_d,
                                                float **logJointHistogram_d,
                                                float4 **voxelNMIGradientArray_d,
                                                int **mask_d,
                                                int activeVoxelNumber,
                                                double *entropies,
                                                int binning)
{
	const int voxelNumber = targetImage->nvox;
	const int binNumber = binning*(binning+2);
    const float4 entropies_h=make_float4((float)entropies[0],(float)entropies[1],(float)entropies[2],(float)entropies[3]);
	const float NMI = (float)((entropies[0]+entropies[1])/entropies[2]);

	// Bind Symbols
	CUDA_SAFE_CALL(cudaMemcpyToSymbol(c_VoxelNumber,&voxelNumber,sizeof(int)));
	CUDA_SAFE_CALL(cudaMemcpyToSymbol(c_Binning,&binning,sizeof(int)));
	CUDA_SAFE_CALL(cudaMemcpyToSymbol(c_Entropies,&entropies_h,sizeof(float4)));
	CUDA_SAFE_CALL(cudaMemcpyToSymbol(c_NMI,&NMI,sizeof(float)));
    CUDA_SAFE_CALL(cudaMemcpyToSymbol(c_ActiveVoxelNumber,&activeVoxelNumber,sizeof(int)));

	// Texture binding
	CUDA_SAFE_CALL(cudaBindTexture(0, targetImageTexture, *targetImageArray_d, voxelNumber*sizeof(float)));
	CUDA_SAFE_CALL(cudaBindTexture(0, resultImageTexture, *resultImageArray_d, voxelNumber*sizeof(float)));
	CUDA_SAFE_CALL(cudaBindTexture(0, resultImageGradientTexture, *resultGradientArray_d, voxelNumber*sizeof(float4)));
    CUDA_SAFE_CALL(cudaBindTexture(0, histogramTexture, *logJointHistogram_d, binNumber*sizeof(float)));
    CUDA_SAFE_CALL(cudaBindTexture(0, maskTexture, *mask_d, activeVoxelNumber*sizeof(int)));

    CUDA_SAFE_CALL(cudaMemset(*voxelNMIGradientArray_d, 0, voxelNumber*sizeof(float4)));

	const unsigned int Grid_reg_getVoxelBasedNMIGradientUsingPW = 
		(unsigned int)ceil((float)activeVoxelNumber/(float)Block_reg_getVoxelBasedNMIGradientUsingPW);
	dim3 B1(Block_reg_getVoxelBasedNMIGradientUsingPW,1,1);
	dim3 G1(Grid_reg_getVoxelBasedNMIGradientUsingPW,1,1);

	reg_getVoxelBasedNMIGradientUsingPW_kernel <<< G1, B1 >>> (*voxelNMIGradientArray_d);
	CUDA_SAFE_CALL(cudaThreadSynchronize());
#ifndef NDEBUG
	printf(""[DEBUG] reg_getVoxelBasedNMIGradientUsingPW_kernel: %s - Grid size [%i %i %i] - Block size [%i %i %i]\n"",
	       cudaGetErrorString(cudaGetLastError()),G1.x,G1.y,G1.z,B1.x,B1.y,B1.z);
#endif
}

",2.102564102564102,-1.9389170633731667,353488f78d5f056c42ac92c8762578bfcce64b573c89cbd222859d0327ed6480,-1.1712844330179024,-1.1712844330179024,True,1,118,42,True,True,low,14,rq3g_cuda_014
dorn_cuda_056,Dorn,cuda,"
	reg_getVoxelBasedNMIGradientUsingPW_kernel <<< G1, B1 >>> (*voxelNMIGradientArray_d);
	CUDA_SAFE_CALL(cudaThreadSynchronize());
#if _VERBOSE
	printf(""[VERBOSE] reg_getVoxelBasedNMIGradientUsingPW_kernel: %s - Grid size [%i %i %i] - Block size [%i %i %i]\n"",
	       cudaGetErrorString(cudaGetLastError()),G1.x,G1.y,G1.z,B1.x,B1.y,B1.z);
#endif
}

",2.125,-1.900843202519741,590bc55f343c1fb105fcd9a4c647f56d18da5d60ddd398143fdbf9e42c5db206,-1.13612176466661,-1.13612176466661,True,3,23,7,True,True,low,15,rq3g_cuda_015
dorn_cuda_072,Dorn,cuda,"
	//float *attenuationIntegralPlaneArray_d;    //stores partial integral on planes parallel to the camera
	//CUDA_SAFE_CALL(cudaMalloc((void **)&attenuationIntegralPlaneArray_d, img->dim[1]*img->dim[3]*sizeof(float)));
	
	et_line_integral_attenuated_gpu_kernel <<<G1,B1>>> (*d_activity, *d_attenuation, currentCamPointer);

	CUDA_SAFE_CALL(cudaThreadSynchronize());
}

",2.125,-1.900843202519741,c68f23f1e816ac7694c9cfb03ad86ed01b6a7071aeaf9178c1873bdc47e0390e,-1.13612176466661,-1.13612176466661,True,3,9,4,True,True,low,16,rq3g_cuda_016
dorn_cuda_089,Dorn,cuda,"                                                int **mask_d,
                                                int activeVoxelNumber,
                                                double *entropies,
                                                int binning)
{
	const int voxelNumber = targetImage->nvox;
	const int binNumber = binning*(binning+2);
	const float4 entropies_h=make_float4(entropies[0],entropies[1],entropies[2],entropies[3]);
	const float NMI = (entropies[0]+entropies[1])/entropies[2];

	// Bind Symbols
	CUDA_SAFE_CALL(cudaMemcpyToSymbol(c_VoxelNumber,&voxelNumber,sizeof(int)));
	CUDA_SAFE_CALL(cudaMemcpyToSymbol(c_Binning,&binning,sizeof(int)));
	CUDA_SAFE_CALL(cudaMemcpyToSymbol(c_Entropies,&entropies_h,sizeof(float4)));
	CUDA_SAFE_CALL(cudaMemcpyToSymbol(c_NMI,&NMI,sizeof(float)));
    CUDA_SAFE_CALL(cudaMemcpyToSymbol(c_ActiveVoxelNumber,&activeVoxelNumber,sizeof(int)));

	// Texture binding
	CUDA_SAFE_CALL(cudaBindTexture(0, targetImageTexture, *targetImageArray_d, voxelNumber*sizeof(float)));
	CUDA_SAFE_CALL(cudaBindTexture(0, resultImageTexture, *resultImageArray_d, voxelNumber*sizeof(float)));
	CUDA_SAFE_CALL(cudaBindTexture(0, resultImageGradientTexture, *resultGradientArray_d, voxelNumber*sizeof(float4)));
    CUDA_SAFE_CALL(cudaBindTexture(0, histogramTexture, *logJointHistogram_d, binNumber*sizeof(float)));
    CUDA_SAFE_CALL(cudaBindTexture(0, maskTexture, *mask_d, activeVoxelNumber*sizeof(int)));

    CUDA_SAFE_CALL(cudaMemset(*voxelNMIGradientArray_d, 0, voxelNumber*sizeof(float4)));

	const unsigned int Grid_reg_getVoxelBasedNMIGradientUsingPW = 
		(unsigned int)ceil((float)activeVoxelNumber/(float)Block_reg_getVoxelBasedNMIGradientUsingPW);
	dim3 B1(Block_reg_getVoxelBasedNMIGradientUsingPW,1,1);
	dim3 G1(Grid_reg_getVoxelBasedNMIGradientUsingPW,1,1);
",2.147058823529412,-1.8634092384873813,c4d6f975662955bebfb8a91630021dca0b51e542053daf09c97b6ea9b0cc732b,-1.1015500655313055,-1.1015500655313055,True,4,88,36,True,True,low,17,rq3g_cuda_017
dorn_cuda_034,Dorn,cuda,"#include ""_reg_mutualinformation_gpu.h""
#include ""_reg_mutualinformation_kernels.cu""

void reg_getVoxelBasedNMIGradientUsingPW_gpu(   nifti_image *targetImage,
                                                nifti_image *resultImage,
                                                float **targetImageArray_d,
                                                float **resultImageArray_d,
                                                float4 **resultGradientArray_d,
                                                float **logJointHistogram_d,
                                                float4 **voxelNMIGradientArray_d,
                                                int **mask_d,
                                                int activeVoxelNumber,
                                                double *entropies,
                                                int binning)
{
	const int voxelNumber = targetImage->nvox;
	const int binNumber = binning*(binning+2);
    const float4 entropies_h=make_float4((float)entropies[0],(float)entropies[1],(float)entropies[2],(float)entropies[3]);
	const float NMI = (float)((entropies[0]+entropies[1])/entropies[2]);

	// Bind Symbols
	CUDA_SAFE_CALL(cudaMemcpyToSymbol(c_VoxelNumber,&voxelNumber,sizeof(int)));
	CUDA_SAFE_CALL(cudaMemcpyToSymbol(c_Binning,&binning,sizeof(int)));
	CUDA_SAFE_CALL(cudaMemcpyToSymbol(c_Entropies,&entropies_h,sizeof(float4)));
	CUDA_SAFE_CALL(cudaMemcpyToSymbol(c_NMI,&NMI,sizeof(float)));
    CUDA_SAFE_CALL(cudaMemcpyToSymbol(c_ActiveVoxelNumber,&activeVoxelNumber,sizeof(int)));

	// Texture binding
	CUDA_SAFE_CALL(cudaBindTexture(0, targetImageTexture, *targetImageArray_d, voxelNumber*sizeof(float)));
	CUDA_SAFE_CALL(cudaBindTexture(0, resultImageTexture, *resultImageArray_d, voxelNumber*sizeof(float)));
	CUDA_SAFE_CALL(cudaBindTexture(0, resultImageGradientTexture, *resultGradientArray_d, voxelNumber*sizeof(float4)));
    CUDA_SAFE_CALL(cudaBindTexture(0, histogramTexture, *logJointHistogram_d, binNumber*sizeof(float)));
    CUDA_SAFE_CALL(cudaBindTexture(0, maskTexture, *mask_d, activeVoxelNumber*sizeof(int)));

    CUDA_SAFE_CALL(cudaMemset(*voxelNMIGradientArray_d, 0, voxelNumber*sizeof(float4)));

	const unsigned int Grid_reg_getVoxelBasedNMIGradientUsingPW = 
		(unsigned int)ceil((float)activeVoxelNumber/(float)Block_reg_getVoxelBasedNMIGradientUsingPW);
	dim3 B1(Block_reg_getVoxelBasedNMIGradientUsingPW,1,1);
	dim3 G1(Grid_reg_getVoxelBasedNMIGradientUsingPW,1,1);

	reg_getVoxelBasedNMIGradientUsingPW_kernel <<< G1, B1 >>> (*voxelNMIGradientArray_d);
	CUDA_SAFE_CALL(cudaThreadSynchronize());
#ifndef NDEBUG
	printf(""[DEBUG] reg_getVoxelBasedNMIGradientUsingPW_kernel: %s - Grid size [%i %i %i] - Block size [%i %i %i]\n"",
	       cudaGetErrorString(cudaGetLastError()),G1.x,G1.y,G1.z,B1.x,B1.y,B1.z);
#endif
}

",2.165322580645161,-1.832415526331556,353488f78d5f056c42ac92c8762578bfcce64b573c89cbd222859d0327ed6480,-1.0729261856020749,-1.0729261856020749,True,1,118,42,True,True,low,18,rq3g_cuda_018
dorn_cuda_110,Dorn,cuda,"		(unsigned int)ceil((float)nodeNumber/(float)Block_reg_convertNMIGradientFromVoxelToRealSpace);
	dim3 B1(Grid_reg_convertNMIGradientFromVoxelToRealSpace,1,1);
	dim3 G1(Block_reg_convertNMIGradientFromVoxelToRealSpace,1,1);

	_reg_convertNMIGradientFromVoxelToRealSpace_kernel <<< G1, B1 >>> (*nodeNMIGradientArray_d);
	CUDA_SAFE_CALL(cudaThreadSynchronize());
#ifndef NDEBUG
	printf(""[DEBUG] reg_convertNMIGradientFromVoxelToRealSpace: %s - Grid size [%i %i %i] - Block size [%i %i %i]\n"",
	       cudaGetErrorString(cudaGetLastError()),G1.x,G1.y,G1.z,B1.x,B1.y,B1.z);
#endif
	CUDA_SAFE_CALL(cudaFree(matrix_d));
}


void reg_initialiseConjugateGradient(	float4 **nodeNMIGradientArray_d,
					float4 **conjugateG_d,
					float4 **conjugateH_d,
					int nodeNumber)
{
	CUDA_SAFE_CALL(cudaMemcpyToSymbol(c_NodeNumber,&nodeNumber,sizeof(int)));
	CUDA_SAFE_CALL(cudaBindTexture(0, gradientImageTexture, *nodeNMIGradientArray_d, nodeNumber*sizeof(float4)));

	const unsigned int Grid_reg_initialiseConjugateGradient =
		(unsigned int)ceil((float)nodeNumber/(float)Block_reg_initialiseConjugateGradient);
	dim3 B1(Grid_reg_initialiseConjugateGradient,1,1);
	dim3 G1(Block_reg_initialiseConjugateGradient,1,1);

	reg_initialiseConjugateGradient_kernel <<< G1, B1 >>> (*conjugateG_d);
	CUDA_SAFE_CALL(cudaThreadSynchronize());
#ifndef NDEBUG
	printf(""[DEBUG] reg_initialiseConjugateGradient: %s - Grid size [%i %i %i] - Block size [%i %i %i]\n"",
	       cudaGetErrorString(cudaGetLastError()),G1.x,G1.y,G1.z,B1.x,B1.y,B1.z);
#endif
	CUDA_SAFE_CALL(cudaMemcpy(*conjugateH_d, *conjugateG_d, nodeNumber*sizeof(float4), cudaMemcpyDeviceToDevice));
}

void reg_GetConjugateGradient(	float4 **nodeNMIGradientArray_d,
				float4 **conjugateG_d,
				float4 **conjugateH_d,
				int nodeNumber)
{
	CUDA_SAFE_CALL(cudaMemcpyToSymbol(c_NodeNumber,&nodeNumber,sizeof(int)));
	CUDA_SAFE_CALL(cudaBindTexture(0, conjugateGTexture, *conjugateG_d, nodeNumber*sizeof(float4)));
	CUDA_SAFE_CALL(cudaBindTexture(0, conjugateHTexture, *conjugateH_d, nodeNumber*sizeof(float4)));
	CUDA_SAFE_CALL(cudaBindTexture(0, gradientImageTexture, *nodeNMIGradientArray_d, nodeNumber*sizeof(float4)));

	// gam = sum((grad+g)*grad)/sum(HxG);
	const unsigned int Grid_reg_GetConjugateGradient1 = (unsigned int)ceil((float)nodeNumber/(float)Block_reg_GetConjugateGradient1);
	dim3 B1(Block_reg_GetConjugateGradient1,1,1);
	dim3 G1(Grid_reg_GetConjugateGradient1,1,1);
",2.1968911917098444,-1.778843392279563,82f427b0849dcfa7277c9e379b65c4774cc55910cfd130ecaa0194ae4f4c58cc,-1.023450268520981,-1.023450268520981,True,5,133,41,True,True,low,19,rq3g_cuda_019
dorn_cuda_058,Dorn,cuda,"





KERNEL CalculateNetworkActivation(cudafloat* output, cudafloat* Sample,int Length,cudafloat* dCenters,int NumCenters,cudafloat* dWeights,int NumClasses,cudafloat* dWidths,float scaling_factor){

	int idnx = blockIdx.x*blockDim.x + threadIdx.x;
	int idny = blockIdx.y*blockDim.y + threadIdx.y;
",2.230188679245283,-1.722337343844676,00cc24523182b0d4266e7b5dde2612240b85ea41a9fa50ae9ebbc89878938bbe,-0.9712647691673156,-0.9712647691673156,True,1,30,4,True,True,low,20,rq3g_cuda_020
dorn_cuda_006,Dorn,cuda,"#include ""MBPkernels.h""

namespace GPUMLib {

KERNEL RobustLearning(cudafloat * rmsF, cudafloat * bestRMS, cudafloat maxErrorGrowth, int layers, int * numberWeights, cudafloat ** weights, cudafloat ** bestWeights, cudafloat ** learningRate, cudafloat r, cudafloat ** lastDeltaWithoutLearningMomentum, cudafloat ** lastDelta) {
	__shared__ cudafloat rms;
	__shared__ cudafloat bRMS;
	
	rms = *rmsF;
	bRMS = *bestRMS;
",2.257510729613734,-1.6759716503425175,0a1a8bf710d0c8c19ac588f414d3cbc6f43b61c9e85ee42e5c8741fc4f82e9c1,-0.9284442758695528,-0.9284442758695528,True,3,33,2,True,True,low,21,rq3g_cuda_021
dorn_cuda_020,Dorn,cuda,"
    //Convolve slices one by one
    for (int slice=0; slice<n_slices; slice++)
        {
        //Determine slice pointer
        d_Data = (*d_data) + slice * data_slice_size; 
        d_Kernel = (*d_kernel) + slice * kernel_slice_size;
        d_Result = (*d_result) + slice * data_slice_size;

        //Zero pad
//        fprintf_verbose(""Padding convolution kernel and input data...\n"");
        cutilSafeCall( cudaMemset(d_PaddedKernel, 0, fftH * fftW * sizeof(float)) );
        cutilSafeCall( cudaMemset(d_PaddedData,   0, fftH * fftW * sizeof(float)) );
        padKernel(d_PaddedKernel,d_Kernel,fftH,fftW,kernelH,kernelW,kernelY,kernelX);
cutilSafeCall( cudaThreadSynchronize() );
	if (!d_PaddedData || !d_PaddedKernel) fprintf_verbose(""NULL arguments!\n"");
//        fprintf_verbose( ""%d %d %d %d %d %d %d %d %d %d\n"", d_PaddedData,d_Data,fftH,fftW,dataH,dataW,kernelH,kernelW,kernelY,kernelX);
        padDataClampToBorder(d_PaddedData,d_Data,fftH,fftW,dataH,dataW,kernelH,kernelW,kernelY,kernelX);
cutilSafeCall( cudaThreadSynchronize() );
        //Convolve
//        fprintf_verbose(""Transforming convolution kernel...\n"");
        cufftSafeCall( cufftExecR2C(fftPlanFwd, d_PaddedKernel, (cufftComplex *)d_KernelSpectrum) );

//        fprintf_verbose(""Running GPU FFT convolution...\n"");
        cutilSafeCall( cudaThreadSynchronize() );
        cufftSafeCall( cufftExecR2C(fftPlanFwd, d_PaddedData, (cufftComplex *)d_DataSpectrum) );
        modulateAndNormalize(d_DataSpectrum, d_KernelSpectrum, fftH, fftW);
        cufftSafeCall( cufftExecC2R(fftPlanInv, (cufftComplex *)d_DataSpectrum, d_PaddedData) );
        cutilSafeCall( cudaThreadSynchronize() );
      

        //Crop result
//        fprintf_verbose(""Cropping result image...\n"");
        //cutilSafeCall( cudaMemset(d_Result, 11, dataH * dataW * sizeof(float)) ); //FIXME do the real thing
        crop_image(d_Result,d_PaddedData,fftH,fftW,dataH,dataW,kernelH,kernelW);
        }

    //Destroy cuFFT plan and free memory
//    fprintf_verbose(""Shutting down...\n"");
    cufftSafeCall( cufftDestroy(fftPlanInv) );
    cufftSafeCall( cufftDestroy(fftPlanFwd) );
    cutilSafeCall( cudaFree(d_DataSpectrum)   );
    cutilSafeCall( cudaFree(d_KernelSpectrum) );
    cutilSafeCall( cudaFree(d_PaddedData)   );
    cutilSafeCall( cudaFree(d_PaddedKernel) );

    status = 0;
    return status;
}

",2.2896825396825395,-1.6213758837384722,52c390c9a55be1bcc5e749a93f210ae6e3b4d552831bc5b3e785f33fe8749f38,-0.8780229949316131,-0.8780229949316131,True,1,109,55,True,True,low,22,rq3g_cuda_022
dorn_cuda_067,Dorn,cuda,"	CUDA_SAFE_CALL(cudaBindTexture(0, resultImageGradientTexture, *resultGradientArray_d, voxelNumber*sizeof(float4)));
    CUDA_SAFE_CALL(cudaBindTexture(0, histogramTexture, *logJointHistogram_d, binNumber*sizeof(float)));
    CUDA_SAFE_CALL(cudaBindTexture(0, maskTexture, *mask_d, activeVoxelNumber*sizeof(int)));

    CUDA_SAFE_CALL(cudaMemset(*voxelNMIGradientArray_d, 0, voxelNumber*sizeof(float4)));

	const unsigned int Grid_reg_getVoxelBasedNMIGradientUsingPW = 
		(unsigned int)ceil((float)activeVoxelNumber/(float)Block_reg_getVoxelBasedNMIGradientUsingPW);
	dim3 B1(Block_reg_getVoxelBasedNMIGradientUsingPW,1,1);
	dim3 G1(Grid_reg_getVoxelBasedNMIGradientUsingPW,1,1);
",2.298429319371728,-1.6065325428935953,c594772f157ae1e4db0aba14aa76ee19cca381a7f09abc2f8f073b83459894b6,-0.8643146013078906,-0.8643146013078906,False,0,31,14,True,True,low,23,rq3g_cuda_023
