experiment_ab,condition,model_ab,model_label_ab,model_revision_ab,language,pair_id,source_pair_id_ab,difficulty_rank_ab,abs_z_diff_ab,snippet_i_ab,snippet_j_ab,snippet_first_ab,snippet_second_ab,order_ab,gold_side_ab,parsed_choice_ab,verdict_token_index_ab,verdict_token_id_ab,token_family_ab,token_id_A_ab,token_id_B_ab,logit_A_ab,logit_B_ab,margin_ab,logit_tie_ab,logit_argmax_choice_ab,argmax_matches_parsed_ab,raw_output_ab,gen_tokens_ab,capture_method_ab,seed_ab,created_at_utc_ab,experiment_ba,model_ba,model_label_ba,model_revision_ba,source_pair_id_ba,difficulty_rank_ba,abs_z_diff_ba,snippet_i_ba,snippet_j_ba,snippet_first_ba,snippet_second_ba,order_ba,gold_side_ba,parsed_choice_ba,verdict_token_index_ba,verdict_token_id_ba,token_family_ba,token_id_A_ba,token_id_B_ba,logit_A_ba,logit_B_ba,margin_ba,logit_tie_ba,logit_argmax_choice_ba,argmax_matches_parsed_ba,raw_output_ba,gen_tokens_ba,capture_method_ba,seed_ba,created_at_utc_ba,protocol_pair_id,snippet_i,snippet_j,human_preference,parsed_both,strict_valid,strict_winner,strict_correct,b_position,c_content,is_boundary,is_exact_tie,debiased_correct,first_pos_ab,first_pos_ba
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0693,full_rq0_seed42__rq0_0016__rq0_0202,near,0.3409498983990522,rq0_0016,rq0_0202,rq0_0016,rq0_0202,AB,first,A,5.0,562.0,space_prefixed,562,603,22.0,9.875,12.125,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:04:44.939750+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0016__rq0_0202,near,0.3409498983990522,rq0_0016,rq0_0202,rq0_0202,rq0_0016,BA,second,B,5.0,603.0,space_prefixed,562,603,9.6875,23.375,-13.6875,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:04:45.370176+00:00,u3_0693,rq0_0016,rq0_0202,rq0_0016,True,True,rq0_0016,True,-0.78125,12.90625,False,False,1.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0694,full_rq0_seed42__rq0_0017__rq0_0106,near,0.4666639724608907,rq0_0017,rq0_0106,rq0_0017,rq0_0106,AB,first,A,5.0,562.0,space_prefixed,562,603,26.5,21.25,5.25,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:04:45.810494+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0017__rq0_0106,near,0.4666639724608907,rq0_0017,rq0_0106,rq0_0106,rq0_0017,BA,second,B,5.0,603.0,space_prefixed,562,603,17.5,25.5,-8.0,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:04:46.241767+00:00,u3_0694,rq0_0017,rq0_0106,rq0_0017,True,True,rq0_0017,True,-1.375,6.625,False,False,1.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0695,full_rq0_seed42__rq0_0017__rq0_0219,near,0.2509192824232815,rq0_0017,rq0_0219,rq0_0017,rq0_0219,AB,first,A,5.0,562.0,space_prefixed,562,603,24.5,15.5625,8.9375,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:04:46.675002+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0017__rq0_0219,near,0.2509192824232815,rq0_0017,rq0_0219,rq0_0219,rq0_0017,BA,second,B,5.0,603.0,space_prefixed,562,603,14.4375,24.5,-10.0625,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:04:47.104012+00:00,u3_0695,rq0_0017,rq0_0219,rq0_0017,True,True,rq0_0017,True,-0.5625,9.5,False,False,1.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0696,full_rq0_seed42__rq0_0018__rq0_0022,near,0.3423743123161178,rq0_0018,rq0_0022,rq0_0018,rq0_0022,AB,second,B,8.0,603.0,space_prefixed,562,603,22.75,27.25,-4.5,False,B,True,"thought
FINAL_VERDICT: B",10,generate_output_scores,42,2026-09-12T07:04:47.687576+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0018__rq0_0022,near,0.3423743123161178,rq0_0018,rq0_0022,rq0_0022,rq0_0018,BA,first,B,8.0,603.0,space_prefixed,562,603,22.75,27.25,-4.5,False,B,True,"thought
FINAL_VERDICT: B",10,generate_output_scores,42,2026-09-12T07:04:48.268962+00:00,u3_0696,rq0_0018,rq0_0022,rq0_0022,True,False,,False,-4.5,0.0,False,False,0.5,0.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0697,full_rq0_seed42__rq0_0018__rq0_0107,near,0.3125944512604299,rq0_0018,rq0_0107,rq0_0018,rq0_0107,AB,second,A,5.0,562.0,space_prefixed,562,603,26.625,21.375,5.25,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:04:48.696115+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0018__rq0_0107,near,0.3125944512604299,rq0_0018,rq0_0107,rq0_0107,rq0_0018,BA,first,B,5.0,603.0,space_prefixed,562,603,10.6875,23.25,-12.5625,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:04:49.118703+00:00,u3_0697,rq0_0018,rq0_0107,rq0_0107,True,True,rq0_0018,False,-3.65625,8.90625,False,False,0.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0698,full_rq0_seed42__rq0_0018__rq0_0176,near,0.3565946989511566,rq0_0018,rq0_0176,rq0_0018,rq0_0176,AB,second,A,5.0,562.0,space_prefixed,562,603,24.5,15.5625,8.9375,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:04:49.552804+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0018__rq0_0176,near,0.3565946989511566,rq0_0018,rq0_0176,rq0_0176,rq0_0018,BA,first,B,5.0,603.0,space_prefixed,562,603,10.9375,23.5,-12.5625,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:04:49.978279+00:00,u3_0698,rq0_0018,rq0_0176,rq0_0176,True,True,rq0_0018,False,-1.8125,10.75,False,False,0.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0699,full_rq0_seed42__rq0_0018__rq0_0188,near,0.3787672405993744,rq0_0018,rq0_0188,rq0_0018,rq0_0188,AB,first,A,5.0,562.0,space_prefixed,562,603,25.5,18.0,7.5,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:04:50.412936+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0018__rq0_0188,near,0.3787672405993744,rq0_0018,rq0_0188,rq0_0188,rq0_0018,BA,second,B,5.0,603.0,space_prefixed,562,603,18.375,26.125,-7.75,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:04:50.836125+00:00,u3_0699,rq0_0018,rq0_0188,rq0_0018,True,True,rq0_0018,True,-0.125,7.625,False,False,1.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0700,full_rq0_seed42__rq0_0018__rq0_0210,near,0.2099692149253385,rq0_0018,rq0_0210,rq0_0018,rq0_0210,AB,second,A,5.0,562.0,space_prefixed,562,603,24.125,14.4375,9.6875,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:04:51.269337+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0018__rq0_0210,near,0.2099692149253385,rq0_0018,rq0_0210,rq0_0210,rq0_0018,BA,first,B,5.0,603.0,space_prefixed,562,603,8.375,22.625,-14.25,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:04:51.692129+00:00,u3_0700,rq0_0018,rq0_0210,rq0_0210,True,True,rq0_0018,False,-2.28125,11.96875,False,False,0.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0701,full_rq0_seed42__rq0_0019__rq0_0176,near,0.3808268968066349,rq0_0019,rq0_0176,rq0_0019,rq0_0176,AB,first,A,5.0,562.0,space_prefixed,562,603,26.625,21.75,4.875,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:04:52.118930+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0019__rq0_0176,near,0.3808268968066349,rq0_0019,rq0_0176,rq0_0176,rq0_0019,BA,second,B,5.0,603.0,space_prefixed,562,603,23.5,26.5,-3.0,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:04:52.543710+00:00,u3_0701,rq0_0019,rq0_0176,rq0_0019,True,True,rq0_0019,True,0.9375,3.9375,False,False,1.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0702,full_rq0_seed42__rq0_0020__rq0_0174,near,0.4393102999931917,rq0_0020,rq0_0174,rq0_0020,rq0_0174,AB,first,A,5.0,562.0,space_prefixed,562,603,25.5,25.25,0.25,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:04:52.978912+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0020__rq0_0174,near,0.4393102999931917,rq0_0020,rq0_0174,rq0_0174,rq0_0020,BA,second,B,5.0,603.0,space_prefixed,562,603,23.5,26.75,-3.25,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:04:53.407439+00:00,u3_0702,rq0_0020,rq0_0174,rq0_0020,True,True,rq0_0020,True,-1.5,1.75,False,False,1.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0703,full_rq0_seed42__rq0_0020__rq0_0187,near,0.3315893411513285,rq0_0020,rq0_0187,rq0_0020,rq0_0187,AB,second,A,5.0,562.0,space_prefixed,562,603,26.5,21.75,4.75,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:04:53.841887+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0020__rq0_0187,near,0.3315893411513285,rq0_0020,rq0_0187,rq0_0187,rq0_0020,BA,first,B,5.0,603.0,space_prefixed,562,603,21.5,26.75,-5.25,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:04:54.272122+00:00,u3_0703,rq0_0020,rq0_0187,rq0_0187,True,True,rq0_0020,False,-0.25,5.0,False,False,0.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0704,full_rq0_seed42__rq0_0020__rq0_0276,near,0.3993195833359557,rq0_0020,rq0_0276,rq0_0020,rq0_0276,AB,first,A,5.0,562.0,space_prefixed,562,603,26.25,20.75,5.5,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:04:54.706629+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0020__rq0_0276,near,0.3993195833359557,rq0_0020,rq0_0276,rq0_0276,rq0_0020,BA,second,B,5.0,603.0,space_prefixed,562,603,17.25,25.375,-8.125,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:04:55.135525+00:00,u3_0704,rq0_0020,rq0_0276,rq0_0020,True,True,rq0_0020,True,-1.3125,6.8125,False,False,1.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0705,full_rq0_seed42__rq0_0020__rq0_0309,near,0.3267085847991435,rq0_0020,rq0_0309,rq0_0020,rq0_0309,AB,second,A,5.0,562.0,space_prefixed,562,603,24.75,16.625,8.125,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:04:55.574303+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0020__rq0_0309,near,0.3267085847991435,rq0_0020,rq0_0309,rq0_0309,rq0_0020,BA,first,B,5.0,603.0,space_prefixed,562,603,12.25,23.75,-11.5,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:04:56.004036+00:00,u3_0705,rq0_0020,rq0_0309,rq0_0309,True,True,rq0_0020,False,-1.6875,9.8125,False,False,0.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0706,full_rq0_seed42__rq0_0021__rq0_0069,near,0.3818790406602848,rq0_0021,rq0_0069,rq0_0021,rq0_0069,AB,first,B,5.0,603.0,space_prefixed,562,603,11.6875,23.5,-11.8125,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:04:56.436501+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0021__rq0_0069,near,0.3818790406602848,rq0_0021,rq0_0069,rq0_0069,rq0_0021,BA,second,A,5.0,562.0,space_prefixed,562,603,25.25,18.125,7.125,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:04:56.863820+00:00,u3_0706,rq0_0021,rq0_0069,rq0_0021,True,True,rq0_0069,False,-2.34375,-9.46875,False,False,0.0,0.0,1.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0707,full_rq0_seed42__rq0_0021__rq0_0288,near,0.413890843869243,rq0_0021,rq0_0288,rq0_0021,rq0_0288,AB,second,A,5.0,562.0,space_prefixed,562,603,26.75,23.625,3.125,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:04:57.300962+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0021__rq0_0288,near,0.413890843869243,rq0_0021,rq0_0288,rq0_0288,rq0_0021,BA,first,B,5.0,603.0,space_prefixed,562,603,22.25,26.875,-4.625,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:04:57.732525+00:00,u3_0707,rq0_0021,rq0_0288,rq0_0288,True,True,rq0_0021,False,-0.75,3.875,False,False,0.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0708,full_rq0_seed42__rq0_0022__rq0_0131,near,0.2212423930654661,rq0_0022,rq0_0131,rq0_0022,rq0_0131,AB,second,A,6.0,562.0,space_prefixed,562,603,26.0,19.75,6.25,False,A,True,FINAL_VERDICT: A,8,generate_output_scores,42,2026-09-12T07:04:58.219845+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0022__rq0_0131,near,0.2212423930654661,rq0_0022,rq0_0131,rq0_0131,rq0_0022,BA,first,B,6.0,603.0,space_prefixed,562,603,13.625,24.25,-10.625,False,B,True,FINAL_VERDICT: B,8,generate_output_scores,42,2026-09-12T07:04:58.700249+00:00,u3_0708,rq0_0022,rq0_0131,rq0_0131,True,True,rq0_0022,False,-2.1875,8.4375,False,False,0.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0709,full_rq0_seed42__rq0_0022__rq0_0140,near,0.2943628934731538,rq0_0022,rq0_0140,rq0_0022,rq0_0140,AB,second,A,5.0,562.0,space_prefixed,562,603,23.5,13.9375,9.5625,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:04:59.136261+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0022__rq0_0140,near,0.2943628934731538,rq0_0022,rq0_0140,rq0_0140,rq0_0022,BA,first,B,5.0,603.0,space_prefixed,562,603,9.4375,23.125,-13.6875,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:04:59.564941+00:00,u3_0709,rq0_0022,rq0_0140,rq0_0140,True,True,rq0_0022,False,-2.0625,11.625,False,False,0.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0710,full_rq0_seed42__rq0_0022__rq0_0191,near,0.4954191814583285,rq0_0022,rq0_0191,rq0_0022,rq0_0191,AB,first,A,5.0,562.0,space_prefixed,562,603,26.375,20.375,6.0,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:04:59.996849+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0022__rq0_0191,near,0.4954191814583285,rq0_0022,rq0_0191,rq0_0191,rq0_0022,BA,second,B,5.0,603.0,space_prefixed,562,603,14.0625,24.5,-10.4375,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:05:00.420112+00:00,u3_0710,rq0_0022,rq0_0191,rq0_0022,True,True,rq0_0022,True,-2.21875,8.21875,False,False,1.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0711,full_rq0_seed42__rq0_0022__rq0_0207,near,0.2306089866767707,rq0_0022,rq0_0207,rq0_0022,rq0_0207,AB,second,A,5.0,562.0,space_prefixed,562,603,24.125,14.5,9.625,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:05:00.845882+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0022__rq0_0207,near,0.2306089866767707,rq0_0022,rq0_0207,rq0_0207,rq0_0022,BA,first,B,5.0,603.0,space_prefixed,562,603,11.3125,23.5,-12.1875,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:05:01.267941+00:00,u3_0711,rq0_0022,rq0_0207,rq0_0207,True,True,rq0_0022,False,-1.28125,10.90625,False,False,0.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0712,full_rq0_seed42__rq0_0024__rq0_0149,near,0.2305643544434548,rq0_0024,rq0_0149,rq0_0024,rq0_0149,AB,first,B,5.0,603.0,space_prefixed,562,603,12.0625,23.5,-11.4375,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:05:01.708140+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0024__rq0_0149,near,0.2305643544434548,rq0_0024,rq0_0149,rq0_0149,rq0_0024,BA,second,A,5.0,562.0,space_prefixed,562,603,21.5,9.3125,12.1875,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:05:02.155723+00:00,u3_0712,rq0_0024,rq0_0149,rq0_0024,True,True,rq0_0149,False,0.375,-11.8125,False,False,0.0,0.0,1.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0713,full_rq0_seed42__rq0_0024__rq0_0312,near,0.3352536555161636,rq0_0024,rq0_0312,rq0_0024,rq0_0312,AB,second,A,5.0,562.0,space_prefixed,562,603,25.625,18.25,7.375,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:05:02.593066+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0024__rq0_0312,near,0.3352536555161636,rq0_0024,rq0_0312,rq0_0312,rq0_0024,BA,first,B,5.0,603.0,space_prefixed,562,603,17.75,25.625,-7.875,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:05:03.021832+00:00,u3_0713,rq0_0024,rq0_0312,rq0_0312,True,True,rq0_0024,False,-0.25,7.625,False,False,0.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0714,full_rq0_seed42__rq0_0025__rq0_0047,near,0.4740567401300096,rq0_0025,rq0_0047,rq0_0025,rq0_0047,AB,second,B,5.0,603.0,space_prefixed,562,603,24.5,26.375,-1.875,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:05:03.448516+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0025__rq0_0047,near,0.4740567401300096,rq0_0025,rq0_0047,rq0_0047,rq0_0025,BA,first,B,5.0,603.0,space_prefixed,562,603,18.875,26.125,-7.25,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:05:03.870528+00:00,u3_0714,rq0_0025,rq0_0047,rq0_0047,True,False,,False,-4.5625,2.6875,False,False,0.0,0.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0715,full_rq0_seed42__rq0_0025__rq0_0243,near,0.3854500671428456,rq0_0025,rq0_0243,rq0_0025,rq0_0243,AB,first,A,5.0,562.0,space_prefixed,562,603,26.75,21.5,5.25,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:05:04.305641+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0025__rq0_0243,near,0.3854500671428456,rq0_0025,rq0_0243,rq0_0243,rq0_0025,BA,second,B,5.0,603.0,space_prefixed,562,603,14.3125,24.5,-10.1875,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:05:04.735600+00:00,u3_0715,rq0_0025,rq0_0243,rq0_0025,True,True,rq0_0025,True,-2.46875,7.71875,False,False,1.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0716,full_rq0_seed42__rq0_0025__rq0_0270,near,0.3854500671428456,rq0_0025,rq0_0270,rq0_0025,rq0_0270,AB,first,A,5.0,562.0,space_prefixed,562,603,21.25,8.8125,12.4375,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:05:05.167290+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0025__rq0_0270,near,0.3854500671428456,rq0_0025,rq0_0270,rq0_0270,rq0_0025,BA,second,B,5.0,603.0,space_prefixed,562,603,12.25,23.875,-11.625,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:05:05.592052+00:00,u3_0716,rq0_0025,rq0_0270,rq0_0025,True,True,rq0_0025,True,0.40625,12.03125,False,False,1.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0717,full_rq0_seed42__rq0_0026__rq0_0200,near,0.4790307843644682,rq0_0026,rq0_0200,rq0_0026,rq0_0200,AB,second,A,5.0,562.0,space_prefixed,562,603,23.5,13.25,10.25,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:05:06.024838+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0026__rq0_0200,near,0.4790307843644682,rq0_0026,rq0_0200,rq0_0200,rq0_0026,BA,first,B,5.0,603.0,space_prefixed,562,603,10.0625,23.125,-13.0625,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:05:06.449436+00:00,u3_0717,rq0_0026,rq0_0200,rq0_0200,True,True,rq0_0026,False,-1.40625,11.65625,False,False,0.0,1.0,0.0
perturbation,no_blank_lines,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0718,full_rq0_seed42__rq0_0027__rq0_0223,near,0.3253055670472465,rq0_0027,rq0_0223,rq0_0027,rq0_0223,AB,first,B,5.0,603.0,space_prefixed,562,603,22.5,26.875,-4.375,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T07:05:06.888980+00:00,perturbation,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0027__rq0_0223,near,0.3253055670472465,rq0_0027,rq0_0223,rq0_0223,rq0_0027,BA,second,A,5.0,562.0,space_prefixed,562,603,27.25,23.5,3.75,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T07:05:07.318619+00:00,u3_0718,rq0_0027,rq0_0223,rq0_0027,True,True,rq0_0223,False,-0.3125,-4.0625,False,False,0.0,0.0,1.0
