pair_id,language,difficulty,parsed_both,strict_valid,strict_correct,debiased_correct,c_content,first_pos_ab,first_pos_ba,base_valid,base_correct,base_parsefail
ext_dorn_python_easy_06685,python,easy,True,False,False,0.0,-0.23809528350830078,False,False,False,False,0
ext_dorn_python_easy_06686,python,easy,True,True,True,1.0,-0.2976188659667969,False,True,True,False,0
ext_dorn_python_easy_06687,python,easy,True,True,True,1.0,-0.47619056701660156,False,True,False,False,0
ext_dorn_python_easy_06688,python,easy,True,True,True,1.0,-1.2499990463256836,False,True,True,True,0
ext_dorn_python_easy_06689,python,easy,True,True,True,1.0,0.6547622680664062,True,False,False,False,0
ext_dorn_python_easy_06690,python,easy,True,True,False,0.0,0.47619056701660156,True,False,False,False,0
ext_dorn_python_easy_06691,python,easy,True,False,False,0.0,0.1190481185913086,True,True,False,False,0
ext_dorn_python_easy_06692,python,easy,True,True,False,0.0,-0.7142858505249023,False,True,False,False,0
ext_dorn_python_easy_06693,python,easy,True,True,True,1.0,-2.0833330154418945,False,True,True,True,0
ext_dorn_python_easy_06694,python,easy,True,True,False,0.0,0.7142848968505859,True,False,False,False,0
ext_dorn_python_easy_06695,python,easy,True,True,True,1.0,1.1309518814086914,True,False,False,False,0
ext_dorn_python_easy_06696,python,easy,True,True,False,0.0,-0.23809528350830078,False,True,False,False,0
ext_dorn_python_easy_06697,python,easy,True,True,False,0.0,-1.25,False,True,False,False,0
ext_dorn_python_easy_06698,python,easy,True,False,False,0.0,-0.1785717010498047,False,False,False,False,0
ext_dorn_python_easy_06699,python,easy,True,True,False,0.0,-0.7142858505249023,False,True,True,False,0
ext_dorn_python_easy_06700,python,easy,True,True,True,1.0,0.2976188659667969,True,False,True,True,0
ext_dorn_python_easy_06701,python,easy,True,True,True,1.0,0.892857551574707,True,False,True,True,0
ext_dorn_python_easy_06702,python,easy,True,True,False,0.0,1.6071434020996094,True,False,True,False,0
ext_dorn_python_easy_06703,python,easy,True,True,True,1.0,0.7738094329833984,True,False,False,False,0
ext_dorn_python_easy_06704,python,easy,True,True,True,1.0,-0.8928565979003906,False,True,True,True,0
ext_dorn_python_easy_06705,python,easy,True,True,False,0.0,-0.9523811340332031,False,True,False,False,0
ext_dorn_python_easy_06706,python,easy,True,False,False,1.0,0.17857074737548828,False,False,False,False,0
ext_dorn_python_easy_06707,python,easy,True,False,False,,0.0,True,True,True,True,0
ext_dorn_python_easy_06708,python,easy,True,True,False,0.0,-0.3571434020996094,False,True,True,True,0
ext_dorn_python_easy_06709,python,easy,True,True,True,1.0,0.0595245361328125,True,False,False,False,0
ext_dorn_python_easy_06710,python,easy,True,True,True,1.0,0.6547622680664062,True,False,False,False,0
ext_dorn_python_easy_06711,python,easy,True,True,False,0.0,0.41666698455810547,True,False,True,True,0
ext_dorn_python_easy_06712,python,easy,True,True,False,0.0,-0.2976188659667969,False,True,False,False,0
ext_dorn_python_easy_06713,python,easy,True,True,False,0.0,-0.5952367782592773,False,True,True,False,0
ext_dorn_python_easy_06714,python,easy,True,False,False,,0.0,False,False,True,True,0
ext_dorn_python_easy_06715,python,easy,True,True,True,1.0,-0.2976188659667969,False,True,True,True,0
ext_dorn_python_easy_06716,python,easy,True,True,True,1.0,-0.6547613143920898,False,True,True,True,0
ext_dorn_python_easy_06717,python,easy,True,True,False,0.0,0.6547622680664062,True,False,False,False,0
ext_dorn_python_easy_06718,python,easy,True,True,True,1.0,-0.2976198196411133,False,True,True,True,0
ext_dorn_python_easy_06719,python,easy,True,True,True,1.0,0.6547622680664062,True,False,True,True,0
ext_dorn_python_easy_06720,python,easy,True,True,True,1.0,1.0119047164916992,True,False,True,True,0
ext_dorn_python_easy_06721,python,easy,True,True,True,1.0,-1.3690471649169922,False,True,True,True,0
ext_dorn_python_easy_06722,python,easy,True,True,True,1.0,0.35714244842529297,True,False,False,False,0
ext_dorn_python_easy_06723,python,easy,True,True,True,1.0,0.2976188659667969,True,False,False,False,0
ext_dorn_python_easy_06724,python,easy,True,True,True,1.0,-2.0238094329833984,False,True,True,True,0
ext_dorn_python_easy_06725,python,easy,True,True,False,0.0,-0.47618961334228516,False,True,False,False,0
ext_dorn_python_easy_06726,python,easy,True,True,False,0.0,0.5952377319335938,True,False,False,False,0
ext_dorn_python_easy_06727,python,easy,True,True,True,1.0,0.8333330154418945,True,False,False,False,0
ext_dorn_python_easy_06728,python,easy,True,True,True,1.0,0.7738094329833984,True,False,True,True,0
ext_dorn_python_easy_06729,python,easy,True,False,False,1.0,-0.6547613143920898,True,True,True,True,0
ext_dorn_python_easy_06730,python,easy,True,True,True,1.0,0.2976198196411133,True,False,True,True,0
ext_dorn_python_easy_06731,python,easy,True,False,False,1.0,0.0595245361328125,False,False,True,True,0
ext_dorn_python_easy_06732,python,easy,True,True,False,0.0,-0.059523582458496094,False,True,True,True,0
ext_dorn_python_easy_06733,python,easy,True,False,False,1.0,-0.17857074737548828,True,True,False,False,0
ext_dorn_python_easy_06734,python,easy,True,True,True,1.0,-0.9523811340332031,False,True,False,False,0
ext_dorn_python_easy_06735,python,easy,True,False,False,0.0,-0.1190481185913086,False,False,False,False,0
ext_dorn_python_easy_06736,python,easy,True,True,True,1.0,-1.309523582458496,False,True,False,False,0
ext_dorn_python_easy_06737,python,easy,True,False,False,0.0,0.059523582458496094,True,True,True,True,0
ext_dorn_python_easy_06738,python,easy,True,True,True,1.0,-0.35714244842529297,False,True,True,True,0
ext_dorn_python_easy_06739,python,easy,True,False,False,1.0,-0.35714149475097656,True,True,False,False,0
ext_dorn_python_easy_06740,python,easy,True,True,True,1.0,-0.7142848968505859,False,True,False,False,0
ext_dorn_python_easy_06741,python,easy,True,False,False,1.0,0.7142848968505859,True,True,False,False,0
ext_dorn_python_easy_06742,python,easy,True,True,False,0.0,-1.4880952835083008,False,True,True,False,0
ext_dorn_python_easy_06743,python,easy,True,False,False,0.0,-0.8333330154418945,False,False,True,True,0
ext_dorn_python_easy_06744,python,easy,True,True,False,0.0,-1.9642858505249023,False,True,True,False,0
ext_dorn_python_easy_06745,python,easy,True,True,False,0.0,0.47619056701660156,True,False,True,True,0
ext_dorn_python_easy_06746,python,easy,True,True,True,1.0,0.41666698455810547,True,False,False,False,0
ext_dorn_python_easy_06747,python,easy,True,True,True,1.0,0.5357141494750977,True,False,True,True,0
ext_dorn_python_easy_06748,python,easy,True,True,True,1.0,-1.190476417541504,False,True,False,False,0
ext_dorn_python_easy_06749,python,easy,True,True,True,1.0,-0.3571443557739258,False,True,True,True,0
ext_dorn_python_easy_06750,python,easy,True,True,True,1.0,-0.47619056701660156,False,True,False,False,0
ext_dorn_python_easy_06751,python,easy,True,True,True,1.0,0.5357141494750977,True,False,True,True,0
ext_dorn_python_easy_06752,python,easy,True,False,False,0.0,-0.23809528350830078,False,False,True,True,0
ext_dorn_python_easy_06753,python,easy,True,False,False,1.0,-0.1785717010498047,False,False,False,False,0
ext_dorn_python_easy_06754,python,easy,True,True,True,1.0,0.8333339691162109,True,False,True,True,0
ext_dorn_python_easy_06755,python,easy,True,False,False,0.0,0.41666698455810547,False,False,False,False,0
ext_dorn_python_easy_06756,python,easy,True,True,False,0.0,0.5357141494750977,True,False,True,False,0
ext_dorn_python_easy_06757,python,easy,True,True,True,1.0,1.0119037628173828,True,False,True,True,0
ext_dorn_python_easy_06758,python,easy,True,True,True,1.0,-2.440476417541504,False,True,True,True,0
ext_dorn_python_easy_06759,python,easy,True,True,True,1.0,0.29761791229248047,True,False,False,False,0
ext_dorn_python_easy_06760,python,easy,True,True,True,1.0,0.6547632217407227,True,False,True,True,0
ext_dorn_python_easy_06761,python,easy,True,True,False,0.0,-1.785715103149414,False,True,False,False,0
ext_dorn_python_easy_06762,python,easy,True,True,True,1.0,1.8452386856079102,True,False,True,True,0
ext_dorn_python_easy_06763,python,easy,True,True,False,0.0,-1.3690481185913086,False,True,False,False,0
ext_dorn_python_easy_06764,python,easy,True,True,False,0.0,1.9047622680664062,True,False,True,False,0
ext_dorn_python_easy_06765,python,easy,True,False,False,1.0,-0.23809432983398438,True,True,False,False,0
ext_dorn_python_easy_06766,python,easy,True,True,True,1.0,0.5952377319335938,True,False,True,True,0
ext_dorn_python_easy_06767,python,easy,True,True,True,1.0,2.4404754638671875,True,False,True,True,0
ext_dorn_python_easy_06768,python,easy,True,False,False,1.0,-0.1785726547241211,True,True,True,True,0
ext_dorn_python_easy_06769,python,easy,True,True,False,0.0,-1.0119056701660156,False,True,True,False,0
ext_dorn_python_easy_06770,python,easy,True,True,False,0.0,0.35714244842529297,True,False,False,False,0
ext_dorn_python_easy_06771,python,easy,True,True,False,0.0,-0.35714149475097656,False,True,False,False,0
ext_dorn_python_easy_06772,python,easy,True,True,False,0.0,0.6547622680664062,True,False,False,False,0
ext_dorn_python_easy_06773,python,easy,True,False,False,0.0,0.17857074737548828,False,False,True,False,0
ext_dorn_python_easy_06774,python,easy,True,True,False,0.0,-0.35714244842529297,False,True,False,False,0
ext_dorn_python_easy_06775,python,easy,True,True,False,0.0,-0.7738094329833984,False,True,True,False,0
ext_dorn_python_easy_06776,python,easy,True,True,False,0.0,0.1190481185913086,True,False,True,False,0
ext_dorn_python_easy_06777,python,easy,True,True,False,0.0,-0.1190481185913086,False,True,False,False,0
ext_dorn_python_easy_06778,python,easy,True,True,True,1.0,0.5357131958007812,True,False,False,False,0
ext_dorn_python_easy_06779,python,easy,True,True,True,1.0,1.25,True,False,True,True,0
ext_dorn_python_easy_06780,python,easy,True,False,False,0.0,9.5367431640625e-07,True,True,False,False,0
ext_dorn_python_easy_06781,python,easy,True,False,False,1.0,0.0595245361328125,False,False,False,False,0
ext_dorn_python_easy_06782,python,easy,True,False,False,0.0,-0.3571434020996094,False,False,False,False,0
ext_dorn_python_easy_06783,python,easy,True,True,True,1.0,0.2976188659667969,True,False,False,False,0
ext_dorn_python_easy_06784,python,easy,True,False,False,0.0,0.11904716491699219,False,False,True,True,0
ext_dorn_python_easy_06785,python,easy,True,True,False,0.0,0.2976188659667969,True,False,True,True,0
ext_dorn_python_easy_06786,python,easy,True,True,True,1.0,-0.35714244842529297,False,True,True,True,0
ext_dorn_python_easy_06787,python,easy,True,True,True,1.0,0.7142858505249023,True,False,True,True,0
ext_dorn_python_easy_06788,python,easy,True,True,False,0.0,-1.0714292526245117,False,True,False,False,0
ext_dorn_python_easy_06789,python,easy,True,True,True,1.0,-0.5357151031494141,False,True,True,True,0
ext_dorn_python_easy_06790,python,easy,True,False,False,1.0,0.059523582458496094,True,True,False,False,0
ext_dorn_python_easy_06791,python,easy,True,True,True,1.0,2.2023801803588867,True,False,True,True,0
ext_dorn_python_easy_06792,python,easy,True,False,False,1.0,-0.6547622680664062,False,False,True,True,0
ext_dorn_python_easy_06793,python,easy,True,True,False,0.0,0.9523811340332031,True,False,False,False,0
ext_dorn_python_easy_06794,python,easy,True,False,False,1.0,0.41666698455810547,False,False,False,False,0
ext_dorn_python_easy_06795,python,easy,True,True,False,0.0,-0.892857551574707,False,True,False,False,0
ext_dorn_python_easy_06796,python,easy,True,True,False,0.0,-0.8928565979003906,False,True,True,False,0
ext_dorn_python_easy_06797,python,easy,True,True,True,1.0,-0.8928565979003906,False,True,True,True,0
ext_dorn_python_easy_06798,python,easy,True,True,True,1.0,-0.8333330154418945,False,True,True,True,0
ext_dorn_python_easy_06799,python,easy,True,True,False,0.0,-0.2976188659667969,False,True,False,False,0
ext_dorn_python_easy_06800,python,easy,True,True,True,1.0,-0.5952377319335938,False,True,False,False,0
ext_dorn_python_easy_06801,python,easy,True,True,True,1.0,-0.892857551574707,False,True,True,True,0
ext_dorn_python_easy_06802,python,easy,True,True,True,1.0,0.9523811340332031,True,False,False,False,0
ext_dorn_python_easy_06803,python,easy,True,True,False,0.0,-0.47619056701660156,False,True,False,False,0
ext_dorn_python_easy_06804,python,easy,True,False,False,0.0,0.17857074737548828,True,True,False,False,0
ext_dorn_python_easy_06805,python,easy,True,True,False,0.0,0.8333330154418945,True,False,False,False,0
ext_dorn_python_easy_06806,python,easy,True,False,False,1.0,0.5357151031494141,False,False,True,True,0
ext_dorn_python_easy_06807,python,easy,True,True,False,0.0,-0.9523811340332031,False,True,False,False,0
ext_dorn_python_easy_06808,python,easy,True,True,True,1.0,-0.35714244842529297,False,True,False,False,0
ext_dorn_python_easy_06809,python,easy,True,True,False,0.0,1.4285717010498047,True,False,False,False,0
ext_dorn_python_easy_06810,python,easy,True,False,False,1.0,0.0595245361328125,True,True,False,False,0
ext_dorn_python_easy_06811,python,easy,True,True,True,1.0,-1.7857141494750977,False,True,True,True,0
ext_dorn_python_easy_06812,python,easy,True,False,False,,0.0,False,False,True,True,0
ext_dorn_python_easy_06813,python,easy,True,True,True,1.0,0.47619056701660156,True,False,False,False,0
ext_dorn_python_easy_06814,python,easy,True,True,True,1.0,-0.5952386856079102,False,True,True,True,0
ext_dorn_python_easy_06815,python,easy,True,False,False,1.0,0.23809528350830078,True,True,False,False,0
ext_dorn_python_easy_06816,python,easy,True,True,False,0.0,0.7142858505249023,True,False,True,True,0
ext_dorn_python_easy_06817,python,easy,True,True,True,1.0,-0.23809432983398438,False,True,True,False,0
ext_dorn_python_easy_06818,python,easy,True,True,True,1.0,-0.7142858505249023,False,True,True,True,0
ext_dorn_python_easy_06819,python,easy,True,False,False,1.0,-0.1785717010498047,True,True,True,True,0
ext_dorn_python_easy_06820,python,easy,True,True,True,1.0,1.607142448425293,True,False,True,True,0
ext_dorn_python_easy_06821,python,easy,True,True,True,1.0,-1.071427345275879,False,True,False,False,0
ext_dorn_python_easy_06822,python,easy,True,False,False,0.0,-9.5367431640625e-07,True,True,True,True,0
ext_dorn_python_easy_06823,python,easy,True,True,True,1.0,1.5476188659667969,True,False,True,True,0
ext_dorn_python_easy_06824,python,easy,True,True,False,0.0,0.6547622680664062,True,False,False,False,0
ext_dorn_python_easy_06825,python,easy,True,True,False,0.0,-0.5952377319335938,False,True,False,False,0
ext_dorn_python_easy_06826,python,easy,True,True,False,0.0,1.0119047164916992,True,False,True,True,0
ext_dorn_python_easy_06827,python,easy,True,True,False,0.0,-0.2976188659667969,False,True,True,True,0
ext_dorn_python_easy_06828,python,easy,True,True,True,1.0,0.7142858505249023,True,False,True,True,0
ext_dorn_python_easy_06829,python,easy,True,False,False,1.0,-0.0595245361328125,True,True,False,False,0
ext_dorn_python_easy_06830,python,easy,True,True,False,0.0,-0.29761791229248047,False,True,False,False,0
ext_dorn_python_easy_06831,python,easy,True,False,False,0.0,-0.059523582458496094,True,True,True,True,0
ext_dorn_python_easy_06832,python,easy,True,True,False,0.0,-1.7261896133422852,False,True,True,False,0
ext_dorn_python_easy_06833,python,easy,True,False,False,0.0,0.17857074737548828,True,True,False,False,0
ext_dorn_python_easy_06834,python,easy,True,False,False,1.0,0.41666603088378906,False,False,True,True,0
ext_dorn_python_easy_06835,python,easy,True,True,False,0.0,-0.7142858505249023,False,True,False,False,0
ext_dorn_python_easy_06836,python,easy,True,False,False,,0.0,False,False,False,False,0
ext_dorn_python_easy_06837,python,easy,True,True,False,0.0,-0.41666603088378906,False,True,True,True,0
ext_dorn_python_easy_06838,python,easy,True,True,True,1.0,-0.5952377319335938,False,True,True,True,0
ext_dorn_python_easy_06839,python,easy,True,False,False,1.0,-0.0595245361328125,False,False,False,False,0
ext_dorn_python_easy_06840,python,easy,True,True,True,1.0,-0.47619056701660156,False,True,True,True,0
ext_dorn_python_easy_06841,python,easy,True,True,True,1.0,0.47618961334228516,True,False,False,False,0
ext_dorn_python_easy_06842,python,easy,True,True,True,1.0,-0.41666698455810547,False,True,False,False,0
ext_dorn_python_easy_06843,python,easy,True,False,False,0.0,0.2380962371826172,False,False,False,False,0
ext_dorn_python_easy_06844,python,easy,True,False,False,1.0,-0.23809528350830078,True,True,True,True,0
ext_dorn_python_easy_06845,python,easy,True,True,False,0.0,-0.8333339691162109,False,True,True,False,0
ext_dorn_python_easy_06846,python,easy,True,False,False,1.0,-0.23809528350830078,True,True,True,True,0
ext_dorn_python_easy_06847,python,easy,True,True,True,1.0,0.7738094329833984,True,False,True,True,0
ext_dorn_python_easy_06848,python,easy,True,True,True,1.0,-1.0119056701660156,False,True,True,True,0
ext_dorn_python_easy_06849,python,easy,True,False,False,0.0,0.1785717010498047,False,False,False,False,0
ext_dorn_python_easy_06850,python,easy,True,True,True,1.0,-0.6547622680664062,False,True,True,True,0
ext_dorn_python_easy_06851,python,easy,True,True,True,1.0,0.892857551574707,True,False,False,False,0
ext_dorn_python_easy_06852,python,easy,True,False,False,1.0,-0.2976188659667969,False,False,True,True,0
ext_dorn_python_easy_06853,python,easy,True,True,False,0.0,0.6547622680664062,True,False,True,False,0
ext_dorn_python_easy_06854,python,easy,True,True,True,1.0,-1.4285717010498047,False,True,True,True,0
ext_dorn_python_easy_06855,python,easy,True,False,False,1.0,-0.11904716491699219,False,False,True,True,0
ext_dorn_python_easy_06856,python,easy,True,True,True,1.0,-0.23809432983398438,False,True,True,True,0
ext_dorn_python_easy_06857,python,easy,True,False,False,,0.0,False,False,False,False,0
ext_dorn_python_easy_06858,python,easy,True,True,True,1.0,-0.5357131958007812,False,True,False,False,0
ext_dorn_python_easy_06859,python,easy,True,False,False,0.0,0.05952262878417969,False,False,True,True,0
ext_dorn_python_easy_06860,python,easy,True,True,False,0.0,1.666666030883789,True,False,True,False,0
ext_dorn_python_easy_06861,python,easy,True,False,False,,0.0,True,True,False,False,0
ext_dorn_python_easy_06862,python,easy,True,False,False,0.0,-0.8333339691162109,False,False,True,True,0
ext_dorn_python_easy_06863,python,easy,True,True,True,1.0,1.0119056701660156,True,False,True,True,0
ext_dorn_python_easy_06864,python,easy,True,True,True,1.0,-1.071427345275879,False,True,True,True,0
ext_dorn_python_easy_06865,python,easy,True,True,False,0.0,-0.8333330154418945,False,True,False,False,0
ext_dorn_python_easy_06866,python,easy,True,True,True,1.0,-0.2976188659667969,False,True,False,False,0
ext_dorn_python_easy_06867,python,easy,True,True,True,1.0,1.25,True,False,True,True,0
ext_dorn_python_easy_06868,python,easy,True,True,True,1.0,-0.6547622680664062,False,True,False,False,0
ext_dorn_python_easy_06869,python,easy,True,False,False,1.0,0.35714244842529297,False,False,True,True,0
ext_dorn_python_easy_06870,python,easy,True,True,True,1.0,0.7738094329833984,True,False,True,True,0
ext_dorn_python_easy_06871,python,easy,True,False,False,0.0,0.1190481185913086,True,True,False,False,0
ext_dorn_python_easy_06872,python,easy,True,True,False,0.0,-1.7261905670166016,False,True,True,False,0
ext_dorn_python_easy_06873,python,easy,True,True,True,1.0,1.4880943298339844,True,False,True,True,0
ext_dorn_python_easy_06874,python,easy,True,True,True,1.0,0.7738094329833984,True,False,True,True,0
ext_dorn_python_easy_06875,python,easy,True,False,False,1.0,-0.1785717010498047,False,False,False,False,0
ext_dorn_python_easy_06876,python,easy,True,True,True,1.0,-0.5357151031494141,False,True,True,True,0
ext_dorn_python_easy_06877,python,easy,True,False,False,1.0,0.2976188659667969,True,True,True,True,0
ext_dorn_python_easy_06878,python,easy,True,True,True,1.0,1.6666669845581055,True,False,True,True,0
ext_dorn_python_easy_06879,python,easy,True,False,False,1.0,-0.17857074737548828,True,True,True,True,0
ext_dorn_python_easy_06880,python,easy,True,True,True,1.0,1.0714282989501953,True,False,True,True,0
ext_dorn_python_easy_06881,python,easy,True,True,False,0.0,-1.0119047164916992,False,True,False,False,0
ext_dorn_python_easy_06882,python,easy,True,True,True,1.0,0.5952377319335938,True,False,False,False,0
ext_dorn_python_easy_06883,python,easy,True,True,True,1.0,-2.202381134033203,False,True,True,True,0
ext_dorn_python_easy_06884,python,easy,True,True,False,0.0,0.6547613143920898,True,False,False,False,0
ext_dorn_python_easy_06885,python,easy,True,True,False,0.0,1.309523582458496,True,False,True,False,0
ext_dorn_python_easy_06886,python,easy,True,True,True,1.0,-0.9523811340332031,False,True,True,True,0
ext_dorn_python_easy_06887,python,easy,True,True,False,0.0,0.23809528350830078,True,False,True,True,0
ext_dorn_python_easy_06888,python,easy,True,True,True,1.0,-0.6547622680664062,False,True,True,True,0
ext_dorn_python_easy_06889,python,easy,True,True,True,1.0,-0.7142848968505859,False,True,False,False,0
ext_dorn_python_easy_06890,python,easy,True,True,False,0.0,-0.8333330154418945,False,True,True,True,0
ext_dorn_python_easy_06891,python,easy,True,False,False,0.0,0.11904716491699219,False,False,False,False,0
ext_dorn_python_easy_06892,python,easy,True,False,False,,0.0,False,False,False,False,0
ext_dorn_python_easy_06893,python,easy,True,False,False,1.0,0.05952262878417969,True,True,False,False,0
ext_dorn_python_easy_06894,python,easy,True,True,True,1.0,1.3690471649169922,True,False,True,True,0
ext_dorn_python_easy_06895,python,easy,True,True,True,1.0,1.0714282989501953,True,False,True,True,0
ext_dorn_python_easy_06896,python,easy,True,True,True,1.0,0.3571434020996094,True,False,True,True,0
ext_dorn_python_easy_06897,python,easy,True,False,False,,0.0,True,True,False,False,0
ext_dorn_python_easy_06898,python,easy,True,True,False,0.0,-0.5357141494750977,False,True,True,True,0
ext_dorn_python_easy_06899,python,easy,True,True,True,1.0,1.5476188659667969,True,False,True,True,0
ext_dorn_python_easy_06900,python,easy,True,True,True,1.0,1.25,True,False,True,True,0
ext_dorn_python_easy_06901,python,easy,True,True,True,1.0,1.1904754638671875,True,False,True,True,0
ext_dorn_python_easy_06902,python,easy,True,True,False,0.0,-0.23809432983398438,False,True,True,False,0
ext_dorn_python_easy_06903,python,easy,True,True,True,1.0,-0.7142858505249023,False,True,True,True,0
ext_dorn_python_easy_06904,python,easy,True,True,True,1.0,0.5952386856079102,True,False,False,False,0
ext_dorn_python_easy_06905,python,easy,True,False,False,1.0,0.0595245361328125,True,True,True,False,0
ext_dorn_python_easy_06906,python,easy,True,False,False,1.0,-0.3571434020996094,False,False,True,True,0
ext_dorn_python_easy_06907,python,easy,True,False,False,1.0,-0.5357141494750977,True,True,True,True,0
ext_dorn_python_easy_06908,python,easy,True,True,True,1.0,-0.7738103866577148,False,True,False,False,0
ext_dorn_python_easy_06909,python,easy,True,True,False,0.0,0.41666603088378906,True,False,True,True,0
ext_dorn_python_easy_06910,python,easy,True,False,False,1.0,-0.059523582458496094,False,False,False,False,0
ext_dorn_python_easy_06911,python,easy,True,True,True,1.0,0.47619056701660156,True,False,True,True,0
ext_dorn_python_easy_06912,python,easy,True,True,True,1.0,-0.7738103866577148,False,True,False,False,0
ext_dorn_python_easy_06913,python,easy,True,True,True,1.0,-0.6547622680664062,False,True,True,True,0
ext_dorn_python_easy_06914,python,easy,True,True,True,1.0,1.1309528350830078,True,False,False,False,0
ext_dorn_python_easy_06915,python,easy,True,True,True,1.0,-0.9523811340332031,False,True,False,False,0
ext_dorn_python_easy_06916,python,easy,True,True,True,1.0,0.41666698455810547,True,False,True,True,0
ext_dorn_python_easy_06917,python,easy,True,True,False,0.0,1.190476417541504,True,False,True,False,0
ext_dorn_python_easy_06918,python,easy,True,False,False,1.0,0.23809432983398438,False,False,True,True,0
ext_dorn_python_easy_06919,python,easy,True,True,True,1.0,-0.35714244842529297,False,True,False,False,0
ext_dorn_python_easy_06920,python,easy,True,True,True,1.0,-1.309523582458496,False,True,False,False,0
ext_dorn_python_easy_06921,python,easy,True,False,False,1.0,0.41666603088378906,False,False,True,True,0
ext_dorn_python_easy_06922,python,easy,True,True,True,1.0,1.4880962371826172,True,False,True,True,0
ext_dorn_python_easy_06923,python,easy,True,True,False,0.0,-0.47619056701660156,False,True,True,True,0
ext_dorn_python_easy_06924,python,easy,True,False,False,1.0,0.23809528350830078,False,False,False,False,0
ext_dorn_python_easy_06925,python,easy,True,True,True,1.0,-0.5952386856079102,False,True,True,True,0
ext_dorn_python_easy_06926,python,easy,True,True,False,0.0,-0.9523811340332031,False,True,False,False,0
ext_dorn_python_easy_06927,python,easy,True,True,False,0.0,-0.35714244842529297,False,True,False,False,0
ext_dorn_python_easy_06928,python,easy,True,True,True,1.0,-0.35714244842529297,False,True,False,False,0
ext_dorn_python_easy_06929,python,easy,True,True,True,1.0,1.607142448425293,True,False,True,True,0
ext_dorn_python_easy_06930,python,easy,True,True,False,0.0,-0.1190481185913086,False,True,False,False,0
ext_dorn_python_easy_06931,python,easy,True,True,False,0.0,-1.1904754638671875,False,True,True,False,0
ext_dorn_python_easy_06932,python,easy,True,True,True,1.0,-0.5357131958007812,False,True,False,False,0
ext_dorn_python_easy_06933,python,easy,True,True,True,1.0,-0.7142848968505859,False,True,True,True,0
ext_dorn_python_easy_06934,python,easy,True,True,True,1.0,0.11904716491699219,True,False,False,False,0
ext_dorn_python_easy_06935,python,easy,True,True,True,1.0,-0.5357141494750977,False,True,True,True,0
ext_dorn_python_easy_06936,python,easy,True,True,False,0.0,0.7142868041992188,True,False,True,True,0
ext_dorn_python_easy_06937,python,easy,True,True,True,1.0,1.4285717010498047,True,False,False,False,0
ext_dorn_python_easy_06938,python,easy,True,True,True,1.0,1.4285717010498047,True,False,True,True,0
ext_dorn_python_easy_06939,python,easy,True,True,True,1.0,-0.6547622680664062,False,True,False,False,0
ext_dorn_python_easy_06940,python,easy,True,True,False,0.0,-0.5952377319335938,False,True,False,False,0
ext_dorn_python_easy_06941,python,easy,True,True,True,1.0,1.1904754638671875,True,False,True,True,0
ext_dorn_python_easy_06942,python,easy,True,True,True,1.0,-0.47619056701660156,False,True,True,True,0
ext_dorn_python_easy_06943,python,easy,True,True,False,0.0,-0.892857551574707,False,True,False,False,0
ext_dorn_python_easy_06944,python,easy,True,True,True,1.0,-0.8928565979003906,False,True,False,False,0
ext_dorn_python_easy_06945,python,easy,True,True,True,1.0,0.7738103866577148,True,False,True,True,0
ext_dorn_python_easy_06946,python,easy,True,True,True,1.0,1.3690471649169922,True,False,True,True,0
ext_dorn_python_easy_06947,python,easy,True,True,False,0.0,0.47618961334228516,True,False,True,False,0
ext_dorn_python_easy_06948,python,easy,True,True,False,0.0,0.5357141494750977,True,False,True,True,0
ext_dorn_python_easy_06949,python,easy,True,True,True,1.0,1.3095226287841797,True,False,False,False,0
ext_dorn_python_easy_06950,python,easy,True,True,True,1.0,-0.47619056701660156,False,True,True,True,0
ext_dorn_python_easy_06951,python,easy,True,True,False,0.0,0.11904716491699219,True,False,False,False,0
ext_dorn_python_easy_06952,python,easy,True,False,False,,0.0,False,False,False,False,0
ext_dorn_python_easy_06953,python,easy,True,False,False,1.0,-0.23809528350830078,True,True,False,False,0
ext_dorn_python_easy_06954,python,easy,True,False,False,,0.0,True,True,True,True,0
ext_dorn_python_easy_06955,python,easy,True,True,False,0.0,0.47619056701660156,True,False,False,False,0
ext_dorn_python_easy_06956,python,easy,True,True,True,1.0,-0.892857551574707,False,True,True,True,0
ext_dorn_python_easy_06957,python,easy,True,True,True,1.0,0.8333330154418945,True,False,False,False,0
ext_dorn_python_easy_06958,python,easy,True,True,True,1.0,0.5357151031494141,True,False,True,True,0
ext_dorn_python_easy_06959,python,easy,True,True,False,0.0,0.3571434020996094,True,False,False,False,0
ext_dorn_python_easy_06960,python,easy,True,True,False,0.0,-0.47618961334228516,False,True,False,False,0
ext_dorn_python_easy_06961,python,easy,True,True,False,0.0,-0.7142868041992188,False,True,False,False,0
ext_dorn_python_easy_06962,python,easy,True,True,True,1.0,1.1309528350830078,True,False,True,True,0
ext_dorn_python_easy_06963,python,easy,True,False,False,1.0,-0.1785717010498047,True,True,False,False,0
ext_dorn_python_easy_06964,python,easy,True,False,False,0.0,0.2976188659667969,False,False,True,True,0
ext_dorn_python_easy_06965,python,easy,True,True,False,0.0,-0.5357151031494141,False,True,True,True,0
ext_dorn_python_easy_06966,python,easy,True,False,False,1.0,-0.05952262878417969,False,False,False,False,0
ext_dorn_python_easy_06967,python,easy,True,True,True,1.0,-0.7142848968505859,False,True,True,True,0
