model_key,model_name,pair_id,snippet_x_id,snippet_y_id,difficulty,human_preference,parsed_ab,parsed_ba,choice_ab,choice_ba,parsed_both,is_valid_strict_swap,is_correct_and_valid,parse_failures_count,pair_parse_failure
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0072__rq0_0301,rq0_0072,rq0_0301,easy,rq0_0072,A,B,rq0_0072,rq0_0072,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0073__rq0_0181,rq0_0073,rq0_0181,medium,rq0_0073,A,A,rq0_0073,rq0_0181,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0073__rq0_0204,rq0_0073,rq0_0204,hard,rq0_0204,A,A,rq0_0073,rq0_0204,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0073__rq0_0279,rq0_0073,rq0_0279,medium,rq0_0279,A,A,rq0_0073,rq0_0279,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0074__rq0_0230,rq0_0074,rq0_0230,hard,rq0_0230,A,B,rq0_0074,rq0_0074,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0074__rq0_0302,rq0_0074,rq0_0302,medium,rq0_0074,A,B,rq0_0074,rq0_0074,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0075__rq0_0110,rq0_0075,rq0_0110,hard,rq0_0110,A,A,rq0_0075,rq0_0110,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0075__rq0_0135,rq0_0075,rq0_0135,hard,rq0_0075,A,A,rq0_0075,rq0_0135,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0075__rq0_0245,rq0_0075,rq0_0245,medium,rq0_0245,A,A,rq0_0075,rq0_0245,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0075__rq0_0275,rq0_0075,rq0_0275,easy,rq0_0275,B,A,rq0_0275,rq0_0275,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0075__rq0_0302,rq0_0075,rq0_0302,hard,rq0_0302,A,B,rq0_0075,rq0_0075,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0076__rq0_0166,rq0_0076,rq0_0166,easy,rq0_0166,A,A,rq0_0076,rq0_0166,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0076__rq0_0207,rq0_0076,rq0_0207,easy,rq0_0207,A,A,rq0_0076,rq0_0207,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0077__rq0_0080,rq0_0077,rq0_0080,easy,rq0_0080,B,A,rq0_0080,rq0_0080,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0077__rq0_0121,rq0_0077,rq0_0121,hard,rq0_0077,A,A,rq0_0077,rq0_0121,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0077__rq0_0230,rq0_0077,rq0_0230,medium,rq0_0230,A,A,rq0_0077,rq0_0230,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0078__rq0_0230,rq0_0078,rq0_0230,medium,rq0_0078,A,B,rq0_0078,rq0_0078,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0078__rq0_0240,rq0_0078,rq0_0240,easy,rq0_0078,A,A,rq0_0078,rq0_0240,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0078__rq0_0287,rq0_0078,rq0_0287,hard,rq0_0287,B,A,rq0_0287,rq0_0287,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0080__rq0_0091,rq0_0080,rq0_0091,easy,rq0_0080,A,B,rq0_0080,rq0_0080,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0080__rq0_0156,rq0_0080,rq0_0156,medium,rq0_0080,A,B,rq0_0080,rq0_0080,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0081__rq0_0222,rq0_0081,rq0_0222,easy,rq0_0222,B,A,rq0_0222,rq0_0222,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0081__rq0_0311,rq0_0081,rq0_0311,hard,rq0_0081,A,B,rq0_0081,rq0_0081,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0083__rq0_0113,rq0_0083,rq0_0113,medium,rq0_0083,A,A,rq0_0083,rq0_0113,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0084__rq0_0095,rq0_0084,rq0_0095,hard,rq0_0095,A,A,rq0_0084,rq0_0095,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0084__rq0_0123,rq0_0084,rq0_0123,medium,rq0_0123,A,A,rq0_0084,rq0_0123,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0084__rq0_0205,rq0_0084,rq0_0205,easy,rq0_0205,A,A,rq0_0084,rq0_0205,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0085__rq0_0109,rq0_0085,rq0_0109,medium,rq0_0109,A,A,rq0_0085,rq0_0109,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0085__rq0_0136,rq0_0085,rq0_0136,medium,rq0_0136,A,A,rq0_0085,rq0_0136,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0086__rq0_0119,rq0_0086,rq0_0119,hard,rq0_0086,A,A,rq0_0086,rq0_0119,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0086__rq0_0255,rq0_0086,rq0_0255,hard,rq0_0255,A,B,rq0_0086,rq0_0086,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0087__rq0_0290,rq0_0087,rq0_0290,medium,rq0_0087,A,B,rq0_0087,rq0_0087,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0089__rq0_0131,rq0_0089,rq0_0131,easy,rq0_0131,B,A,rq0_0131,rq0_0131,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0089__rq0_0145,rq0_0089,rq0_0145,hard,rq0_0145,B,A,rq0_0145,rq0_0145,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0089__rq0_0195,rq0_0089,rq0_0195,medium,rq0_0195,B,A,rq0_0195,rq0_0195,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0089__rq0_0232,rq0_0089,rq0_0232,medium,rq0_0232,B,A,rq0_0232,rq0_0232,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0089__rq0_0263,rq0_0089,rq0_0263,medium,rq0_0263,B,A,rq0_0263,rq0_0263,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0090__rq0_0121,rq0_0090,rq0_0121,hard,rq0_0090,B,A,rq0_0121,rq0_0121,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0090__rq0_0168,rq0_0090,rq0_0168,medium,rq0_0168,A,A,rq0_0090,rq0_0168,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0090__rq0_0240,rq0_0090,rq0_0240,hard,rq0_0240,A,B,rq0_0090,rq0_0090,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0091__rq0_0204,rq0_0091,rq0_0204,easy,rq0_0204,B,A,rq0_0204,rq0_0204,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0092__rq0_0222,rq0_0092,rq0_0222,hard,rq0_0092,A,A,rq0_0092,rq0_0222,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0092__rq0_0235,rq0_0092,rq0_0235,medium,rq0_0092,A,B,rq0_0092,rq0_0092,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0093__rq0_0252,rq0_0093,rq0_0252,medium,rq0_0252,A,B,rq0_0093,rq0_0093,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0094__rq0_0111,rq0_0094,rq0_0111,easy,rq0_0094,A,A,rq0_0094,rq0_0111,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0097__rq0_0129,rq0_0097,rq0_0129,medium,rq0_0129,B,A,rq0_0129,rq0_0129,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0099__rq0_0149,rq0_0099,rq0_0149,easy,rq0_0099,A,A,rq0_0099,rq0_0149,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0099__rq0_0199,rq0_0099,rq0_0199,hard,rq0_0099,B,A,rq0_0199,rq0_0199,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0099__rq0_0307,rq0_0099,rq0_0307,medium,rq0_0099,A,A,rq0_0099,rq0_0307,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0100__rq0_0152,rq0_0100,rq0_0152,easy,rq0_0100,A,A,rq0_0100,rq0_0152,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0100__rq0_0224,rq0_0100,rq0_0224,easy,rq0_0224,B,A,rq0_0224,rq0_0224,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0101__rq0_0154,rq0_0101,rq0_0154,easy,rq0_0154,A,A,rq0_0101,rq0_0154,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0102__rq0_0132,rq0_0102,rq0_0132,medium,rq0_0102,B,A,rq0_0132,rq0_0132,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0103__rq0_0142,rq0_0103,rq0_0142,hard,rq0_0103,A,A,rq0_0103,rq0_0142,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0103__rq0_0175,rq0_0103,rq0_0175,medium,rq0_0103,A,A,rq0_0103,rq0_0175,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0105__rq0_0192,rq0_0105,rq0_0192,hard,rq0_0192,A,A,rq0_0105,rq0_0192,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0105__rq0_0205,rq0_0105,rq0_0205,hard,rq0_0105,A,A,rq0_0105,rq0_0205,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0108__rq0_0175,rq0_0108,rq0_0175,medium,rq0_0108,B,A,rq0_0175,rq0_0175,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0108__rq0_0186,rq0_0108,rq0_0186,medium,rq0_0108,A,A,rq0_0108,rq0_0186,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0108__rq0_0284,rq0_0108,rq0_0284,medium,rq0_0108,A,A,rq0_0108,rq0_0284,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0110__rq0_0116,rq0_0110,rq0_0116,hard,rq0_0110,A,A,rq0_0110,rq0_0116,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0110__rq0_0156,rq0_0110,rq0_0156,medium,rq0_0156,A,A,rq0_0110,rq0_0156,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0110__rq0_0269,rq0_0110,rq0_0269,hard,rq0_0269,A,A,rq0_0110,rq0_0269,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0111__rq0_0214,rq0_0111,rq0_0214,easy,rq0_0214,A,A,rq0_0111,rq0_0214,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0112__rq0_0127,rq0_0112,rq0_0127,hard,rq0_0112,B,A,rq0_0127,rq0_0127,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0115__rq0_0258,rq0_0115,rq0_0258,easy,rq0_0115,A,A,rq0_0115,rq0_0258,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0119__rq0_0210,rq0_0119,rq0_0210,medium,rq0_0210,A,A,rq0_0119,rq0_0210,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0120__rq0_0183,rq0_0120,rq0_0183,easy,rq0_0120,A,A,rq0_0120,rq0_0183,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0120__rq0_0198,rq0_0120,rq0_0198,easy,rq0_0120,A,A,rq0_0120,rq0_0198,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0121__rq0_0134,rq0_0121,rq0_0134,hard,rq0_0134,A,B,rq0_0121,rq0_0121,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0122__rq0_0246,rq0_0122,rq0_0246,hard,rq0_0122,B,A,rq0_0246,rq0_0246,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0123__rq0_0198,rq0_0123,rq0_0198,medium,rq0_0123,A,A,rq0_0123,rq0_0198,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0124__rq0_0154,rq0_0124,rq0_0154,hard,rq0_0154,A,A,rq0_0124,rq0_0154,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0125__rq0_0202,rq0_0125,rq0_0202,hard,rq0_0125,B,A,rq0_0202,rq0_0202,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0126__rq0_0169,rq0_0126,rq0_0169,easy,rq0_0126,A,A,rq0_0126,rq0_0169,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0126__rq0_0178,rq0_0126,rq0_0178,hard,rq0_0126,B,A,rq0_0178,rq0_0178,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0126__rq0_0282,rq0_0126,rq0_0282,medium,rq0_0282,A,B,rq0_0126,rq0_0126,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0126__rq0_0287,rq0_0126,rq0_0287,medium,rq0_0287,B,A,rq0_0287,rq0_0287,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0127__rq0_0182,rq0_0127,rq0_0182,easy,rq0_0182,A,A,rq0_0127,rq0_0182,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0127__rq0_0275,rq0_0127,rq0_0275,easy,rq0_0275,A,B,rq0_0127,rq0_0127,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0130__rq0_0188,rq0_0130,rq0_0188,hard,rq0_0188,A,A,rq0_0130,rq0_0188,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0130__rq0_0263,rq0_0130,rq0_0263,hard,rq0_0130,A,B,rq0_0130,rq0_0130,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0133__rq0_0166,rq0_0133,rq0_0166,hard,rq0_0166,B,A,rq0_0166,rq0_0166,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0133__rq0_0177,rq0_0133,rq0_0177,medium,rq0_0177,A,B,rq0_0133,rq0_0133,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0134__rq0_0280,rq0_0134,rq0_0280,medium,rq0_0280,B,A,rq0_0280,rq0_0280,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0136__rq0_0236,rq0_0136,rq0_0236,medium,rq0_0236,A,A,rq0_0136,rq0_0236,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0140__rq0_0276,rq0_0140,rq0_0276,easy,rq0_0140,B,A,rq0_0276,rq0_0276,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0143__rq0_0267,rq0_0143,rq0_0267,easy,rq0_0143,A,B,rq0_0143,rq0_0143,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0144__rq0_0209,rq0_0144,rq0_0209,hard,rq0_0209,B,A,rq0_0209,rq0_0209,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0145__rq0_0240,rq0_0145,rq0_0240,easy,rq0_0240,A,B,rq0_0145,rq0_0145,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0147__rq0_0210,rq0_0147,rq0_0210,easy,rq0_0147,A,B,rq0_0147,rq0_0147,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0147__rq0_0234,rq0_0147,rq0_0234,medium,rq0_0147,A,B,rq0_0147,rq0_0147,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0147__rq0_0286,rq0_0147,rq0_0286,easy,rq0_0147,A,B,rq0_0147,rq0_0147,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0148__rq0_0175,rq0_0148,rq0_0175,hard,rq0_0148,B,A,rq0_0175,rq0_0175,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0148__rq0_0210,rq0_0148,rq0_0210,hard,rq0_0210,B,A,rq0_0210,rq0_0210,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0148__rq0_0263,rq0_0148,rq0_0263,medium,rq0_0148,B,A,rq0_0263,rq0_0263,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0150__rq0_0202,rq0_0150,rq0_0202,easy,rq0_0150,B,A,rq0_0202,rq0_0202,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0150__rq0_0241,rq0_0150,rq0_0241,easy,rq0_0150,B,A,rq0_0241,rq0_0241,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0151__rq0_0214,rq0_0151,rq0_0214,medium,rq0_0214,A,A,rq0_0151,rq0_0214,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0152__rq0_0269,rq0_0152,rq0_0269,easy,rq0_0269,A,A,rq0_0152,rq0_0269,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0152__rq0_0274,rq0_0152,rq0_0274,medium,rq0_0274,A,A,rq0_0152,rq0_0274,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0153__rq0_0241,rq0_0153,rq0_0241,medium,rq0_0241,B,A,rq0_0241,rq0_0241,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0154__rq0_0166,rq0_0154,rq0_0166,hard,rq0_0154,A,A,rq0_0154,rq0_0166,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0154__rq0_0297,rq0_0154,rq0_0297,hard,rq0_0154,A,A,rq0_0154,rq0_0297,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0155__rq0_0205,rq0_0155,rq0_0205,hard,rq0_0155,A,A,rq0_0155,rq0_0205,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0155__rq0_0215,rq0_0155,rq0_0215,hard,rq0_0215,A,A,rq0_0155,rq0_0215,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0156__rq0_0229,rq0_0156,rq0_0229,hard,rq0_0156,A,B,rq0_0156,rq0_0156,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0158__rq0_0180,rq0_0158,rq0_0180,medium,rq0_0180,B,A,rq0_0180,rq0_0180,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0159__rq0_0250,rq0_0159,rq0_0250,medium,rq0_0250,A,A,rq0_0159,rq0_0250,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0159__rq0_0271,rq0_0159,rq0_0271,hard,rq0_0271,A,A,rq0_0159,rq0_0271,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0162__rq0_0298,rq0_0162,rq0_0298,medium,rq0_0162,B,A,rq0_0298,rq0_0298,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0163__rq0_0223,rq0_0163,rq0_0223,hard,rq0_0223,A,A,rq0_0163,rq0_0223,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0167__rq0_0248,rq0_0167,rq0_0248,easy,rq0_0248,A,A,rq0_0167,rq0_0248,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0171__rq0_0174,rq0_0171,rq0_0174,hard,rq0_0171,A,A,rq0_0171,rq0_0174,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0171__rq0_0197,rq0_0171,rq0_0197,easy,rq0_0197,A,A,rq0_0171,rq0_0197,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0173__rq0_0201,rq0_0173,rq0_0201,easy,rq0_0173,B,A,rq0_0201,rq0_0201,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0175__rq0_0300,rq0_0175,rq0_0300,hard,rq0_0300,A,A,rq0_0175,rq0_0300,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0177__rq0_0235,rq0_0177,rq0_0235,hard,rq0_0177,B,A,rq0_0235,rq0_0235,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0178__rq0_0233,rq0_0178,rq0_0233,easy,rq0_0178,A,B,rq0_0178,rq0_0178,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0178__rq0_0299,rq0_0178,rq0_0299,medium,rq0_0178,A,A,rq0_0178,rq0_0299,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0179__rq0_0263,rq0_0179,rq0_0263,hard,rq0_0179,A,A,rq0_0179,rq0_0263,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0181__rq0_0271,rq0_0181,rq0_0271,easy,rq0_0271,A,B,rq0_0181,rq0_0181,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0182__rq0_0217,rq0_0182,rq0_0217,easy,rq0_0182,A,A,rq0_0182,rq0_0217,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0182__rq0_0220,rq0_0182,rq0_0220,easy,rq0_0182,A,A,rq0_0182,rq0_0220,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0183__rq0_0199,rq0_0183,rq0_0199,easy,rq0_0199,B,A,rq0_0199,rq0_0199,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0184__rq0_0288,rq0_0184,rq0_0288,medium,rq0_0288,A,A,rq0_0184,rq0_0288,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0185__rq0_0199,rq0_0185,rq0_0199,medium,rq0_0185,A,A,rq0_0185,rq0_0199,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0188__rq0_0271,rq0_0188,rq0_0271,easy,rq0_0271,A,B,rq0_0188,rq0_0188,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0189__rq0_0306,rq0_0189,rq0_0306,hard,rq0_0306,B,A,rq0_0306,rq0_0306,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0190__rq0_0223,rq0_0190,rq0_0223,medium,rq0_0223,B,A,rq0_0223,rq0_0223,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0191__rq0_0285,rq0_0191,rq0_0285,medium,rq0_0191,A,A,rq0_0191,rq0_0285,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0192__rq0_0226,rq0_0192,rq0_0226,medium,rq0_0192,A,B,rq0_0192,rq0_0192,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0192__rq0_0246,rq0_0192,rq0_0246,medium,rq0_0246,B,A,rq0_0246,rq0_0246,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0192__rq0_0269,rq0_0192,rq0_0269,easy,rq0_0192,A,B,rq0_0192,rq0_0192,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0194__rq0_0234,rq0_0194,rq0_0234,medium,rq0_0194,A,A,rq0_0194,rq0_0234,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0197__rq0_0199,rq0_0197,rq0_0199,hard,rq0_0199,B,A,rq0_0199,rq0_0199,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0199__rq0_0280,rq0_0199,rq0_0280,medium,rq0_0280,B,A,rq0_0280,rq0_0280,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0201__rq0_0277,rq0_0201,rq0_0277,medium,rq0_0201,B,A,rq0_0277,rq0_0277,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0202__rq0_0286,rq0_0202,rq0_0286,hard,rq0_0286,A,A,rq0_0202,rq0_0286,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0204__rq0_0295,rq0_0204,rq0_0295,easy,rq0_0204,A,B,rq0_0204,rq0_0204,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0212__rq0_0216,rq0_0212,rq0_0216,medium,rq0_0216,A,A,rq0_0212,rq0_0216,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0213__rq0_0306,rq0_0213,rq0_0306,easy,rq0_0306,B,A,rq0_0306,rq0_0306,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0214__rq0_0287,rq0_0214,rq0_0287,easy,rq0_0287,B,A,rq0_0287,rq0_0287,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0216__rq0_0302,rq0_0216,rq0_0302,easy,rq0_0216,A,A,rq0_0216,rq0_0302,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0217__rq0_0286,rq0_0217,rq0_0286,medium,rq0_0286,B,A,rq0_0286,rq0_0286,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0217__rq0_0292,rq0_0217,rq0_0292,medium,rq0_0292,A,A,rq0_0217,rq0_0292,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0221__rq0_0222,rq0_0221,rq0_0222,medium,rq0_0221,A,B,rq0_0221,rq0_0221,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0224__rq0_0259,rq0_0224,rq0_0259,easy,rq0_0224,A,B,rq0_0224,rq0_0224,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0227__rq0_0262,rq0_0227,rq0_0262,easy,rq0_0227,A,A,rq0_0227,rq0_0262,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0229__rq0_0274,rq0_0229,rq0_0274,medium,rq0_0229,A,B,rq0_0229,rq0_0229,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0231__rq0_0291,rq0_0231,rq0_0291,hard,rq0_0291,A,B,rq0_0231,rq0_0231,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0233__rq0_0256,rq0_0233,rq0_0256,medium,rq0_0256,A,B,rq0_0233,rq0_0233,True,True,False,0,False
