model_key,model,condition,pair_id,language,difficulty,abs_z_diff,human_delta,valid,correct,model_sign,ab_correct,ba_correct,ab_first,ba_first,parse_failure_calls,position_margin_b,content_margin_c,debiased_correct,complete_effective_logits,content_tie,boundary,bc_rule_evaluable,bc_valid_prediction,bc_rule_violation
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1570,java,medium,0.7448853283168577,-0.7448853283168577,True,False,1.0,False,False,True,False,0,0.375,1.5,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1578,java,medium,0.5965328828957697,-0.5965328828957697,True,True,-1.0,True,True,False,True,0,0.3125,-3.4375,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1584,java,medium,0.6113500440150437,0.6113500440150437,True,False,-1.0,False,False,False,True,0,-1.6875,-6.0625,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1589,java,medium,0.9534211766909988,-0.9534211766909988,True,False,1.0,False,False,True,False,0,0.1875,6.6875,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1590,java,medium,0.9245727716012808,-0.9245727716012808,True,False,1.0,False,False,True,False,0,0.625,3.875,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1601,java,medium,0.6363057647178672,-0.6363057647178672,False,False,,True,False,False,False,0,-2.25,1.375,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1604,java,medium,0.5274670399190033,0.5274670399190033,False,False,,False,True,False,False,0,-1.625,-1.375,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1617,java,medium,0.6849566638163377,0.6849566638163377,False,False,,False,True,False,False,0,-1.1875,-1.0625,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1621,java,medium,0.507896557463478,-0.507896557463478,True,False,1.0,False,False,True,False,0,1.375,4.0,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1626,java,medium,0.893443776536916,0.893443776536916,True,True,1.0,True,True,True,False,0,0.3125,3.4375,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1636,java,medium,0.736715751586398,0.736715751586398,True,True,1.0,True,True,True,False,0,-1.25,8.125,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1652,java,medium,0.6202050443660128,0.6202050443660128,True,True,1.0,True,True,True,False,0,-0.75,6.625,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1660,java,medium,0.7891818010340705,0.7891818010340705,True,False,-1.0,False,False,False,True,0,-0.25,-2.875,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1662,java,medium,0.9181337158099564,-0.9181337158099564,True,True,-1.0,True,True,False,True,0,-1.5,-4.0,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1678,java,medium,0.8274176941701741,0.8274176941701741,True,False,-1.0,False,False,False,True,0,-0.8125,-0.8125,False,True,False,True,False,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1679,java,medium,0.8274176941701741,0.8274176941701741,False,False,,False,True,False,False,0,-1.375,-0.375,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1687,java,medium,0.7824331936917771,-0.7824331936917771,True,False,1.0,False,False,True,False,0,1.9375,3.3125,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1692,java,medium,0.6101262310834806,0.6101262310834806,True,False,-1.0,False,False,False,True,0,1.5,-3.25,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1714,java,medium,0.7985602519615239,0.7985602519615239,True,True,1.0,True,True,True,False,0,-0.4375,2.3125,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1737,java,medium,0.9304291599402684,0.9304291599402683,True,False,-1.0,False,False,False,True,0,-0.5,-1.75,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1740,java,medium,0.6399358467554843,-0.6399358467554843,True,False,1.0,False,False,True,False,0,-1.6875,2.0625,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1741,java,medium,0.5099639016945998,0.5099639016945998,False,False,,True,False,True,True,0,2.8125,0.9375,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1753,java,medium,0.9619830204240362,0.9619830204240362,True,False,-1.0,False,False,False,True,0,-0.5,-5.0,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1761,java,medium,0.5674514690348733,0.5674514690348729,False,False,,False,True,False,False,0,-3.8125,-2.8125,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1764,java,medium,0.5487915071244771,-0.5487915071244771,True,False,1.0,False,False,True,False,0,0.8125,1.6875,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1787,java,medium,0.5351883998536564,0.5351883998536564,True,True,1.0,True,True,True,False,0,-0.8125,6.9375,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1811,java,medium,0.9075352101688752,0.9075352101688752,False,False,,False,True,False,False,0,-2.5,-1.125,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1820,java,medium,0.5445211261013242,-0.5445211261013242,True,True,-1.0,True,True,False,True,0,-2.25,-5.0,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1826,java,medium,0.7260281681350992,0.7260281681350992,False,False,,False,True,False,False,0,-2.0,1.625,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1837,java,medium,0.5445211261013251,0.5445211261013251,False,False,,False,True,False,False,0,-3.0625,2.6875,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1859,java,medium,0.9075352101688744,-0.9075352101688744,True,False,1.0,False,False,True,False,0,-0.4375,5.0625,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1866,java,medium,0.9075352101688744,0.9075352101688744,False,False,,False,True,False,False,0,-2.0625,-0.1875,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1879,java,medium,0.7260281681350993,-0.7260281681350993,False,False,,True,False,False,False,0,-2.5625,-2.1875,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1883,java,medium,0.5445211261013251,0.5445211261013251,False,False,,False,True,False,False,0,-2.625,1.0,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1899,java,medium,0.9075352101688752,0.9075352101688752,True,True,1.0,True,True,True,False,0,-1.625,2.75,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1901,java,medium,0.7260281681350993,0.7260281681350993,True,True,1.0,True,True,True,False,0,-1.25,6.5,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1902,java,medium,0.9075352101688736,0.9075352101688735,True,True,1.0,True,True,True,False,0,-1.6875,4.8125,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1924,java,medium,0.7260281681350998,-0.7260281681350998,False,False,,True,False,False,False,0,-2.0625,-1.0625,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1938,java,medium,0.5445211261013243,-0.5445211261013243,False,False,,True,False,False,False,0,-3.9375,-1.5625,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1947,java,medium,0.5445211261013251,-0.5445211261013251,True,False,1.0,False,False,True,False,0,-3.5,4.25,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1973,java,medium,0.7260281681351001,-0.7260281681351001,True,True,-1.0,True,True,False,True,0,-1.3125,-3.5625,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1974,java,medium,0.5445211261013241,0.5445211261013241,False,False,,False,True,False,False,0,-2.6875,0.1875,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1986,java,medium,0.907535210168875,0.907535210168875,True,False,-1.0,False,False,False,True,0,-3.25,-4.375,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_1998,java,medium,0.5445211261013242,-0.5445211261013242,False,False,,True,False,False,False,0,-3.0625,-2.5625,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2010,java,hard,0.2895113879234716,-0.28951138792347164,True,True,-1.0,True,True,False,True,0,-0.875,-7.125,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2023,java,hard,0.2633648556277823,-0.26336485562778233,True,True,-1.0,True,True,False,True,0,-2.5,-9.375,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2030,java,hard,0.2897013411905609,-0.2897013411905609,True,True,-1.0,True,True,False,True,0,-2.0625,-7.1875,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2039,java,hard,0.3757110018022349,0.37571100180223493,True,False,-1.0,False,False,False,True,0,-1.1875,-7.4375,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2054,java,hard,0.4413008711789969,-0.4413008711789969,True,False,1.0,False,False,True,False,0,-1.625,4.5,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2059,java,hard,0.4662343389898773,0.4662343389898773,True,True,1.0,True,True,True,False,0,-0.5625,1.1875,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2063,java,hard,0.44772025456723,0.44772025456723,True,False,-1.0,False,False,False,True,0,1.625,-4.5,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2066,java,hard,0.3232378691921381,0.32323786919213815,False,False,,False,False,False,False,2,,,False,False,False,False,False,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2067,java,hard,0.214262910984787,0.214262910984787,False,False,,False,True,False,False,0,-2.875,-1.375,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2070,java,hard,0.3302582151165382,-0.3302582151165382,True,True,-1.0,True,True,False,True,0,-0.5,-3.25,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2076,java,hard,0.4060898388942783,0.4060898388942783,False,False,,False,True,False,False,0,-0.625,-0.125,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2088,java,hard,0.4914977537341358,-0.4914977537341363,False,False,,True,False,False,False,0,-2.4375,1.5625,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2096,java,hard,0.2834296633153788,0.2834296633153788,True,False,-1.0,False,False,False,True,0,-3.0625,-6.6875,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2101,java,hard,0.3160378267533398,0.3160378267533398,True,False,-1.0,False,False,False,True,0,0.4375,-2.4375,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2107,java,hard,0.3125944512604299,-0.3125944512604299,False,False,,True,False,False,False,0,-2.8125,1.6875,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2136,java,hard,0.413890843869243,-0.413890843869243,False,False,,True,False,False,False,0,-1.5625,-0.9375,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2139,java,hard,0.2943628934731538,-0.29436289347315386,False,False,,False,True,True,True,0,2.0625,0.5625,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2174,java,hard,0.4007226010878535,-0.4007226010878535,True,True,-1.0,True,True,False,True,0,-0.4375,-3.9375,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2198,java,hard,0.3964716973587392,-0.3964716973587392,False,False,,True,False,False,False,0,-2.4375,0.3125,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2209,java,hard,0.4711331204025107,0.47113312040251076,False,False,,False,True,False,False,0,-1.8125,-0.3125,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2210,java,hard,0.2608673708921977,-0.2608673708921977,True,False,1.0,False,False,True,False,0,-0.8125,7.9375,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2218,java,hard,0.2235092551135268,0.22350925511352682,False,False,,False,True,False,False,0,-3.875,-2.125,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2221,java,hard,0.4082155262230638,0.4082155262230638,True,True,1.0,True,True,True,False,0,-2.3125,4.9375,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2235,java,hard,0.3519715286149453,-0.35197152861494535,False,False,,True,False,False,False,0,-4.1875,-3.4375,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2261,java,hard,0.2199596247961338,0.21995962479613385,True,True,1.0,True,True,True,False,0,-1.0625,2.3125,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2275,java,hard,0.226687088024122,-0.22668708802412207,True,True,-1.0,True,True,False,True,0,-2.4375,-4.0625,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2277,java,hard,0.4766744743481562,0.47667447434815624,True,True,1.0,True,True,True,False,0,1.375,5.25,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2280,java,hard,0.2858008387030774,0.2858008387030774,True,False,-1.0,False,False,False,True,0,-0.1875,-0.4375,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2289,java,hard,0.2897013411905615,-0.28970134119056157,True,True,-1.0,True,True,False,True,0,-2.25,-4.125,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2292,java,hard,0.3861513405545662,0.38615134055456624,False,False,,False,True,False,False,0,-2.0,-0.75,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2296,java,hard,0.396099429023484,-0.39609942902348405,True,True,-1.0,True,True,False,True,0,-1.3125,-1.3125,True,True,False,True,False,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2299,java,hard,0.3299287391116161,0.32992873911161613,True,True,1.0,True,True,True,False,0,-1.75,6.625,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2307,java,hard,0.2868907763935625,0.28689077639356253,True,False,-1.0,False,False,False,True,0,-1.5625,-3.3125,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2312,java,hard,0.3530450703619218,-0.3530450703619218,False,False,,True,False,False,False,0,-1.8125,-1.3125,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2318,java,hard,0.3430969818930063,0.3430969818930063,True,True,1.0,True,True,True,False,0,-1.25,6.625,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2319,java,hard,0.201424144208318,-0.201424144208318,True,False,1.0,False,False,True,False,0,-1.5625,5.8125,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2327,java,hard,0.482538038594846,0.48253803859484606,True,False,-1.0,False,False,False,True,0,2.5,-5.125,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2328,java,hard,0.3299287391116161,0.32992873911161613,True,False,-1.0,False,False,False,True,0,-1.6875,-1.8125,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2346,java,hard,0.2897013411905623,0.2897013411905623,False,False,,False,True,False,False,0,-2.625,-1.75,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2370,java,hard,0.225477437544516,0.22547743754451605,True,True,1.0,True,True,True,False,0,-3.1875,4.9375,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2371,java,hard,0.2933657347532539,-0.29336573475325395,False,False,,False,True,True,True,0,2.0,0.375,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2382,java,hard,0.2889786716136731,-0.2889786716136731,False,False,,True,False,False,False,0,-2.125,-1.5,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2411,java,hard,0.3089171699533848,-0.3089171699533848,False,False,,True,False,False,False,0,-4.1875,1.4375,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2436,java,hard,0.4299074435563054,-0.4299074435563054,True,True,-1.0,True,True,False,True,0,-1.75,-5.0,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2439,java,hard,0.2827848773907126,-0.2827848773907126,True,False,1.0,False,False,True,False,0,-2.0,3.875,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2451,java,hard,0.3921236637141754,0.3921236637141754,False,False,,False,True,False,False,0,-1.3125,-0.1875,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2493,java,hard,0.3824422229362416,0.3824422229362416,True,False,-1.0,False,False,False,True,0,-0.0625,-0.9375,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2499,java,hard,0.4213837690044522,-0.4213837690044522,True,True,-1.0,True,True,False,True,0,-1.875,-5.875,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2513,java,hard,0.4704219913954435,-0.4704219913954435,True,True,-1.0,True,True,False,True,0,0.625,-6.0,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2521,java,hard,0.3749221420830273,0.3749221420830273,True,True,1.0,True,True,True,False,0,1.5625,3.0625,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2522,java,hard,0.2106704883370596,-0.2106704883370596,False,False,,False,True,True,True,0,1.3125,-1.1875,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2527,java,hard,0.297895539737491,0.297895539737491,True,True,1.0,True,True,True,False,0,-0.625,0.75,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2542,java,hard,0.4703923465673172,0.4703923465673172,False,False,,True,False,True,True,0,3.1875,1.9375,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2543,java,hard,0.3544904095156976,0.35449040951569766,True,False,-1.0,False,False,False,True,0,-0.25,-5.875,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2548,java,hard,0.3975447681772592,0.39754476817725926,True,True,1.0,True,True,True,False,0,0.0,2.625,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2549,java,hard,0.3284833999578408,-0.3284833999578408,True,False,1.0,False,False,True,False,0,0.5,0.625,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2570,java,hard,0.3570740635405811,-0.35707406354058113,False,False,,False,True,True,True,0,1.375,-1.375,True,True,False,True,False,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2578,java,hard,0.280972157580735,0.280972157580735,False,False,,False,True,False,False,0,-1.3125,0.3125,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2584,java,hard,0.2008546415820348,0.2008546415820348,False,False,,False,True,False,False,0,-1.875,-0.75,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2589,java,hard,0.2392210685349638,-0.2392210685349638,True,True,-1.0,True,True,False,True,0,-0.25,-2.0,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2590,java,hard,0.4207281105687387,-0.4207281105687387,False,False,,True,False,False,False,0,-0.6875,-0.5625,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2601,java,hard,0.4214740504042558,-0.4214740504042558,True,True,-1.0,True,True,False,True,0,-3.125,-6.0,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2604,java,hard,0.3360210307922257,0.33602103079222573,True,False,-1.0,False,False,False,True,0,-1.1875,-5.0625,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2617,java,hard,0.4997328422963538,-0.49973284229635384,True,False,1.0,False,False,True,False,0,-0.4375,7.1875,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2621,java,hard,0.4893871720239305,0.48938717202393056,False,False,,False,True,False,False,0,-2.0,0.125,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2626,java,hard,0.3474847529893154,0.34748475298931547,True,False,-1.0,False,False,False,True,0,0.3125,-5.3125,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2636,java,hard,0.4656393204026405,0.46563932040264056,False,False,,False,True,False,False,0,-2.375,1.0,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2652,java,hard,0.4739405641198099,-0.4739405641198099,True,True,-1.0,True,True,False,True,0,-0.4375,-7.5625,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2660,java,hard,0.488946444621562,-0.488946444621562,True,False,1.0,False,False,True,False,0,-1.0,5.5,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2662,java,hard,0.4660524948501686,-0.46605249485016864,True,False,1.0,False,False,True,False,0,0.4375,5.4375,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2678,java,hard,0.3435497450197365,0.34354974501973656,True,False,-1.0,False,False,False,True,0,-0.5625,-6.5625,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2679,java,hard,0.3643029510060109,-0.36430295100601096,False,False,,True,False,False,False,0,-3.4375,-2.6875,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2687,java,hard,0.420574867235076,-0.42057486723507603,True,True,-1.0,True,True,False,True,0,-0.375,-1.0,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2692,java,hard,0.3887714976625069,0.38877149766250696,True,False,-1.0,False,False,False,True,0,-1.9375,-5.8125,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2714,java,hard,0.4023133857240623,-0.4023133857240623,False,False,,True,False,False,False,0,-1.9375,-0.8125,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2737,java,hard,0.4386980023322385,0.4386980023322385,True,True,1.0,True,True,True,False,0,-0.5625,3.1875,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2740,java,hard,0.2873301658028607,-0.28733016580286075,True,False,1.0,False,False,True,False,0,0.8125,4.1875,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2741,java,hard,0.4688372078366366,-0.4688372078366366,True,False,1.0,False,False,True,False,0,-0.875,4.125,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2753,java,hard,0.3361376919496269,-0.33613769194962695,False,False,,True,False,False,False,0,-3.3125,-2.6875,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,separate_text_plus_image,rq1_2761,java,hard,0.3660146966504856,0.3660146966504856,True,False,-1.0,False,False,False,True,0,0.3125,-1.3125,False,True,False,False,True,True,False
