model_key,model,pair_id,language,difficulty,snippet_i,snippet_j,abs_b,abs_c,valid,correct,content_tie,boundary_abs_c_eq_abs_b,identity_predicted_valid,identity_violation_nonboundary,identity_mismatch_conservative_boundary_included
phi,microsoft/Phi-4-multimodal-instruct,rq1_1325,java,medium,rq0_0062,rq0_0132,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1326,java,medium,rq0_0063,rq0_0105,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1327,java,medium,rq0_0063,rq0_0247,0.25,0.0,False,False,True,False,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1328,java,medium,rq0_0063,rq0_0261,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1329,java,medium,rq0_0063,rq0_0277,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1330,java,medium,rq0_0063,rq0_0291,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1331,java,medium,rq0_0064,rq0_0149,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1332,java,medium,rq0_0064,rq0_0188,0.0,0.5,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1333,java,medium,rq0_0064,rq0_0302,0.125,0.125,True,True,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1334,java,medium,rq0_0065,rq0_0128,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1335,java,medium,rq0_0065,rq0_0156,0.25,0.25,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1336,java,medium,rq0_0065,rq0_0163,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1337,java,medium,rq0_0065,rq0_0205,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1338,java,medium,rq0_0065,rq0_0257,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1339,java,medium,rq0_0066,rq0_0304,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1340,java,medium,rq0_0067,rq0_0197,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1341,java,medium,rq0_0067,rq0_0210,0.0,0.5,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1342,java,medium,rq0_0067,rq0_0240,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1343,java,medium,rq0_0067,rq0_0255,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1344,java,medium,rq0_0067,rq0_0263,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1345,java,medium,rq0_0068,rq0_0096,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1346,java,medium,rq0_0068,rq0_0101,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1347,java,medium,rq0_0068,rq0_0116,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1348,java,medium,rq0_0069,rq0_0092,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1349,java,medium,rq0_0069,rq0_0269,0.125,0.125,True,True,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1350,java,medium,rq0_0069,rq0_0288,0.125,0.125,True,True,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1351,java,medium,rq0_0070,rq0_0073,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1352,java,medium,rq0_0070,rq0_0088,0.125,0.125,True,True,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1353,java,medium,rq0_0070,rq0_0108,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1354,java,medium,rq0_0070,rq0_0118,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1355,java,medium,rq0_0070,rq0_0129,0.125,0.125,True,True,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1356,java,medium,rq0_0070,rq0_0170,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1357,java,medium,rq0_0070,rq0_0183,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1358,java,medium,rq0_0070,rq0_0219,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1359,java,medium,rq0_0070,rq0_0307,0.0,0.0,False,False,True,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1360,java,medium,rq0_0071,rq0_0085,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1361,java,medium,rq0_0071,rq0_0121,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1362,java,medium,rq0_0071,rq0_0180,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1363,java,medium,rq0_0071,rq0_0192,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1364,java,medium,rq0_0071,rq0_0260,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1365,java,medium,rq0_0072,rq0_0118,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1366,java,medium,rq0_0072,rq0_0176,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1367,java,medium,rq0_0072,rq0_0194,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1368,java,medium,rq0_0072,rq0_0221,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1369,java,medium,rq0_0073,rq0_0079,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1370,java,medium,rq0_0073,rq0_0112,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1371,java,medium,rq0_0073,rq0_0116,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1372,java,medium,rq0_0073,rq0_0181,0.25,0.0,False,False,True,False,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1373,java,medium,rq0_0073,rq0_0215,0.0,0.0,False,False,True,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1374,java,medium,rq0_0073,rq0_0223,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1375,java,medium,rq0_0073,rq0_0235,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1376,java,medium,rq0_0073,rq0_0247,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1377,java,medium,rq0_0073,rq0_0274,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1378,java,medium,rq0_0073,rq0_0279,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1379,java,medium,rq0_0073,rq0_0281,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1380,java,medium,rq0_0073,rq0_0297,0.25,0.0,False,False,True,False,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1381,java,medium,rq0_0074,rq0_0100,0.25,0.5,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1382,java,medium,rq0_0074,rq0_0101,0.25,0.25,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1383,java,medium,rq0_0074,rq0_0220,0.0,0.5,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1384,java,medium,rq0_0074,rq0_0302,0.0,0.5,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1385,java,medium,rq0_0075,rq0_0167,0.0,0.5,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1386,java,medium,rq0_0075,rq0_0191,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1387,java,medium,rq0_0075,rq0_0201,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1388,java,medium,rq0_0075,rq0_0245,0.0,0.5,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1389,java,medium,rq0_0075,rq0_0253,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1390,java,medium,rq0_0077,rq0_0095,0.25,0.25,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1391,java,medium,rq0_0077,rq0_0116,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1392,java,medium,rq0_0077,rq0_0137,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1393,java,medium,rq0_0077,rq0_0230,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1394,java,medium,rq0_0077,rq0_0247,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1395,java,medium,rq0_0077,rq0_0265,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1396,java,medium,rq0_0077,rq0_0289,0.0,0.5,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1397,java,medium,rq0_0077,rq0_0293,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1398,java,medium,rq0_0078,rq0_0103,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1399,java,medium,rq0_0078,rq0_0207,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1400,java,medium,rq0_0078,rq0_0230,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1401,java,medium,rq0_0079,rq0_0270,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1402,java,medium,rq0_0080,rq0_0120,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1403,java,medium,rq0_0080,rq0_0143,0.0,0.0,False,False,True,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1404,java,medium,rq0_0080,rq0_0144,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1405,java,medium,rq0_0080,rq0_0156,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1406,java,medium,rq0_0080,rq0_0199,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1407,java,medium,rq0_0080,rq0_0205,0.25,0.0,False,False,True,False,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1408,java,medium,rq0_0080,rq0_0239,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1409,java,medium,rq0_0080,rq0_0240,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1410,java,medium,rq0_0080,rq0_0243,0.0,0.0,False,False,True,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1411,java,medium,rq0_0080,rq0_0264,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1412,java,medium,rq0_0081,rq0_0106,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1413,java,medium,rq0_0081,rq0_0162,0.375,0.125,False,False,False,False,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1414,java,medium,rq0_0081,rq0_0165,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1415,java,medium,rq0_0081,rq0_0212,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1416,java,medium,rq0_0082,rq0_0118,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1417,java,medium,rq0_0082,rq0_0216,0.25,0.5,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1418,java,medium,rq0_0082,rq0_0242,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1419,java,medium,rq0_0083,rq0_0113,0.25,0.25,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1420,java,medium,rq0_0083,rq0_0148,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1421,java,medium,rq0_0083,rq0_0280,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1422,java,medium,rq0_0083,rq0_0306,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1423,java,medium,rq0_0084,rq0_0097,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1424,java,medium,rq0_0084,rq0_0113,0.25,0.25,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1425,java,medium,rq0_0084,rq0_0123,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1426,java,medium,rq0_0084,rq0_0200,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1427,java,medium,rq0_0084,rq0_0201,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1428,java,medium,rq0_0084,rq0_0262,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1429,java,medium,rq0_0085,rq0_0088,0.0,0.0,False,False,True,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1430,java,medium,rq0_0085,rq0_0109,0.25,0.25,True,True,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1431,java,medium,rq0_0085,rq0_0136,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1432,java,medium,rq0_0085,rq0_0231,0.25,0.25,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1433,java,medium,rq0_0086,rq0_0116,0.25,0.25,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1434,java,medium,rq0_0086,rq0_0117,0.0,0.0,False,False,True,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1435,java,medium,rq0_0086,rq0_0137,0.25,0.5,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1436,java,medium,rq0_0086,rq0_0143,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1437,java,medium,rq0_0086,rq0_0205,0.25,0.25,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1438,java,medium,rq0_0086,rq0_0207,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1439,java,medium,rq0_0086,rq0_0214,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1440,java,medium,rq0_0087,rq0_0166,0.0,0.5,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1441,java,medium,rq0_0087,rq0_0209,0.25,0.25,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1442,java,medium,rq0_0087,rq0_0271,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1443,java,medium,rq0_0087,rq0_0290,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1444,java,medium,rq0_0087,rq0_0296,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1445,java,medium,rq0_0088,rq0_0094,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1446,java,medium,rq0_0088,rq0_0146,0.25,0.5,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1447,java,medium,rq0_0088,rq0_0184,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1448,java,medium,rq0_0088,rq0_0271,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1449,java,medium,rq0_0089,rq0_0195,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1450,java,medium,rq0_0089,rq0_0232,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1451,java,medium,rq0_0089,rq0_0263,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1452,java,medium,rq0_0089,rq0_0285,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1453,java,medium,rq0_0090,rq0_0095,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1454,java,medium,rq0_0090,rq0_0102,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1455,java,medium,rq0_0090,rq0_0104,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1456,java,medium,rq0_0090,rq0_0168,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1457,java,medium,rq0_0090,rq0_0198,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1458,java,medium,rq0_0090,rq0_0297,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1459,java,medium,rq0_0091,rq0_0247,0.0,0.0,False,False,True,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1460,java,medium,rq0_0091,rq0_0254,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1461,java,medium,rq0_0091,rq0_0281,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1462,java,medium,rq0_0092,rq0_0235,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1463,java,medium,rq0_0093,rq0_0104,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1464,java,medium,rq0_0093,rq0_0116,0.0,0.5,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1465,java,medium,rq0_0093,rq0_0131,0.0,0.5,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1466,java,medium,rq0_0093,rq0_0144,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1467,java,medium,rq0_0093,rq0_0206,0.125,0.625,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1468,java,medium,rq0_0093,rq0_0207,0.125,0.625,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1469,java,medium,rq0_0093,rq0_0239,0.0,0.5,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1470,java,medium,rq0_0093,rq0_0252,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1471,java,medium,rq0_0093,rq0_0263,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1472,java,medium,rq0_0094,rq0_0109,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1473,java,medium,rq0_0094,rq0_0148,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1474,java,medium,rq0_0095,rq0_0238,0.0,0.0,False,False,True,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1475,java,medium,rq0_0095,rq0_0251,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1476,java,medium,rq0_0095,rq0_0255,0.0,0.0,False,False,True,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1477,java,medium,rq0_0095,rq0_0270,0.0,0.0,False,False,True,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1478,java,medium,rq0_0096,rq0_0207,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1479,java,medium,rq0_0096,rq0_0210,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1480,java,medium,rq0_0096,rq0_0225,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1481,java,medium,rq0_0096,rq0_0252,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1482,java,medium,rq0_0096,rq0_0256,0.125,0.125,True,True,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1483,java,medium,rq0_0097,rq0_0107,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1484,java,medium,rq0_0097,rq0_0129,0.125,0.125,True,True,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1485,java,medium,rq0_0097,rq0_0151,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1486,java,medium,rq0_0097,rq0_0206,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1487,java,medium,rq0_0097,rq0_0212,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1488,java,medium,rq0_0097,rq0_0285,0.25,0.0,False,False,True,False,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1489,java,medium,rq0_0097,rq0_0299,0.0,0.0,False,False,True,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1490,java,medium,rq0_0097,rq0_0311,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1491,java,medium,rq0_0098,rq0_0195,0.125,0.125,True,True,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1492,java,medium,rq0_0098,rq0_0225,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1493,java,medium,rq0_0099,rq0_0129,0.125,0.125,True,True,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1494,java,medium,rq0_0099,rq0_0162,0.25,0.5,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1495,java,medium,rq0_0099,rq0_0191,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1496,java,medium,rq0_0099,rq0_0200,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1497,java,medium,rq0_0099,rq0_0212,0.0,0.0,False,False,True,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1498,java,medium,rq0_0099,rq0_0303,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1499,java,medium,rq0_0099,rq0_0307,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1500,java,medium,rq0_0100,rq0_0164,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1501,java,medium,rq0_0100,rq0_0199,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1502,java,medium,rq0_0100,rq0_0232,0.125,0.125,True,False,False,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,rq1_1503,java,medium,rq0_0100,rq0_0234,0.0,0.0,False,False,True,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1504,java,medium,rq0_0100,rq0_0289,0.0,0.25,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1505,java,medium,rq0_0101,rq0_0107,0.125,0.375,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1506,java,medium,rq0_0101,rq0_0108,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1507,java,medium,rq0_0101,rq0_0142,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1508,java,medium,rq0_0101,rq0_0286,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1509,java,medium,rq0_0101,rq0_0299,0.0,0.0,False,False,True,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1510,java,medium,rq0_0102,rq0_0126,0.25,0.25,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1511,java,medium,rq0_0102,rq0_0132,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1512,java,medium,rq0_0102,rq0_0148,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1513,java,medium,rq0_0102,rq0_0160,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1514,java,medium,rq0_0102,rq0_0190,0.125,0.375,True,False,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1515,java,medium,rq0_0102,rq0_0244,0.125,0.125,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1516,java,medium,rq0_0102,rq0_0266,0.125,0.625,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1517,java,medium,rq0_0103,rq0_0114,0.25,0.25,False,False,False,True,False,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1518,java,medium,rq0_0103,rq0_0175,0.0,0.25,True,True,False,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,rq1_1519,java,medium,rq0_0103,rq0_0185,0.125,0.125,True,False,False,True,False,False,True
